checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,30,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,1,female,none,4,real estate,28,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,57,existing credits paid back duly till now,furniture/equipment,9117,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,60,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,37,no credits taken / all credits paid back duly,car (new),2156,... < 100 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,53,delay in paying off in the past,furniture/equipment,15945,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",24,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,8,existing credits paid back duly till now,radio/television,2117,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,27,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,52,delay in paying off in the past,furniture/equipment,3139,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",21,bank,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,38,existing credits paid back duly till now,furniture/equipment,3467,... < 100 DM,1 <= ... < 4 years,3,female,none,2,real estate,29,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,40,existing credits paid back duly till now,car (new),908,... < 100 DM,1 <= ... < 4 years,4,female,none,3,building society savings agreement / life insurance,28,bank,for free,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,3125,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",62,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,business,2679,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,44,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,furniture/equipment,2906,... < 100 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,55,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,4 <= ... < 7 years,1,female,none,4,building society savings agreement / life insurance,36,none,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,radio/television,1210,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,16,all credits at this bank paid back duly,car (new),518,100 <= ... < 500 DM,... < 1 year,3,female,none,2,unknown / no property,27,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,furniture/equipment,2216,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",37,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,32,existing credits paid back duly till now,education,2536,... < 100 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",33,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,furniture/equipment,3042,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",33,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),others,15945,... < 100 DM,1 <= ... < 4 years,3,male,none,2,unknown / no property,19,none,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,22,existing credits paid back duly till now,car (new),13428,... < 100 DM,... < 1 year,2,female,none,4,real estate,37,none,own,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,28,delay in paying off in the past,furniture/equipment,10370,... < 100 DM,1 <= ... < 4 years,2,female,none,2,real estate,75,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,education,5517,... < 100 DM,... >= 7 years,3,female,guarantor,1,building society savings agreement / life insurance,19,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,16,existing credits paid back duly till now,car (new),3258,... < 100 DM,... < 1 year,3,male,guarantor,2,building society savings agreement / life insurance,39,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,furniture/equipment,6224,unknown / no savings account,... >= 7 years,1,female,none,2,real estate,20,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,furniture/equipment,4212,... < 100 DM,4 <= ... < 7 years,3,female,none,1,real estate,34,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,11147,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,real estate,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,35,existing credits paid back duly till now,business,5849,... < 100 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,38,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,11,delay in paying off in the past,car (new),6040,unknown / no savings account,4 <= ... < 7 years,1,female,none,3,"car or other, not in savings account",34,none,rent,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,8,existing credits paid back duly till now,others,13004,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,32,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),2469,... < 100 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,23,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,72,existing credits paid back duly till now,radio/television,11062,... < 100 DM,4 <= ... < 7 years,4,female,none,1,building society savings agreement / life insurance,40,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (used),3573,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",28,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,27,delay in paying off in the past,radio/television,14575,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,18,existing credits paid back duly till now,car (new),5204,... < 100 DM,unemployed,2,female,none,4,real estate,29,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,furniture/equipment,5394,... >= 1000 DM,... < 1 year,3,female,none,4,"car or other, not in savings account",22,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),7495,... < 100 DM,1 <= ... < 4 years,2,female,none,2,unknown / no property,45,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,41,existing credits paid back duly till now,car (new),2758,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,business,4434,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",27,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,car (new),2360,... < 100 DM,... >= 7 years,4,male,none,3,real estate,36,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,47,existing credits paid back duly till now,car (used),2961,unknown / no savings account,4 <= ... < 7 years,2,female,none,4,building society savings agreement / life insurance,22,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,9,existing credits paid back duly till now,car (new),4931,... < 100 DM,... < 1 year,1,male,none,3,real estate,24,none,for free,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,education,1467,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,20,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,43,no credits taken / all credits paid back duly,furniture/equipment,2473,... < 100 DM,4 <= ... < 7 years,3,female,guarantor,4,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,12,no credits taken / all credits paid back duly,furniture/equipment,3029,... < 100 DM,... < 1 year,3,male,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,10,existing credits paid back duly till now,car (new),3791,... < 100 DM,4 <= ... < 7 years,2,female,none,2,"car or other, not in savings account",21,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,car (new),3155,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,3,building society savings agreement / life insurance,23,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,radio/television,3356,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,29,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,44,existing credits paid back duly till now,car (used),3499,... < 100 DM,1 <= ... < 4 years,1,male,none,3,unknown / no property,19,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,3363,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",27,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,67,existing credits paid back duly till now,car (new),5404,... < 100 DM,... >= 7 years,2,male,none,4,real estate,37,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,25,existing credits paid back duly till now,car (new),3290,100 <= ... < 500 DM,... < 1 year,2,male,guarantor,3,building society savings agreement / life insurance,75,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,1226,... < 100 DM,4 <= ... < 7 years,3,female,none,4,real estate,46,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),3588,... < 100 DM,unemployed,2,female,none,4,real estate,33,bank,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,36,existing credits paid back duly till now,radio/television,15945,unknown / no savings account,unemployed,4,male,none,4,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,furniture/equipment,13229,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",54,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,72,existing credits paid back duly till now,car (new),3381,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,29,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,radio/television,11360,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,12,existing credits paid back duly till now,radio/television,11636,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",49,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,car (new),3172,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,repairs,2960,... < 100 DM,... >= 7 years,1,male,none,3,"car or other, not in savings account",35,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,21,all credits at this bank paid back duly,furniture/equipment,9565,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,31,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,delay in paying off in the past,furniture/equipment,7254,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,33,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,8786,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),2548,... < 100 DM,... < 1 year,2,female,none,4,unknown / no property,19,none,rent,2,unskilled - resident,1,none,yes,2,single
... < 0 DM,19,existing credits paid back duly till now,others,3136,... < 100 DM,... < 1 year,3,female,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,4878,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,30,existing credits paid back duly till now,furniture/equipment,2759,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",35,none,rent,2,skilled employee / official,1,none,yes,2,single
... < 0 DM,24,existing credits paid back duly till now,car (used),3532,... < 100 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,34,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,14,existing credits paid back duly till now,education,5044,... < 100 DM,1 <= ... < 4 years,1,female,none,4,real estate,19,bank,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),5021,unknown / no savings account,... >= 7 years,1,male,none,2,"car or other, not in savings account",28,none,own,2,unskilled - resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (used),15945,unknown / no savings account,4 <= ... < 7 years,3,female,none,3,building society savings agreement / life insurance,27,none,own,2,unskilled - resident,2,none,no,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),4277,... < 100 DM,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,furniture/equipment,2209,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",30,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,47,existing credits paid back duly till now,others,5775,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,4,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,repairs,11505,... < 100 DM,4 <= ... < 7 years,2,female,none,4,real estate,41,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,22,all credits at this bank paid back duly,furniture/equipment,2999,... < 100 DM,1 <= ... < 4 years,4,female,none,1,real estate,34,none,rent,4,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,radio/television,1232,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,46,existing credits paid back duly till now,radio/television,10551,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,11,existing credits paid back duly till now,car (new),735,500 <= ... < 1000 DM,... < 1 year,2,female,none,1,"car or other, not in savings account",45,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,6212,100 <= ... < 500 DM,... < 1 year,1,female,none,1,unknown / no property,66,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,3196,... < 100 DM,... < 1 year,3,female,none,4,real estate,38,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),radio/television,6149,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,27,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (new),3402,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,none,4,building society savings agreement / life insurance,52,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,25,delay in paying off in the past,repairs,5762,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,23,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,furniture/equipment,5464,... < 100 DM,... < 1 year,3,female,none,2,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,business,4118,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,34,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,3050,unknown / no savings account,... < 1 year,3,male,none,4,real estate,61,none,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
no checking account,44,critical account / other credits existing (not at this bank),radio/television,12346,unknown / no savings account,unemployed,4,male,co-applicant,4,"car or other, not in savings account",33,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),2299,... < 100 DM,4 <= ... < 7 years,4,female,none,1,unknown / no property,19,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,1912,... < 100 DM,unemployed,2,female,none,4,building society savings agreement / life insurance,36,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,20,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",26,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),furniture/equipment,7321,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",53,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,59,delay in paying off in the past,car (new),2309,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,repairs,406,... < 100 DM,4 <= ... < 7 years,2,female,none,4,building society savings agreement / life insurance,22,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,63,existing credits paid back duly till now,repairs,2909,unknown / no savings account,... < 1 year,3,male,none,1,"car or other, not in savings account",27,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,16,delay in paying off in the past,furniture/equipment,4071,... < 100 DM,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,car (new),1207,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,31,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,9,all credits at this bank paid back duly,car (new),3749,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,25,existing credits paid back duly till now,car (new),1081,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,education,6548,... < 100 DM,... < 1 year,3,male,none,3,"car or other, not in savings account",19,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,all credits at this bank paid back duly,car (new),3275,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",25,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,12,existing credits paid back duly till now,car (new),2993,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,21,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,39,existing credits paid back duly till now,business,1663,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,38,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,48,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",21,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,16,existing credits paid back duly till now,car (used),4656,... >= 1000 DM,1 <= ... < 4 years,2,female,none,3,real estate,25,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,64,critical account / other credits existing (not at this bank),furniture/equipment,4163,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,33,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),business,6635,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,car (new),2571,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",27,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,19,existing credits paid back duly till now,car (new),4143,... < 100 DM,1 <= ... < 4 years,1,female,none,4,real estate,36,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,business,2850,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,unknown / no property,29,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (used),5154,... < 100 DM,... < 1 year,2,male,none,3,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... < 1 year,4,male,none,3,building society savings agreement / life insurance,34,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),14156,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",19,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,42,existing credits paid back duly till now,car (used),3648,100 <= ... < 500 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,30,existing credits paid back duly till now,car (new),355,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",39,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,car (used),2422,... < 100 DM,... >= 7 years,2,female,none,4,real estate,22,bank,rent,1,unskilled - resident,1,none,no,2,married/widowed
... < 0 DM,25,critical account / other credits existing (not at this bank),furniture/equipment,2037,... < 100 DM,1 <= ... < 4 years,2,female,none,1,building society savings agreement / life insurance,26,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,car (new),6360,... < 100 DM,4 <= ... < 7 years,1,female,none,4,real estate,26,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),car (new),3491,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,all credits at this bank paid back duly,business,6006,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",28,bank,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,44,existing credits paid back duly till now,radio/television,15945,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",24,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,63,existing credits paid back duly till now,radio/television,13401,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,25,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,29,critical account / other credits existing (not at this bank),radio/television,2402,... < 100 DM,4 <= ... < 7 years,1,female,none,2,"car or other, not in savings account",71,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,7,critical account / other credits existing (not at this bank),education,580,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",21,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,1591,... < 100 DM,... >= 7 years,4,female,co-applicant,4,"car or other, not in savings account",75,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,45,critical account / other credits existing (not at this bank),furniture/equipment,4743,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,25,none,rent,2,unskilled - resident,1,none,yes,2,single
... < 0 DM,9,existing credits paid back duly till now,repairs,4138,... < 100 DM,... < 1 year,4,male,none,4,real estate,47,none,own,3,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,car (used),2296,... < 100 DM,unemployed,4,female,co-applicant,4,real estate,25,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,3020,unknown / no savings account,... < 1 year,2,female,none,1,real estate,19,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,43,existing credits paid back duly till now,car (new),11075,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,1,real estate,20,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
