checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",28,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,19,critical account / other credits existing (not at this bank),car (new),586,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,62,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,32,existing credits paid back duly till now,car (used),8803,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,26,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,23,existing credits paid back duly till now,radio/television,2348,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",49,stores,own,1,skilled employee / official,2,none,yes,1,single
no checking account,20,existing credits paid back duly till now,car (new),5237,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),car (new),5166,unknown / no savings account,... >= 7 years,4,male,none,3,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,8,existing credits paid back duly till now,education,3836,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,38,bank,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,car (new),1100,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,31,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,3913,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,no credits taken / all credits paid back duly,car (new),250,... < 100 DM,... < 1 year,1,female,none,3,real estate,30,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),4992,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,75,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,12,delay in paying off in the past,others,2576,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",26,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,949,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",35,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,42,delay in paying off in the past,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,female,none,2,unknown / no property,20,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,19,critical account / other credits existing (not at this bank),radio/television,3563,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",37,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,24,existing credits paid back duly till now,car (new),250,... < 100 DM,4 <= ... < 7 years,3,male,none,3,"car or other, not in savings account",58,none,own,2,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,business,2197,unknown / no savings account,unemployed,3,female,none,4,unknown / no property,21,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,43,existing credits paid back duly till now,business,8273,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,41,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (used),2846,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,22,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,36,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,28,existing credits paid back duly till now,business,625,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,75,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,52,existing credits paid back duly till now,business,3116,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",54,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,12,critical account / other credits existing (not at this bank),education,2163,... < 100 DM,... < 1 year,4,male,none,1,real estate,49,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,29,existing credits paid back duly till now,car (new),2643,unknown / no savings account,unemployed,4,male,none,1,"car or other, not in savings account",54,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),car (new),2748,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",35,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,68,delay in paying off in the past,furniture/equipment,1999,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,2,"car or other, not in savings account",68,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,23,critical account / other credits existing (not at this bank),radio/television,395,... < 100 DM,4 <= ... < 7 years,1,male,none,3,real estate,30,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,1,building society savings agreement / life insurance,36,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,radio/television,3140,... < 100 DM,4 <= ... < 7 years,2,male,guarantor,1,"car or other, not in savings account",47,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,40,existing credits paid back duly till now,radio/television,1072,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",64,none,own,1,unskilled - resident,2,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,28,critical account / other credits existing (not at this bank),car (new),2413,unknown / no savings account,... < 1 year,3,female,none,4,"car or other, not in savings account",27,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,35,existing credits paid back duly till now,business,724,... < 100 DM,unemployed,3,female,none,4,building society savings agreement / life insurance,75,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,29,all credits at this bank paid back duly,radio/television,3086,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,guarantor,3,real estate,46,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,19,critical account / other credits existing (not at this bank),business,1786,... < 100 DM,unemployed,2,male,none,3,unknown / no property,42,stores,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,2514,... < 100 DM,... < 1 year,4,female,none,4,real estate,34,stores,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,52,existing credits paid back duly till now,car (used),4006,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",36,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),2992,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),radio/television,1948,... < 100 DM,4 <= ... < 7 years,3,male,none,3,building society savings agreement / life insurance,37,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,2874,... < 100 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,41,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,furniture/equipment,4942,100 <= ... < 500 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),car (new),1530,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",48,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,2685,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",46,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,education,250,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,75,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,8,delay in paying off in the past,radio/television,1527,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,2179,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,4,"car or other, not in savings account",35,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,72,critical account / other credits existing (not at this bank),radio/television,3232,unknown / no savings account,unemployed,4,male,none,3,building society savings agreement / life insurance,57,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3121,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,guarantor,3,real estate,42,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,business,1332,... < 100 DM,... >= 7 years,4,male,none,3,real estate,51,bank,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,21,critical account / other credits existing (not at this bank),radio/television,669,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",28,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,47,delay in paying off in the past,others,3724,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,26,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,11,existing credits paid back duly till now,radio/television,803,... < 100 DM,... < 1 year,2,male,none,3,real estate,45,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),business,1583,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,39,all credits at this bank paid back duly,car (new),1872,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,47,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),car (new),1733,... < 100 DM,... < 1 year,4,female,none,4,real estate,25,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,72,existing credits paid back duly till now,car (used),7483,... < 100 DM,unemployed,2,male,none,4,unknown / no property,19,bank,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (used),250,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",40,none,own,3,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,guarantor,4,building society savings agreement / life insurance,27,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,15,no credits taken / all credits paid back duly,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,4,unknown / no property,21,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),1295,... < 100 DM,... < 1 year,3,female,none,4,"car or other, not in savings account",25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,3017,... < 100 DM,... < 1 year,4,male,co-applicant,4,building society savings agreement / life insurance,35,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (new),2679,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,36,all credits at this bank paid back duly,car (used),7827,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,53,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,furniture/equipment,3450,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,unknown / no property,29,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,10,critical account / other credits existing (not at this bank),car (new),2017,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,17,existing credits paid back duly till now,business,2307,... < 100 DM,unemployed,1,female,none,4,"car or other, not in savings account",35,stores,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,furniture/equipment,5428,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",27,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,9,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,... < 1 year,4,male,none,4,real estate,68,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),radio/television,2660,... < 100 DM,4 <= ... < 7 years,4,male,none,1,real estate,51,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,578,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",51,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,6,existing credits paid back duly till now,business,250,... < 100 DM,... < 1 year,3,male,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,23,delay in paying off in the past,business,1935,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",28,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,54,existing credits paid back duly till now,radio/television,1863,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,45,none,own,1,skilled employee / official,2,none,yes,2,single
no checking account,18,delay in paying off in the past,car (new),4557,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,30,critical account / other credits existing (not at this bank),domestic appliances,250,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",62,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),car (new),323,unknown / no savings account,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",45,none,own,2,unskilled - resident,2,none,yes,1,single
no checking account,24,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,44,none,own,2,unskilled - resident,1,none,no,1,single
no checking account,20,delay in paying off in the past,radio/television,9669,... < 100 DM,... < 1 year,2,male,none,2,real estate,36,none,own,1,unskilled - resident,1,none,no,2,single
no checking account,17,critical account / other credits existing (not at this bank),radio/television,2878,... < 100 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,27,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (new),5461,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,26,delay in paying off in the past,car (used),252,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (new),352,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,28,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,21,delay in paying off in the past,car (new),250,100 <= ... < 500 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",32,none,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,27,existing credits paid back duly till now,business,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,4558,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",25,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,furniture/equipment,567,500 <= ... < 1000 DM,... < 1 year,3,male,none,4,"car or other, not in savings account",54,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),2794,unknown / no savings account,unemployed,2,male,none,1,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,29,delay in paying off in the past,car (new),8969,... < 100 DM,... >= 7 years,3,male,co-applicant,4,"car or other, not in savings account",65,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,53,existing credits paid back duly till now,car (new),2979,100 <= ... < 500 DM,... < 1 year,3,male,none,4,building society savings agreement / life insurance,37,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,36,critical account / other credits existing (not at this bank),car (new),3271,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,69,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,26,delay in paying off in the past,business,5457,... < 100 DM,... < 1 year,1,female,co-applicant,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,47,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",41,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),car (new),258,... < 100 DM,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",20,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,66,existing credits paid back duly till now,repairs,1079,... < 100 DM,... >= 7 years,4,male,none,3,unknown / no property,40,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),5509,unknown / no savings account,... >= 7 years,1,female,none,2,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),4364,... < 100 DM,... < 1 year,4,male,none,4,real estate,47,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,30,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),2507,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",20,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),radio/television,1857,unknown / no savings account,1 <= ... < 4 years,2,male,none,3,real estate,43,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,female,none,4,real estate,63,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,57,existing credits paid back duly till now,others,4519,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,55,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (used),1252,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,61,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,56,all credits at this bank paid back duly,repairs,5839,... < 100 DM,... >= 7 years,2,male,guarantor,4,"car or other, not in savings account",64,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,24,critical account / other credits existing (not at this bank),car (new),1100,... < 100 DM,4 <= ... < 7 years,3,male,none,2,"car or other, not in savings account",33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,64,existing credits paid back duly till now,car (used),7956,... < 100 DM,4 <= ... < 7 years,4,female,none,1,unknown / no property,37,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,319,unknown / no savings account,... < 1 year,1,female,none,4,real estate,43,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,education,2681,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),car (new),3208,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",30,none,own,3,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,27,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,4,male,none,1,real estate,31,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,24,delay in paying off in the past,business,3258,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",61,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,19,critical account / other credits existing (not at this bank),radio/television,1457,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,6,no credits taken / all credits paid back duly,car (new),2397,... >= 1000 DM,... < 1 year,4,female,none,1,real estate,25,stores,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,39,critical account / other credits existing (not at this bank),car (new),7394,unknown / no savings account,... >= 7 years,2,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2649,... < 100 DM,4 <= ... < 7 years,3,female,none,2,"car or other, not in savings account",25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,36,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,male,none,4,real estate,28,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,24,delay in paying off in the past,car (used),250,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,63,none,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,40,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),3124,... < 100 DM,... < 1 year,1,male,none,2,real estate,39,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,804,... < 100 DM,... >= 7 years,4,female,none,1,building society savings agreement / life insurance,23,none,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,car (used),3210,... < 100 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",20,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,25,no credits taken / all credits paid back duly,car (used),6023,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,42,existing credits paid back duly till now,repairs,1726,... < 100 DM,1 <= ... < 4 years,3,female,none,4,building society savings agreement / life insurance,71,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,6,delay in paying off in the past,car (new),2130,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,43,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,72,delay in paying off in the past,furniture/equipment,7284,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,40,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,28,critical account / other credits existing (not at this bank),car (new),1095,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,49,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (new),2477,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,34,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,44,critical account / other credits existing (not at this bank),business,382,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",42,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,23,existing credits paid back duly till now,car (used),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,car (new),12376,... < 100 DM,1 <= ... < 4 years,1,male,none,2,real estate,57,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,671,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",34,bank,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,6,all credits at this bank paid back duly,education,2235,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,65,none,for free,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,11,delay in paying off in the past,car (used),1696,... < 100 DM,unemployed,4,female,none,1,unknown / no property,48,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,radio/television,1013,... < 100 DM,... >= 7 years,4,female,none,4,real estate,63,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,250,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,56,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (new),250,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",28,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
