checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,32,existing credits paid back duly till now,others,1318,... < 100 DM,... < 1 year,4,male,none,3,unknown / no property,21,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,14,no credits taken / all credits paid back duly,radio/television,803,unknown / no savings account,1 <= ... < 4 years,1,female,none,3,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,10,existing credits paid back duly till now,radio/television,973,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,36,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),radio/television,1083,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",21,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,education,250,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,real estate,26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,40,delay in paying off in the past,radio/television,250,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,29,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,19,critical account / other credits existing (not at this bank),radio/television,2138,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,7,existing credits paid back duly till now,car (new),2093,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,44,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,10,all credits at this bank paid back duly,furniture/equipment,662,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,20,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,existing credits paid back duly till now,business,308,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",38,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,71,critical account / other credits existing (not at this bank),car (used),250,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,61,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,car (used),2237,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
no checking account,9,existing credits paid back duly till now,radio/television,443,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,4,real estate,32,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,18,existing credits paid back duly till now,business,1192,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,real estate,43,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,business,855,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,19,none,own,2,unemployed / unskilled - non-resident,2,none,yes,2,married/widowed
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),radio/television,4339,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,51,delay in paying off in the past,car (used),2404,... < 100 DM,... < 1 year,1,male,none,3,real estate,19,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,52,critical account / other credits existing (not at this bank),car (used),1815,... < 100 DM,1 <= ... < 4 years,4,female,none,1,real estate,19,none,own,1,management / self-employed / highly qualified employee / officer,2,none,no,2,single
no checking account,34,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",24,none,own,1,unskilled - resident,2,none,yes,1,married/widowed
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",23,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,7001,100 <= ... < 500 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,21,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,15,existing credits paid back duly till now,business,2848,... < 100 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",29,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,repairs,2245,... < 100 DM,unemployed,4,male,co-applicant,4,"car or other, not in savings account",19,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
... < 0 DM,55,existing credits paid back duly till now,car (new),1268,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,13,critical account / other credits existing (not at this bank),car (used),794,... < 100 DM,... < 1 year,4,female,none,4,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,13,delay in paying off in the past,radio/television,743,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,26,critical account / other credits existing (not at this bank),car (new),765,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,real estate,21,none,own,2,skilled employee / official,1,none,yes,2,single
... < 0 DM,23,existing credits paid back duly till now,car (new),939,... < 100 DM,4 <= ... < 7 years,1,male,none,3,unknown / no property,36,none,own,1,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,13,delay in paying off in the past,radio/television,250,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,44,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,14,delay in paying off in the past,repairs,10061,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",71,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,19,existing credits paid back duly till now,education,816,... < 100 DM,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,37,none,for free,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,17,delay in paying off in the past,business,250,100 <= ... < 500 DM,... < 1 year,1,male,none,3,real estate,22,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,17,existing credits paid back duly till now,radio/television,1019,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,19,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,10,existing credits paid back duly till now,education,2186,... < 100 DM,... >= 7 years,4,male,none,2,real estate,32,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),business,6593,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,29,none,own,1,skilled employee / official,1,none,no,1,single
no checking account,21,existing credits paid back duly till now,education,847,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",28,none,own,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,5538,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",32,none,own,3,unskilled - resident,1,none,yes,2,single
no checking account,19,existing credits paid back duly till now,others,1414,100 <= ... < 500 DM,unemployed,4,male,none,4,"car or other, not in savings account",41,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,35,critical account / other credits existing (not at this bank),business,1217,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,19,none,rent,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,31,all credits at this bank paid back duly,car (used),1887,100 <= ... < 500 DM,... < 1 year,1,male,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,repairs,1727,100 <= ... < 500 DM,... < 1 year,4,male,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,45,critical account / other credits existing (not at this bank),radio/television,1051,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",26,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,66,existing credits paid back duly till now,business,1638,... < 100 DM,... >= 7 years,4,male,none,4,real estate,39,none,for free,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,18,existing credits paid back duly till now,radio/television,260,... < 100 DM,... < 1 year,2,male,none,4,real estate,69,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,39,critical account / other credits existing (not at this bank),business,1983,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",66,none,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,36,existing credits paid back duly till now,business,14958,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,28,no credits taken / all credits paid back duly,radio/television,1526,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,22,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),2032,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,19,bank,for free,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,353,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,37,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,3,female,none,4,unknown / no property,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,all credits at this bank paid back duly,repairs,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (used),11050,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,20,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),406,... < 100 DM,... >= 7 years,3,male,none,3,real estate,33,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,12,delay in paying off in the past,furniture/equipment,793,... < 100 DM,... < 1 year,4,male,none,4,real estate,23,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),car (new),374,... < 100 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,38,existing credits paid back duly till now,car (new),1507,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,23,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,1149,... < 100 DM,... >= 7 years,4,male,none,1,unknown / no property,19,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,18,existing credits paid back duly till now,business,1112,... < 100 DM,unemployed,4,male,none,3,"car or other, not in savings account",21,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,14,existing credits paid back duly till now,business,289,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,radio/television,1738,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,15,existing credits paid back duly till now,furniture/equipment,3074,... < 100 DM,... >= 7 years,4,female,co-applicant,4,building society savings agreement / life insurance,20,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
no checking account,49,existing credits paid back duly till now,radio/television,2339,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,21,existing credits paid back duly till now,radio/television,3207,... < 100 DM,... >= 7 years,4,male,none,3,real estate,22,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,23,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,4610,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",26,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,14,critical account / other credits existing (not at this bank),business,1392,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,634,... < 100 DM,... < 1 year,3,female,none,2,building society savings agreement / life insurance,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,business,2005,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,20,none,for free,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),radio/television,3798,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",24,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,250,100 <= ... < 500 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,21,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,61,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,1,female,none,2,real estate,26,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),car (new),1004,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",25,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),radio/television,451,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,22,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,17,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,3,unknown / no property,22,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (used),953,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,23,bank,own,1,skilled employee / official,2,none,yes,1,single
no checking account,17,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,27,critical account / other credits existing (not at this bank),car (new),987,... < 100 DM,... < 1 year,4,female,guarantor,4,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
no checking account,19,critical account / other credits existing (not at this bank),furniture/equipment,2762,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,building society savings agreement / life insurance,28,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1619,... < 100 DM,... >= 7 years,4,male,none,4,real estate,19,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,education,973,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,21,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,41,existing credits paid back duly till now,repairs,250,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,none,4,real estate,21,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,14,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,... < 1 year,2,female,co-applicant,1,building society savings agreement / life insurance,31,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,business,6348,unknown / no savings account,4 <= ... < 7 years,1,female,none,1,real estate,29,none,rent,2,unskilled - resident,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (used),1523,... < 100 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,25,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,car (new),869,100 <= ... < 500 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,2738,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,30,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),radio/television,1078,unknown / no savings account,... < 1 year,4,female,none,3,unknown / no property,21,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,34,existing credits paid back duly till now,furniture/equipment,4669,500 <= ... < 1000 DM,unemployed,3,male,none,4,unknown / no property,22,none,rent,2,unemployed / unskilled - non-resident,2,none,yes,1,married/widowed
... < 0 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,1615,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,19,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,radio/television,2737,... < 100 DM,... < 1 year,2,male,none,3,unknown / no property,34,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,20,existing credits paid back duly till now,education,453,... < 100 DM,... < 1 year,2,male,none,4,real estate,30,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,8,critical account / other credits existing (not at this bank),furniture/equipment,4129,100 <= ... < 500 DM,... >= 7 years,4,male,none,3,real estate,29,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,car (new),250,... < 100 DM,unemployed,4,male,none,4,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,4,female,none,4,real estate,28,bank,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,32,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,1763,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,21,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,business,789,... >= 1000 DM,1 <= ... < 4 years,1,female,none,3,unknown / no property,32,none,own,2,unemployed / unskilled - non-resident,1,none,no,1,single
... < 0 DM,20,critical account / other credits existing (not at this bank),car (used),250,... >= 1000 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,50,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,340,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
0 <= ... < 200 DM,13,delay in paying off in the past,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,female,none,1,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),radio/television,791,... < 100 DM,... >= 7 years,3,male,none,1,real estate,48,none,rent,3,skilled employee / official,2,none,yes,2,single
no checking account,18,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",38,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),business,250,100 <= ... < 500 DM,unemployed,1,female,none,4,building society savings agreement / life insurance,19,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,11,existing credits paid back duly till now,radio/television,685,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,23,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,17,delay in paying off in the past,business,250,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,1,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,1067,... < 100 DM,4 <= ... < 7 years,1,male,none,2,building society savings agreement / life insurance,20,none,own,1,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,car (used),919,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,19,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,15,existing credits paid back duly till now,business,324,... < 100 DM,... >= 7 years,4,male,none,3,real estate,42,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,31,existing credits paid back duly till now,radio/television,2029,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,car (new),2429,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,1,unknown / no property,21,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,6,existing credits paid back duly till now,car (used),250,... < 100 DM,4 <= ... < 7 years,4,female,none,1,"car or other, not in savings account",20,bank,own,1,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,delay in paying off in the past,business,947,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),car (new),879,... < 100 DM,... >= 7 years,3,female,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,20,existing credits paid back duly till now,business,250,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,4,real estate,19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,22,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,50,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,real estate,25,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... < 1 year,2,female,none,4,real estate,24,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,radio/television,4007,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),radio/television,1248,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,39,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,furniture/equipment,1272,100 <= ... < 500 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,20,existing credits paid back duly till now,business,3290,unknown / no savings account,unemployed,1,male,none,4,real estate,61,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,33,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",22,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,business,539,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",59,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,25,critical account / other credits existing (not at this bank),radio/television,664,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,3,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,522,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",40,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,14,critical account / other credits existing (not at this bank),car (used),510,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,21,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,repairs,250,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,real estate,20,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,7,existing credits paid back duly till now,business,1423,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,business,444,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,real estate,19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (used),813,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",21,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,radio/television,680,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,27,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
