checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,21,existing credits paid back duly till now,furniture/equipment,3643,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",23,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,repairs,3663,... < 100 DM,unemployed,4,male,co-applicant,4,"car or other, not in savings account",49,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,34,existing credits paid back duly till now,car (used),5599,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),education,6379,... < 100 DM,... >= 7 years,4,male,none,2,real estate,19,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,17,no credits taken / all credits paid back duly,car (new),3401,unknown / no savings account,... < 1 year,4,male,none,2,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,13,critical account / other credits existing (not at this bank),car (new),4124,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),radio/television,2248,unknown / no savings account,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",29,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),others,2778,unknown / no savings account,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,39,existing credits paid back duly till now,furniture/equipment,6778,... < 100 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",48,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,10,delay in paying off in the past,radio/television,862,500 <= ... < 1000 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,41,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,4,delay in paying off in the past,radio/television,11957,unknown / no savings account,... >= 7 years,2,male,none,2,"car or other, not in savings account",41,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,existing credits paid back duly till now,education,9985,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",31,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),radio/television,477,... < 100 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,24,none,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,10,delay in paying off in the past,others,824,100 <= ... < 500 DM,... < 1 year,1,male,none,3,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,14,existing credits paid back duly till now,radio/television,941,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",19,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,17,existing credits paid back duly till now,radio/television,719,... < 100 DM,... >= 7 years,4,male,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,business,9374,unknown / no savings account,... >= 7 years,2,male,none,1,unknown / no property,53,none,own,1,skilled employee / official,1,none,no,1,single
no checking account,13,existing credits paid back duly till now,radio/television,4736,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",28,none,own,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,9720,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",49,none,own,3,skilled employee / official,1,none,yes,2,single
no checking account,10,existing credits paid back duly till now,others,12374,100 <= ... < 500 DM,unemployed,4,male,none,4,"car or other, not in savings account",32,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,39,critical account / other credits existing (not at this bank),business,1100,... < 100 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,27,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,38,all credits at this bank paid back duly,car (used),3413,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,repairs,9027,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,24,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,25,critical account / other credits existing (not at this bank),radio/television,3844,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,16,existing credits paid back duly till now,furniture/equipment,8163,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,21,none,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,22,critical account / other credits existing (not at this bank),car (new),1450,unknown / no savings account,... < 1 year,2,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,35,critical account / other credits existing (not at this bank),radio/television,10461,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,34,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,28,existing credits paid back duly till now,car (new),5423,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,26,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,34,critical account / other credits existing (not at this bank),radio/television,2774,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,19,stores,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),radio/television,2991,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,30,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,3743,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,40,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),2196,unknown / no savings account,1 <= ... < 4 years,3,male,guarantor,4,unknown / no property,23,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,14,all credits at this bank paid back duly,repairs,627,... < 100 DM,4 <= ... < 7 years,2,female,none,2,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,none,no,1,single
no checking account,4,existing credits paid back duly till now,car (used),14418,100 <= ... < 500 DM,unemployed,2,male,none,2,building society savings agreement / life insurance,45,bank,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,1801,unknown / no savings account,... >= 7 years,3,female,none,2,building society savings agreement / life insurance,41,bank,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,delay in paying off in the past,furniture/equipment,3354,... < 100 DM,... < 1 year,4,female,none,4,real estate,38,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),car (new),6060,... >= 1000 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,38,bank,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,18,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,3,female,none,3,real estate,31,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,8561,... < 100 DM,... >= 7 years,4,male,none,1,real estate,28,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,17,delay in paying off in the past,business,1611,... < 100 DM,unemployed,4,male,none,3,building society savings agreement / life insurance,30,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,7,delay in paying off in the past,furniture/equipment,6250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,5835,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",20,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,21,delay in paying off in the past,radio/television,13311,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,56,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,3744,... < 100 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,29,bank,own,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,10,critical account / other credits existing (not at this bank),radio/television,9188,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,6,existing credits paid back duly till now,radio/television,3698,unknown / no savings account,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,1449,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",29,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,11167,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",21,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),business,6667,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,21,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,8,existing credits paid back duly till now,education,1068,... < 100 DM,... < 1 year,3,female,none,2,"car or other, not in savings account",19,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,50,critical account / other credits existing (not at this bank),furniture/equipment,4404,... < 100 DM,4 <= ... < 7 years,2,male,none,3,building society savings agreement / life insurance,28,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),radio/television,4265,... < 100 DM,... >= 7 years,1,male,co-applicant,4,"car or other, not in savings account",27,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,4657,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,4,building society savings agreement / life insurance,21,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,furniture/equipment,2497,unknown / no savings account,... < 1 year,1,female,none,2,real estate,54,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (new),5654,... < 100 DM,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",20,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,5508,... < 100 DM,... >= 7 years,4,male,none,3,real estate,19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,13,critical account / other credits existing (not at this bank),radio/television,652,... < 100 DM,... < 1 year,4,female,none,3,unknown / no property,25,bank,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,5010,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,29,bank,own,1,skilled employee / official,2,none,yes,1,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,1503,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,22,critical account / other credits existing (not at this bank),car (new),2032,500 <= ... < 1000 DM,... < 1 year,4,male,guarantor,4,building society savings agreement / life insurance,23,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),furniture/equipment,2045,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,2,building society savings agreement / life insurance,49,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,3021,... < 100 DM,... >= 7 years,4,male,none,2,real estate,19,stores,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,42,existing credits paid back duly till now,education,250,... < 100 DM,unemployed,1,male,guarantor,2,building society savings agreement / life insurance,57,none,for free,1,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,40,existing credits paid back duly till now,repairs,1925,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,71,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,5309,100 <= ... < 500 DM,... < 1 year,2,female,none,1,building society savings agreement / life insurance,24,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,14,existing credits paid back duly till now,business,9175,unknown / no savings account,4 <= ... < 7 years,1,male,none,1,real estate,20,none,rent,2,unskilled - resident,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (used),4986,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,4,building society savings agreement / life insurance,25,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,9,no credits taken / all credits paid back duly,car (new),3940,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,26,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1010,... < 100 DM,... < 1 year,3,female,none,3,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),radio/television,3461,unknown / no savings account,... < 1 year,4,male,none,3,unknown / no property,23,none,for free,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,furniture/equipment,3309,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",31,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
... < 0 DM,13,existing credits paid back duly till now,furniture/equipment,3849,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,19,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,radio/television,5252,... >= 1000 DM,... < 1 year,2,male,none,3,unknown / no property,36,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,37,existing credits paid back duly till now,education,2490,... < 100 DM,... < 1 year,2,male,none,2,real estate,22,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,12,critical account / other credits existing (not at this bank),furniture/equipment,8285,100 <= ... < 500 DM,... >= 7 years,4,male,none,3,real estate,32,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,255,... < 100 DM,unemployed,4,male,none,2,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,delay in paying off in the past,furniture/equipment,8261,... < 100 DM,... >= 7 years,3,male,none,1,real estate,34,bank,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,11,existing credits paid back duly till now,radio/television,3662,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,building society savings agreement / life insurance,25,stores,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,41,existing credits paid back duly till now,radio/television,2202,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",50,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,business,5050,... >= 1000 DM,1 <= ... < 4 years,1,female,co-applicant,3,unknown / no property,24,none,own,2,unemployed / unskilled - non-resident,1,none,no,1,single
... < 0 DM,6,critical account / other credits existing (not at this bank),car (used),3142,unknown / no savings account,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",53,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),radio/television,7717,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
0 <= ... < 200 DM,12,delay in paying off in the past,furniture/equipment,10571,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",24,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),radio/television,2203,unknown / no savings account,... >= 7 years,4,male,none,1,real estate,30,none,rent,3,skilled employee / official,2,none,yes,1,single
no checking account,14,delay in paying off in the past,radio/television,1126,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",34,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),business,1416,... < 100 DM,unemployed,1,male,none,3,unknown / no property,25,stores,own,3,unskilled - resident,1,none,yes,1,single
no checking account,37,existing credits paid back duly till now,radio/television,2553,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,21,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,15,delay in paying off in the past,business,2181,unknown / no savings account,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,44,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),furniture/equipment,1751,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",33,none,own,1,management / self-employed / highly qualified employee / officer,2,none,no,1,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,car (used),773,unknown / no savings account,unemployed,4,male,guarantor,4,unknown / no property,19,none,rent,2,skilled employee / official,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,5825,... < 100 DM,... >= 7 years,3,male,none,3,real estate,45,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2771,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",20,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,7,existing credits paid back duly till now,car (new),3086,... >= 1000 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,20,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,11,existing credits paid back duly till now,radio/television,1687,... < 100 DM,4 <= ... < 7 years,3,female,none,2,"car or other, not in savings account",23,bank,own,1,unemployed / unskilled - non-resident,2,none,yes,1,single
0 <= ... < 200 DM,7,delay in paying off in the past,furniture/equipment,6567,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",21,bank,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),car (new),1036,... >= 1000 DM,... >= 7 years,3,female,none,3,real estate,36,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
no checking account,27,existing credits paid back duly till now,radio/television,4679,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,2,real estate,22,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,15,existing credits paid back duly till now,radio/television,4863,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,car (new),283,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,unknown / no property,21,none,own,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,22,existing credits paid back duly till now,education,2102,unknown / no savings account,... < 1 year,2,male,none,4,real estate,34,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,20,existing credits paid back duly till now,radio/television,4959,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",30,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,33,critical account / other credits existing (not at this bank),radio/television,2783,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",21,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,repairs,11152,... < 100 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",32,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,radio/television,3806,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",67,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,14,existing credits paid back duly till now,car (new),1875,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,none,3,"car or other, not in savings account",22,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,4295,... < 100 DM,... >= 7 years,4,male,guarantor,2,"car or other, not in savings account",19,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,27,critical account / other credits existing (not at this bank),radio/television,2645,unknown / no savings account,4 <= ... < 7 years,1,female,none,2,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,furniture/equipment,1673,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,10,no credits taken / all credits paid back duly,furniture/equipment,2496,... < 100 DM,unemployed,3,female,guarantor,4,"car or other, not in savings account",25,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,27,existing credits paid back duly till now,car (new),3161,unknown / no savings account,1 <= ... < 4 years,1,male,guarantor,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),repairs,1243,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",42,none,own,3,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,... >= 7 years,1,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,10,all credits at this bank paid back duly,business,1840,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,real estate,28,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,radio/television,3174,... < 100 DM,1 <= ... < 4 years,1,male,none,1,"car or other, not in savings account",19,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,848,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,23,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (new),2291,... >= 1000 DM,4 <= ... < 7 years,1,male,guarantor,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,8048,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",24,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,radio/television,5233,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,28,stores,for free,2,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,7,existing credits paid back duly till now,furniture/equipment,1472,... < 100 DM,... >= 7 years,4,male,guarantor,4,"car or other, not in savings account",26,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,radio/television,3555,unknown / no savings account,... < 1 year,3,male,none,4,building society savings agreement / life insurance,45,none,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,26,no credits taken / all credits paid back duly,furniture/equipment,1269,unknown / no savings account,... >= 7 years,3,male,none,1,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),furniture/equipment,3315,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",33,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,education,10520,... < 100 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,26,bank,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,24,existing credits paid back duly till now,car (used),5517,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",26,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,repairs,857,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",26,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,26,delay in paying off in the past,car (used),2021,unknown / no savings account,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",26,stores,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,business,1212,... < 100 DM,unemployed,2,male,none,3,"car or other, not in savings account",25,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,69,existing credits paid back duly till now,car (new),2391,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,delay in paying off in the past,car (new),11562,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,14,critical account / other credits existing (not at this bank),furniture/equipment,2510,... < 100 DM,4 <= ... < 7 years,1,male,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,3335,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,56,critical account / other credits existing (not at this bank),radio/television,623,unknown / no savings account,1 <= ... < 4 years,2,male,guarantor,1,real estate,20,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,radio/television,2217,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",19,bank,rent,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,16,existing credits paid back duly till now,radio/television,252,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,4,real estate,27,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,21,existing credits paid back duly till now,car (used),4313,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,41,none,rent,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),repairs,1589,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,real estate,55,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
