checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,27,delay in paying off in the past,car (used),12096,... < 100 DM,... >= 7 years,2,male,none,2,unknown / no property,52,stores,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),radio/television,2620,... < 100 DM,4 <= ... < 7 years,4,female,none,1,"car or other, not in savings account",19,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,52,delay in paying off in the past,radio/television,2498,unknown / no savings account,unemployed,3,male,none,3,building society savings agreement / life insurance,55,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,250,... < 100 DM,... >= 7 years,4,male,none,4,real estate,27,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,19,existing credits paid back duly till now,business,4055,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,46,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,car (used),8411,100 <= ... < 500 DM,unemployed,1,female,none,4,unknown / no property,19,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),business,1449,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,64,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,6,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,... >= 7 years,4,male,none,1,real estate,19,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),3426,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,75,bank,own,1,skilled employee / official,1,none,yes,2,single
no checking account,26,existing credits paid back duly till now,car (new),3465,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,16,delay in paying off in the past,radio/television,2890,100 <= ... < 500 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,none,no,1,single
no checking account,4,existing credits paid back duly till now,car (used),3707,... < 100 DM,unemployed,4,male,co-applicant,2,unknown / no property,63,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,business,250,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,42,stores,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,9,critical account / other credits existing (not at this bank),business,250,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",56,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,15,existing credits paid back duly till now,furniture/equipment,2745,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,unemployed,1,female,none,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,19,delay in paying off in the past,car (new),1841,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,guarantor,3,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,425,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,21,existing credits paid back duly till now,car (used),3168,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",35,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,critical account / other credits existing (not at this bank),radio/television,1524,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,33,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,... < 1 year,1,female,none,4,real estate,34,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,35,existing credits paid back duly till now,radio/television,2924,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,unknown / no property,20,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),car (new),2936,unknown / no savings account,... >= 7 years,4,male,none,2,unknown / no property,74,none,own,3,unskilled - resident,2,none,yes,2,single
... < 0 DM,27,existing credits paid back duly till now,furniture/equipment,934,unknown / no savings account,unemployed,4,female,none,4,real estate,39,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,education,3615,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,63,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),radio/television,2967,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",39,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,2355,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",23,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,31,delay in paying off in the past,car (new),1861,... >= 1000 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",75,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,furniture/equipment,250,unknown / no savings account,1 <= ... < 4 years,1,female,none,4,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (new),449,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,5,critical account / other credits existing (not at this bank),radio/television,2240,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,24,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,radio/television,15945,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,51,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,3,real estate,21,none,own,3,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
no checking account,52,critical account / other credits existing (not at this bank),radio/television,2786,... < 100 DM,... >= 7 years,4,male,none,3,real estate,55,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),furniture/equipment,2069,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,real estate,54,none,own,2,skilled employee / official,1,none,no,1,divorced/separated
... < 0 DM,28,all credits at this bank paid back duly,car (new),880,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",26,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,radio/television,12861,100 <= ... < 500 DM,unemployed,4,male,none,4,unknown / no property,19,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),2010,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,50,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,business,250,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,69,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,28,existing credits paid back duly till now,radio/television,3121,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,business,549,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,28,all credits at this bank paid back duly,business,250,... < 100 DM,unemployed,2,male,none,4,unknown / no property,20,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,24,all credits at this bank paid back duly,radio/television,522,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,31,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,11,no credits taken / all credits paid back duly,repairs,2532,... < 100 DM,... >= 7 years,4,male,none,3,real estate,26,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,no credits taken / all credits paid back duly,furniture/equipment,250,... < 100 DM,... < 1 year,1,female,none,4,real estate,31,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),education,250,... < 100 DM,... < 1 year,4,female,guarantor,4,real estate,26,bank,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,28,all credits at this bank paid back duly,car (new),1175,100 <= ... < 500 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",29,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,27,critical account / other credits existing (not at this bank),business,13749,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,real estate,24,none,for free,1,unskilled - resident,2,none,yes,1,married/widowed
no checking account,11,existing credits paid back duly till now,radio/television,3029,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,23,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,25,existing credits paid back duly till now,radio/television,12630,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,47,existing credits paid back duly till now,car (used),5104,... >= 1000 DM,unemployed,2,female,none,4,unknown / no property,30,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,furniture/equipment,3765,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,43,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,411,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,28,critical account / other credits existing (not at this bank),education,2696,unknown / no savings account,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,75,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,29,delay in paying off in the past,radio/television,7649,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,19,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,21,all credits at this bank paid back duly,repairs,3131,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,47,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),1169,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,22,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,10,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,1,female,guarantor,2,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,22,delay in paying off in the past,car (used),837,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,50,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,education,897,... < 100 DM,4 <= ... < 7 years,2,female,none,4,building society savings agreement / life insurance,34,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",49,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),radio/television,9871,... < 100 DM,... >= 7 years,4,male,none,2,real estate,31,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,existing credits paid back duly till now,car (used),1279,... >= 1000 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,28,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,1,male,guarantor,2,real estate,23,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,250,... >= 1000 DM,... < 1 year,1,female,guarantor,2,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,no,1,divorced/separated
no checking account,34,delay in paying off in the past,car (new),6014,unknown / no savings account,... < 1 year,4,male,none,3,"car or other, not in savings account",29,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,31,no credits taken / all credits paid back duly,car (used),3192,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,50,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,12,existing credits paid back duly till now,repairs,250,100 <= ... < 500 DM,... < 1 year,1,male,none,4,building society savings agreement / life insurance,32,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... < 0 DM,28,all credits at this bank paid back duly,car (new),2784,unknown / no savings account,... >= 7 years,4,male,none,1,unknown / no property,29,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,business,1282,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,28,critical account / other credits existing (not at this bank),car (new),2841,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",34,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,24,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",21,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,critical account / other credits existing (not at this bank),radio/television,1861,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (used),1847,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",26,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),radio/television,1059,... < 100 DM,unemployed,2,male,none,4,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... < 1 year,3,female,guarantor,4,"car or other, not in savings account",37,bank,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,radio/television,1627,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,real estate,44,none,rent,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,17,critical account / other credits existing (not at this bank),business,2663,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,14,delay in paying off in the past,education,11687,... < 100 DM,1 <= ... < 4 years,1,male,none,3,unknown / no property,73,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,28,existing credits paid back duly till now,business,332,... < 100 DM,... < 1 year,3,male,none,4,real estate,75,bank,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,26,delay in paying off in the past,car (new),2138,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,real estate,22,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),2221,... < 100 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",24,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,6,all credits at this bank paid back duly,radio/television,721,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",58,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,domestic appliances,1704,... < 100 DM,... < 1 year,1,female,guarantor,4,real estate,28,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (new),6446,... < 100 DM,... >= 7 years,2,male,none,1,unknown / no property,32,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,25,delay in paying off in the past,business,250,... < 100 DM,unemployed,2,female,none,4,unknown / no property,53,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,21,critical account / other credits existing (not at this bank),car (new),1126,... < 100 DM,... >= 7 years,4,male,none,2,real estate,60,none,own,2,unskilled - resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),car (new),1350,... < 100 DM,... >= 7 years,4,male,none,4,real estate,36,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,furniture/equipment,250,... >= 1000 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",19,none,own,3,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,business,2960,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",33,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,14,no credits taken / all credits paid back duly,furniture/equipment,250,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,guarantor,4,building society savings agreement / life insurance,75,bank,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,29,critical account / other credits existing (not at this bank),radio/television,6729,100 <= ... < 500 DM,... < 1 year,2,female,none,1,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,26,all credits at this bank paid back duly,car (used),15945,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,36,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,5,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,21,critical account / other credits existing (not at this bank),radio/television,5570,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,17,critical account / other credits existing (not at this bank),car (new),2783,... >= 1000 DM,... >= 7 years,1,male,none,2,unknown / no property,71,none,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),business,3008,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,24,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),business,2048,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",47,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,no credits taken / all credits paid back duly,car (used),10540,unknown / no savings account,... >= 7 years,4,male,none,3,"car or other, not in savings account",45,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),radio/television,1814,... >= 1000 DM,... < 1 year,4,female,none,1,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",23,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2181,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,34,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,28,delay in paying off in the past,car (new),15945,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),12528,100 <= ... < 500 DM,... >= 7 years,2,male,none,2,unknown / no property,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),radio/television,576,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",41,none,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,2652,... < 100 DM,... < 1 year,3,female,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,6,existing credits paid back duly till now,radio/television,3121,... < 100 DM,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,21,none,own,4,skilled employee / official,1,none,yes,1,single
... < 0 DM,27,existing credits paid back duly till now,furniture/equipment,1087,500 <= ... < 1000 DM,... < 1 year,1,female,none,2,real estate,35,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,28,delay in paying off in the past,car (used),250,unknown / no savings account,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,75,bank,own,2,skilled employee / official,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,car (new),10178,... >= 1000 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",20,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,28,delay in paying off in the past,education,15945,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,36,none,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,37,critical account / other credits existing (not at this bank),car (new),714,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),2614,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",33,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),car (new),1563,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),2135,... >= 1000 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",35,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,delay in paying off in the past,car (new),15945,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,42,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),car (new),546,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,3,real estate,75,none,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,22,delay in paying off in the past,business,10387,... >= 1000 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",52,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,business,250,unknown / no savings account,... < 1 year,3,female,none,4,unknown / no property,43,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,27,all credits at this bank paid back duly,car (used),250,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",67,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,26,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",22,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,23,all credits at this bank paid back duly,car (new),431,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,real estate,19,none,own,2,skilled employee / official,1,none,no,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,1,real estate,35,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,13,existing credits paid back duly till now,radio/television,5659,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,26,no credits taken / all credits paid back duly,retraining,2199,500 <= ... < 1000 DM,... >= 7 years,1,male,none,4,real estate,53,none,own,2,unskilled - resident,2,none,no,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),business,1672,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,1,"car or other, not in savings account",20,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),others,11755,... < 100 DM,... < 1 year,2,male,co-applicant,3,"car or other, not in savings account",60,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3137,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,35,bank,own,2,unskilled - resident,1,none,yes,1,single
no checking account,49,existing credits paid back duly till now,radio/television,3508,... < 100 DM,... >= 7 years,1,female,none,4,"car or other, not in savings account",36,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,1,building society savings agreement / life insurance,30,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",33,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,31,existing credits paid back duly till now,car (new),390,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",34,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),250,... < 100 DM,... >= 7 years,4,female,none,3,real estate,37,none,rent,2,unskilled - resident,2,none,yes,1,single
no checking account,32,delay in paying off in the past,car (used),4984,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,35,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,4 <= ... < 7 years,1,male,none,4,real estate,19,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
