checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
... < 0 DM,4,all credits at this bank paid back duly,furniture/equipment,831,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,34,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,69,existing credits paid back duly till now,car (new),1149,unknown / no savings account,... < 1 year,1,male,none,1,"car or other, not in savings account",29,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),4552,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",38,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,delay in paying off in the past,car (new),580,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",33,none,for free,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),car (new),890,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",19,none,rent,3,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,3608,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",31,bank,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,6,existing credits paid back duly till now,furniture/equipment,12283,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",24,none,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,24,existing credits paid back duly till now,car (new),2267,... < 100 DM,4 <= ... < 7 years,4,male,none,1,real estate,33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,21,existing credits paid back duly till now,car (new),1829,... < 100 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,radio/television,1348,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",44,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,6,existing credits paid back duly till now,car (new),2421,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,guarantor,1,"car or other, not in savings account",26,none,rent,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,14,delay in paying off in the past,car (new),2841,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",23,none,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),business,1142,... < 100 DM,unemployed,4,male,none,4,unknown / no property,32,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,... < 1 year,4,male,none,3,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,domestic appliances,1931,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,1,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,car (new),3804,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,40,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,existing credits paid back duly till now,car (new),1306,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,real estate,22,none,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,6,existing credits paid back duly till now,furniture/equipment,1983,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",28,none,own,3,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (new),3238,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",64,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",75,none,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (used),2996,... < 100 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",22,bank,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,36,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,2270,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,8,no credits taken / all credits paid back duly,car (new),5087,100 <= ... < 500 DM,... >= 7 years,3,male,guarantor,3,real estate,26,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,car (new),12743,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",27,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (new),4057,... < 100 DM,... < 1 year,4,female,none,1,"car or other, not in savings account",41,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,53,existing credits paid back duly till now,furniture/equipment,4179,... < 100 DM,... >= 7 years,4,female,none,3,real estate,67,bank,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,21,existing credits paid back duly till now,retraining,811,... < 100 DM,unemployed,3,male,none,1,unknown / no property,56,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,23,existing credits paid back duly till now,car (used),6081,... < 100 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,46,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,53,delay in paying off in the past,car (new),1690,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,31,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,3182,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,22,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,furniture/equipment,3256,... >= 1000 DM,... >= 7 years,4,male,none,4,real estate,42,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),car (new),812,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,31,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,31,existing credits paid back duly till now,car (new),4733,... < 100 DM,... < 1 year,1,male,none,2,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,radio/television,4478,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,real estate,30,stores,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (new),9355,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",25,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... < 0 DM,23,existing credits paid back duly till now,radio/television,4964,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,22,critical account / other credits existing (not at this bank),car (new),5687,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",28,stores,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),4467,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,2454,... < 100 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",31,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,10,delay in paying off in the past,car (new),509,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,existing credits paid back duly till now,car (used),728,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",30,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,20,existing credits paid back duly till now,car (new),1583,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,radio/television,1342,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",39,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),271,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,24,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,no credits taken / all credits paid back duly,business,3171,... < 100 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,51,none,own,1,unskilled - resident,1,none,no,2,single
no checking account,21,existing credits paid back duly till now,car (new),455,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",32,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,11,delay in paying off in the past,business,8750,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,31,none,for free,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,18,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,47,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,30,delay in paying off in the past,car (new),3645,... < 100 DM,... < 1 year,1,male,co-applicant,2,building society savings agreement / life insurance,46,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),4891,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),512,100 <= ... < 500 DM,... < 1 year,2,male,none,4,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),2042,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,37,none,rent,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),976,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,27,none,for free,1,unskilled - resident,2,none,yes,1,single
no checking account,20,existing credits paid back duly till now,radio/television,3853,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",22,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,10,existing credits paid back duly till now,radio/television,3272,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",20,none,for free,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),radio/television,2640,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),555,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,53,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,furniture/equipment,1864,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,existing credits paid back duly till now,radio/television,424,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",19,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",32,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,business,1550,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",69,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),retraining,3118,100 <= ... < 500 DM,... >= 7 years,3,female,guarantor,3,real estate,37,bank,for free,2,unskilled - resident,1,none,no,1,single
... < 0 DM,18,existing credits paid back duly till now,car (used),3308,... < 100 DM,... >= 7 years,1,male,co-applicant,1,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,none,no,1,single
... < 0 DM,18,critical account / other credits existing (not at this bank),car (used),1390,100 <= ... < 500 DM,... >= 7 years,4,male,guarantor,2,real estate,33,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,7,all credits at this bank paid back duly,car (used),1518,... < 100 DM,... >= 7 years,2,female,none,1,"car or other, not in savings account",43,none,own,2,skilled employee / official,1,none,no,1,single
... < 0 DM,10,existing credits paid back duly till now,car (new),1642,... < 100 DM,... < 1 year,3,female,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,72,delay in paying off in the past,radio/television,690,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,25,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,2397,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",24,stores,for free,4,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,3,male,none,2,real estate,28,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),others,2685,... < 100 DM,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,48,bank,for free,2,unskilled - resident,2,none,yes,1,single
... < 0 DM,25,existing credits paid back duly till now,radio/television,1376,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,2215,... < 100 DM,4 <= ... < 7 years,4,male,none,3,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,18,delay in paying off in the past,education,3358,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",36,none,rent,2,skilled employee / official,1,none,yes,2,single
... < 0 DM,14,existing credits paid back duly till now,car (new),2124,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),4158,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",28,none,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,4,existing credits paid back duly till now,business,10171,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,55,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,2141,... < 100 DM,1 <= ... < 4 years,3,male,none,3,unknown / no property,28,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,7,critical account / other credits existing (not at this bank),domestic appliances,8640,... < 100 DM,4 <= ... < 7 years,1,male,none,2,real estate,32,none,own,2,unemployed / unskilled - non-resident,2,none,yes,1,single
... < 0 DM,62,existing credits paid back duly till now,radio/television,1157,... < 100 DM,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",37,none,own,2,unskilled - resident,2,none,yes,1,single
... < 0 DM,64,existing credits paid back duly till now,car (used),15945,500 <= ... < 1000 DM,... < 1 year,4,male,none,1,unknown / no property,33,bank,for free,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,car (new),1998,unknown / no savings account,1 <= ... < 4 years,2,male,none,3,real estate,24,none,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),1600,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",55,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),radio/television,2567,... < 100 DM,... < 1 year,4,female,none,2,unknown / no property,19,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,5084,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,1,unknown / no property,25,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,22,delay in paying off in the past,car (new),6615,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,20,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,41,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,existing credits paid back duly till now,business,409,... < 100 DM,4 <= ... < 7 years,3,male,none,1,"car or other, not in savings account",45,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,9,delay in paying off in the past,business,250,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,42,none,own,1,unskilled - resident,2,none,yes,1,married/widowed
... < 0 DM,13,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",30,stores,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,16,existing credits paid back duly till now,car (new),1017,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,44,bank,own,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,4819,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,unknown / no property,31,stores,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),15945,... < 100 DM,4 <= ... < 7 years,1,female,none,1,building society savings agreement / life insurance,20,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),2097,... < 100 DM,unemployed,3,male,none,4,real estate,34,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,car (new),14798,... < 100 DM,... >= 7 years,2,male,none,1,unknown / no property,33,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,radio/television,5739,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,45,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,car (new),5303,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,30,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),business,6098,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",44,bank,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,repairs,15945,... < 100 DM,unemployed,4,male,none,1,"car or other, not in savings account",37,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,radio/television,3919,unknown / no savings account,... < 1 year,4,male,none,1,real estate,37,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),2073,... < 100 DM,4 <= ... < 7 years,1,male,none,2,unknown / no property,33,none,for free,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,8,critical account / other credits existing (not at this bank),car (new),1928,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,unknown / no property,57,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,23,existing credits paid back duly till now,car (used),2772,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,guarantor,3,unknown / no property,33,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,32,critical account / other credits existing (not at this bank),car (used),3006,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",36,none,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,8,all credits at this bank paid back duly,car (new),872,... < 100 DM,4 <= ... < 7 years,1,male,none,1,"car or other, not in savings account",21,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1222,... < 100 DM,... < 1 year,4,female,none,2,real estate,31,bank,own,1,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,26,no credits taken / all credits paid back duly,radio/television,3038,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",22,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),3641,... < 100 DM,unemployed,1,female,none,1,unknown / no property,26,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,6139,... < 100 DM,1 <= ... < 4 years,3,male,none,2,unknown / no property,31,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,15,existing credits paid back duly till now,radio/television,1280,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,3,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,15,existing credits paid back duly till now,radio/television,2532,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,3,"car or other, not in savings account",33,none,own,1,unskilled - resident,1,none,no,2,single
... < 0 DM,4,existing credits paid back duly till now,car (new),4145,... < 100 DM,... < 1 year,3,male,none,3,real estate,39,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,57,existing credits paid back duly till now,furniture/equipment,3367,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,11,existing credits paid back duly till now,business,3138,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,2,real estate,20,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),3395,... < 100 DM,unemployed,4,male,none,1,"car or other, not in savings account",53,bank,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,19,existing credits paid back duly till now,furniture/equipment,1373,... < 100 DM,4 <= ... < 7 years,2,female,none,2,real estate,21,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,19,none,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (new),1149,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",46,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,9,existing credits paid back duly till now,car (new),2390,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,29,delay in paying off in the past,education,250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,37,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,4428,... < 100 DM,unemployed,4,male,none,3,"car or other, not in savings account",21,none,for free,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,4,delay in paying off in the past,car (new),1703,... < 100 DM,1 <= ... < 4 years,3,male,none,2,unknown / no property,24,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,48,all credits at this bank paid back duly,car (new),504,unknown / no savings account,... >= 7 years,3,male,guarantor,2,unknown / no property,46,stores,own,2,skilled employee / official,2,none,yes,1,married/widowed
no checking account,23,critical account / other credits existing (not at this bank),radio/television,3118,... < 100 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",29,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,23,all credits at this bank paid back duly,car (new),820,... < 100 DM,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,43,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,19,existing credits paid back duly till now,car (new),2775,... < 100 DM,... < 1 year,2,female,guarantor,2,"car or other, not in savings account",21,none,own,1,skilled employee / official,2,none,yes,2,married/widowed
... < 0 DM,20,existing credits paid back duly till now,furniture/equipment,582,... < 100 DM,4 <= ... < 7 years,3,male,none,4,real estate,26,none,for free,1,unskilled - resident,1,none,yes,2,married/widowed
no checking account,8,existing credits paid back duly till now,retraining,736,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,25,existing credits paid back duly till now,furniture/equipment,2796,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,unknown / no property,34,bank,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,2117,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,38,delay in paying off in the past,car (new),3641,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",29,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),car (used),307,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",20,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,all credits at this bank paid back duly,radio/television,4636,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,75,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,19,existing credits paid back duly till now,car (new),1633,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,33,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,16,existing credits paid back duly till now,car (new),1808,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",28,none,own,4,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,unknown / no property,31,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,25,existing credits paid back duly till now,education,2418,... < 100 DM,... >= 7 years,1,male,guarantor,1,"car or other, not in savings account",26,none,for free,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1989,... < 100 DM,1 <= ... < 4 years,4,female,none,2,unknown / no property,25,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
