checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,72,delay in paying off in the past,car (used),3580,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,22,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,existing credits paid back duly till now,business,6626,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,others,2681,unknown / no savings account,1 <= ... < 4 years,3,male,guarantor,2,"car or other, not in savings account",27,none,rent,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,8,existing credits paid back duly till now,furniture/equipment,3441,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",35,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),radio/television,2042,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,41,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,furniture/equipment,6117,... < 100 DM,4 <= ... < 7 years,1,female,none,1,unknown / no property,19,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,32,critical account / other credits existing (not at this bank),car (new),5109,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,53,none,own,1,unskilled - resident,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,repairs,1684,... >= 1000 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",55,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,2440,... < 100 DM,1 <= ... < 4 years,1,female,guarantor,4,real estate,47,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,75,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,34,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,31,critical account / other credits existing (not at this bank),furniture/equipment,15945,unknown / no savings account,... >= 7 years,2,male,none,1,building society savings agreement / life insurance,29,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,2319,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,repairs,250,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",22,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,radio/television,2066,... < 100 DM,1 <= ... < 4 years,4,female,none,1,building society savings agreement / life insurance,23,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,education,1698,... >= 1000 DM,1 <= ... < 4 years,1,male,guarantor,1,building society savings agreement / life insurance,19,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,41,critical account / other credits existing (not at this bank),car (used),6378,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",60,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (new),2660,unknown / no savings account,1 <= ... < 4 years,3,female,none,1,unknown / no property,20,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,furniture/equipment,3320,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",31,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,business,2270,... < 100 DM,1 <= ... < 4 years,3,male,none,1,unknown / no property,42,none,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),1833,unknown / no savings account,4 <= ... < 7 years,3,male,none,1,"car or other, not in savings account",62,none,for free,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,12,delay in paying off in the past,car (used),7234,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",49,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,25,all credits at this bank paid back duly,radio/television,7275,unknown / no savings account,unemployed,4,male,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),car (new),3635,... < 100 DM,4 <= ... < 7 years,3,male,none,1,unknown / no property,20,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,3,female,guarantor,1,real estate,31,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,250,... < 100 DM,... < 1 year,1,female,none,3,real estate,40,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,2263,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",33,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,20,delay in paying off in the past,retraining,3136,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,real estate,68,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,6353,unknown / no savings account,unemployed,2,male,none,2,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,female,none,1,real estate,72,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,20,all credits at this bank paid back duly,car (new),12453,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,unknown / no property,36,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,43,existing credits paid back duly till now,radio/television,1129,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (used),1824,... < 100 DM,unemployed,1,male,none,4,building society savings agreement / life insurance,37,none,for free,2,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,car (new),250,... < 100 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,28,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),car (used),8489,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,75,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (used),11949,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,60,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,70,no credits taken / all credits paid back duly,education,4790,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",41,stores,own,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2919,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,48,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),furniture/equipment,2771,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,27,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,64,critical account / other credits existing (not at this bank),car (used),13051,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,unknown / no property,75,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,2028,... < 100 DM,1 <= ... < 4 years,2,female,none,2,real estate,19,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,3288,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,real estate,34,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
no checking account,57,delay in paying off in the past,radio/television,3357,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,1,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,26,no credits taken / all credits paid back duly,car (used),5914,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,48,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,furniture/equipment,3030,... < 100 DM,... < 1 year,4,female,none,3,real estate,46,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),furniture/equipment,1680,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,29,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),radio/television,5000,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,49,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,24,delay in paying off in the past,others,1871,... < 100 DM,1 <= ... < 4 years,3,male,none,1,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,delay in paying off in the past,business,2641,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,53,delay in paying off in the past,car (new),12298,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,38,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,27,existing credits paid back duly till now,car (new),3701,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,68,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,5108,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",32,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (used),10450,... >= 1000 DM,... >= 7 years,4,male,co-applicant,3,building society savings agreement / life insurance,20,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,61,critical account / other credits existing (not at this bank),car (used),15945,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,5,delay in paying off in the past,furniture/equipment,1126,... < 100 DM,1 <= ... < 4 years,2,female,none,1,real estate,35,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,23,critical account / other credits existing (not at this bank),car (new),2898,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,building society savings agreement / life insurance,24,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,46,existing credits paid back duly till now,car (used),15945,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",62,none,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,all credits at this bank paid back duly,car (used),9471,100 <= ... < 500 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",46,none,for free,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,9807,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",23,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,female,none,2,building society savings agreement / life insurance,42,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,17,existing credits paid back duly till now,others,4952,... < 100 DM,1 <= ... < 4 years,2,female,none,1,"car or other, not in savings account",22,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,3125,... < 100 DM,... < 1 year,4,female,none,1,real estate,34,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,all credits at this bank paid back duly,furniture/equipment,1395,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",30,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,furniture/equipment,3435,... < 100 DM,1 <= ... < 4 years,2,female,none,1,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,24,delay in paying off in the past,car (used),7294,unknown / no savings account,... >= 7 years,1,male,guarantor,3,real estate,19,stores,rent,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,8,all credits at this bank paid back duly,furniture/equipment,3166,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",32,none,rent,1,unskilled - resident,1,none,no,2,divorced/separated
... < 0 DM,15,all credits at this bank paid back duly,car (new),9831,100 <= ... < 500 DM,... < 1 year,1,male,none,4,unknown / no property,24,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,9,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,1,female,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,28,existing credits paid back duly till now,retraining,2304,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (new),10813,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,unknown / no property,54,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),others,1982,... < 100 DM,unemployed,4,male,guarantor,3,unknown / no property,69,bank,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,radio/television,2723,... >= 1000 DM,... < 1 year,1,female,none,4,real estate,45,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,33,delay in paying off in the past,car (new),2853,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,75,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
no checking account,44,existing credits paid back duly till now,car (used),3437,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,57,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,critical account / other credits existing (not at this bank),business,15945,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,30,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,20,delay in paying off in the past,furniture/equipment,476,... < 100 DM,1 <= ... < 4 years,2,female,none,3,"car or other, not in savings account",36,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,radio/television,2946,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,real estate,29,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,52,critical account / other credits existing (not at this bank),car (used),13280,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",37,stores,for free,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,32,existing credits paid back duly till now,others,3475,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,75,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,no credits taken / all credits paid back duly,others,12314,unknown / no savings account,... >= 7 years,3,male,none,4,unknown / no property,75,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,49,existing credits paid back duly till now,retraining,2819,unknown / no savings account,... >= 7 years,4,male,co-applicant,1,"car or other, not in savings account",63,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2838,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,24,none,own,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,39,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,car (new),1132,500 <= ... < 1000 DM,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,21,none,rent,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,10,existing credits paid back duly till now,furniture/equipment,921,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,radio/television,2558,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),311,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,3503,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,48,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),car (new),3613,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,2749,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,4,building society savings agreement / life insurance,23,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",29,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1508,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,3,real estate,26,stores,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,furniture/equipment,3552,... < 100 DM,1 <= ... < 4 years,1,female,guarantor,4,real estate,24,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,31,no credits taken / all credits paid back duly,others,14074,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,75,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,female,none,3,real estate,31,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,15945,100 <= ... < 500 DM,... < 1 year,2,female,none,4,unknown / no property,72,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),12232,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,33,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),303,... < 100 DM,4 <= ... < 7 years,4,female,guarantor,3,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,car (new),1998,... < 100 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,23,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,72,existing credits paid back duly till now,radio/television,1403,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),radio/television,4831,unknown / no savings account,unemployed,3,male,none,4,"car or other, not in savings account",23,bank,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,15,delay in paying off in the past,car (new),14550,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,75,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,business,9187,unknown / no savings account,4 <= ... < 7 years,3,male,co-applicant,1,"car or other, not in savings account",45,none,for free,3,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,40,critical account / other credits existing (not at this bank),business,4664,100 <= ... < 500 DM,unemployed,4,female,none,4,real estate,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,2265,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),3248,... < 100 DM,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,37,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,car (used),7827,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,40,none,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,1546,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,32,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,car (used),3995,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,26,all credits at this bank paid back duly,car (new),8551,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,41,all credits at this bank paid back duly,radio/television,1038,100 <= ... < 500 DM,... >= 7 years,1,male,none,3,"car or other, not in savings account",19,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),furniture/equipment,1604,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,37,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,43,existing credits paid back duly till now,car (used),3330,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,1,real estate,63,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,25,critical account / other credits existing (not at this bank),business,4595,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,48,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,16,existing credits paid back duly till now,repairs,1076,... < 100 DM,... < 1 year,4,female,none,3,real estate,31,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,car (used),15945,100 <= ... < 500 DM,... >= 7 years,2,male,none,2,unknown / no property,22,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,repairs,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,24,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,43,existing credits paid back duly till now,retraining,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",41,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,8044,... < 100 DM,4 <= ... < 7 years,2,male,co-applicant,4,building society savings agreement / life insurance,27,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1674,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,34,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,3460,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",26,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,9340,500 <= ... < 1000 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,38,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,28,existing credits paid back duly till now,radio/television,3384,100 <= ... < 500 DM,unemployed,1,female,co-applicant,4,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,all credits at this bank paid back duly,radio/television,5794,unknown / no savings account,... >= 7 years,3,male,none,4,unknown / no property,30,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,661,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,40,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,critical account / other credits existing (not at this bank),furniture/equipment,10913,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",60,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,19,delay in paying off in the past,retraining,250,... < 100 DM,1 <= ... < 4 years,1,female,none,3,building society savings agreement / life insurance,31,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,30,critical account / other credits existing (not at this bank),car (new),2155,... < 100 DM,... < 1 year,4,female,none,3,real estate,22,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,10,existing credits paid back duly till now,radio/television,6201,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",59,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,26,delay in paying off in the past,car (new),3577,unknown / no savings account,... >= 7 years,3,male,none,4,unknown / no property,24,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
