checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,3393,... < 100 DM,... < 1 year,2,female,none,2,building society savings agreement / life insurance,20,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),car (new),12242,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,real estate,74,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,43,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,16,existing credits paid back duly till now,radio/television,2987,... < 100 DM,1 <= ... < 4 years,1,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,17,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,50,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),250,... >= 1000 DM,... < 1 year,1,female,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,3426,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,1,real estate,31,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),furniture/equipment,3328,... >= 1000 DM,1 <= ... < 4 years,4,female,guarantor,2,"car or other, not in savings account",25,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,13,all credits at this bank paid back duly,business,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",39,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,2833,... >= 1000 DM,1 <= ... < 4 years,1,female,co-applicant,1,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),1065,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,3054,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,24,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,12,delay in paying off in the past,car (used),10753,... < 100 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,52,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,24,delay in paying off in the past,retraining,7986,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",55,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,3299,... < 100 DM,... < 1 year,1,male,none,1,building society savings agreement / life insurance,37,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,1997,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,36,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (used),3843,... < 100 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,47,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,10,critical account / other credits existing (not at this bank),car (new),3386,... < 100 DM,unemployed,1,male,none,1,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,4971,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",36,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,53,all credits at this bank paid back duly,business,9729,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,51,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,31,all credits at this bank paid back duly,car (used),2555,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,54,bank,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,37,all credits at this bank paid back duly,car (new),2856,... < 100 DM,unemployed,2,male,none,4,real estate,46,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,264,unknown / no savings account,... < 1 year,2,female,none,3,building society savings agreement / life insurance,34,stores,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,15,critical account / other credits existing (not at this bank),business,4829,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,none,2,"car or other, not in savings account",19,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,20,delay in paying off in the past,repairs,5396,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,real estate,51,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,1526,100 <= ... < 500 DM,... < 1 year,2,female,none,1,real estate,20,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,69,existing credits paid back duly till now,radio/television,2982,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,50,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,13062,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",27,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,28,delay in paying off in the past,car (new),903,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,19,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,22,critical account / other credits existing (not at this bank),radio/television,10614,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,60,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,57,delay in paying off in the past,education,1298,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",35,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... >= 7 years,4,male,none,4,real estate,65,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,21,delay in paying off in the past,car (used),728,... < 100 DM,unemployed,2,male,none,2,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3322,... < 100 DM,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,37,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,4,no credits taken / all credits paid back duly,radio/television,2069,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (used),3576,unknown / no savings account,... < 1 year,3,male,co-applicant,4,building society savings agreement / life insurance,19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,43,delay in paying off in the past,car (used),2821,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,42,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,2641,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,1,real estate,21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,car (new),1165,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,57,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,4328,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,22,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,5313,100 <= ... < 500 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,72,existing credits paid back duly till now,business,7895,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,720,... < 100 DM,1 <= ... < 4 years,3,female,co-applicant,3,"car or other, not in savings account",38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,6,critical account / other credits existing (not at this bank),radio/television,5566,... < 100 DM,... >= 7 years,4,male,none,4,real estate,33,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,595,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",38,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,10,existing credits paid back duly till now,radio/television,3583,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,existing credits paid back duly till now,repairs,3228,... < 100 DM,... < 1 year,4,female,none,4,real estate,34,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,3,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,delay in paying off in the past,repairs,10120,... >= 1000 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,75,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,2,married/widowed
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),radio/television,2836,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,41,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,17,no credits taken / all credits paid back duly,radio/television,250,... < 100 DM,... < 1 year,2,female,none,1,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,6,no credits taken / all credits paid back duly,car (new),3486,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,35,existing credits paid back duly till now,radio/television,3932,... < 100 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,31,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,39,critical account / other credits existing (not at this bank),radio/television,4514,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,40,bank,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,all credits at this bank paid back duly,radio/television,1163,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,3,real estate,27,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),5426,unknown / no savings account,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,61,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,67,existing credits paid back duly till now,car (new),1158,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,24,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,72,delay in paying off in the past,car (used),2545,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,60,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,delay in paying off in the past,car (used),250,... < 100 DM,... >= 7 years,1,male,none,2,real estate,27,none,own,2,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),radio/television,1435,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",24,stores,own,2,unskilled - resident,1,none,yes,1,married/widowed
no checking account,21,critical account / other credits existing (not at this bank),business,971,... < 100 DM,... >= 7 years,3,male,none,3,unknown / no property,29,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,14,all credits at this bank paid back duly,education,2143,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",38,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,5646,... < 100 DM,... < 1 year,1,female,none,4,unknown / no property,35,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,others,12752,... < 100 DM,... >= 7 years,4,male,none,3,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,others,2122,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,1,real estate,28,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),car (new),3249,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,28,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,1290,... < 100 DM,1 <= ... < 4 years,2,female,co-applicant,1,real estate,36,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,2906,... < 100 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",35,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,54,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,6,existing credits paid back duly till now,radio/television,15945,... < 100 DM,1 <= ... < 4 years,1,female,none,2,real estate,35,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,1412,... < 100 DM,1 <= ... < 4 years,1,female,none,2,real estate,28,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,20,delay in paying off in the past,radio/television,1158,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,20,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,14,critical account / other credits existing (not at this bank),car (new),9784,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,3,real estate,36,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1852,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,21,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,49,critical account / other credits existing (not at this bank),radio/television,495,... >= 1000 DM,... >= 7 years,4,male,co-applicant,4,unknown / no property,54,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,35,critical account / other credits existing (not at this bank),car (used),3817,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,unknown / no property,29,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,1626,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",34,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,71,no credits taken / all credits paid back duly,car (used),10281,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,35,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,48,all credits at this bank paid back duly,radio/television,3031,unknown / no savings account,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,75,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,12,existing credits paid back duly till now,radio/television,2926,unknown / no savings account,unemployed,2,female,none,4,unknown / no property,62,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... < 0 DM,6,all credits at this bank paid back duly,car (used),250,... < 100 DM,... < 1 year,2,male,none,2,unknown / no property,52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,5,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,unemployed,3,female,none,4,"car or other, not in savings account",31,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,22,delay in paying off in the past,radio/television,671,unknown / no savings account,... < 1 year,3,male,none,1,"car or other, not in savings account",32,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,5138,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",34,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,car (used),6060,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,58,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,4832,... < 100 DM,... >= 7 years,1,female,none,4,building society savings agreement / life insurance,38,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,14,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,3,male,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),education,5474,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,53,none,rent,1,unskilled - resident,1,none,yes,2,single
no checking account,13,existing credits paid back duly till now,radio/television,3707,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,22,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,12,delay in paying off in the past,car (used),250,... < 100 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,43,delay in paying off in the past,furniture/equipment,1640,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,20,bank,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,1,female,none,2,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,radio/television,1801,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,4338,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,54,bank,own,1,skilled employee / official,1,none,no,1,single
no checking account,22,delay in paying off in the past,radio/television,2694,... < 100 DM,... < 1 year,4,female,none,3,real estate,61,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,21,all credits at this bank paid back duly,radio/television,5206,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (used),3640,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,51,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,16,existing credits paid back duly till now,radio/television,2493,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,545,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",42,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,44,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,unemployed,3,female,none,3,building society savings agreement / life insurance,19,none,rent,4,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),radio/television,6223,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,45,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1174,... < 100 DM,1 <= ... < 4 years,1,male,none,3,real estate,28,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),4860,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,co-applicant,1,real estate,62,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,education,1588,... < 100 DM,unemployed,2,male,none,4,unknown / no property,19,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,25,delay in paying off in the past,car (used),711,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,46,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,28,delay in paying off in the past,radio/television,1290,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,3,male,none,4,real estate,75,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,38,delay in paying off in the past,business,2432,500 <= ... < 1000 DM,... >= 7 years,2,male,none,2,real estate,23,none,own,2,skilled employee / official,1,none,no,1,single
... < 0 DM,16,all credits at this bank paid back duly,repairs,4737,unknown / no savings account,... < 1 year,3,male,none,2,"car or other, not in savings account",31,bank,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,250,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",33,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,5919,... < 100 DM,unemployed,2,male,none,4,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,45,delay in paying off in the past,car (used),12454,unknown / no savings account,unemployed,3,male,none,4,building society savings agreement / life insurance,31,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (used),842,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",31,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,furniture/equipment,2502,... < 100 DM,unemployed,2,female,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),business,4328,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,25,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,10,critical account / other credits existing (not at this bank),furniture/equipment,853,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,41,existing credits paid back duly till now,car (new),6175,... < 100 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,55,none,own,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,3591,... < 100 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",38,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,radio/television,15945,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,32,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),2988,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,"car or other, not in savings account",41,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,26,existing credits paid back duly till now,radio/television,2474,... < 100 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,18,existing credits paid back duly till now,domestic appliances,5847,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,39,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,23,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,16,no credits taken / all credits paid back duly,car (new),1293,unknown / no savings account,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,47,existing credits paid back duly till now,radio/television,15945,... < 100 DM,4 <= ... < 7 years,1,female,none,1,"car or other, not in savings account",25,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,no credits taken / all credits paid back duly,radio/television,4149,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",23,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,existing credits paid back duly till now,business,1826,100 <= ... < 500 DM,... < 1 year,1,female,none,4,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1706,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,real estate,62,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,1107,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,co-applicant,4,real estate,66,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,9,critical account / other credits existing (not at this bank),radio/television,250,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,real estate,25,none,own,2,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),car (used),11330,100 <= ... < 500 DM,unemployed,2,male,none,4,building society savings agreement / life insurance,48,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,car (used),14753,... < 100 DM,... < 1 year,3,female,none,4,building society savings agreement / life insurance,43,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),1820,... < 100 DM,... >= 7 years,3,male,none,3,real estate,19,none,own,2,skilled employee / official,1,none,yes,1,single
