checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
... < 0 DM,27,no credits taken / all credits paid back duly,repairs,4591,... >= 1000 DM,... < 1 year,2,female,co-applicant,4,unknown / no property,38,bank,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,car (used),15945,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,co-applicant,4,"car or other, not in savings account",21,stores,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,5,no credits taken / all credits paid back duly,car (new),15945,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,43,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
... < 0 DM,17,delay in paying off in the past,education,15121,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,1,building society savings agreement / life insurance,45,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,18,delay in paying off in the past,domestic appliances,7099,100 <= ... < 500 DM,... < 1 year,3,male,none,2,unknown / no property,56,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,5,no credits taken / all credits paid back duly,radio/television,9425,100 <= ... < 500 DM,... < 1 year,3,male,co-applicant,1,real estate,52,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,5,critical account / other credits existing (not at this bank),repairs,15945,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,1,real estate,49,none,own,4,skilled employee / official,2,none,yes,2,single
... < 0 DM,24,no credits taken / all credits paid back duly,education,2412,... >= 1000 DM,4 <= ... < 7 years,1,female,none,1,unknown / no property,44,stores,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,29,existing credits paid back duly till now,business,8428,... >= 1000 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,47,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),retraining,4830,... >= 1000 DM,... < 1 year,4,female,guarantor,2,"car or other, not in savings account",29,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,36,no credits taken / all credits paid back duly,domestic appliances,14427,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,3,"car or other, not in savings account",29,none,for free,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,7,no credits taken / all credits paid back duly,repairs,14791,500 <= ... < 1000 DM,unemployed,1,male,co-applicant,1,real estate,50,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,26,critical account / other credits existing (not at this bank),education,15774,... >= 1000 DM,... < 1 year,4,male,co-applicant,1,building society savings agreement / life insurance,32,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,4,all credits at this bank paid back duly,repairs,4008,500 <= ... < 1000 DM,... < 1 year,2,female,guarantor,2,"car or other, not in savings account",32,bank,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,39,existing credits paid back duly till now,retraining,15945,500 <= ... < 1000 DM,... < 1 year,1,male,guarantor,4,building society savings agreement / life insurance,23,bank,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,no credits taken / all credits paid back duly,repairs,15945,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,real estate,40,none,own,4,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,32,critical account / other credits existing (not at this bank),car (new),4560,... >= 1000 DM,unemployed,1,female,none,2,building society savings agreement / life insurance,60,none,rent,3,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,29,all credits at this bank paid back duly,others,5764,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,44,stores,own,4,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,others,4510,... < 100 DM,4 <= ... < 7 years,3,female,none,1,building society savings agreement / life insurance,51,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (used),1175,100 <= ... < 500 DM,... < 1 year,4,male,guarantor,4,real estate,45,bank,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,7,delay in paying off in the past,furniture/equipment,5433,... >= 1000 DM,unemployed,2,male,none,2,"car or other, not in savings account",43,stores,rent,3,skilled employee / official,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,delay in paying off in the past,car (used),8097,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",52,stores,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,7,existing credits paid back duly till now,education,3114,unknown / no savings account,4 <= ... < 7 years,3,female,none,2,real estate,64,bank,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,education,4614,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,guarantor,3,building society savings agreement / life insurance,20,bank,own,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,car (used),2986,unknown / no savings account,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,38,bank,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,18,all credits at this bank paid back duly,business,4436,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",36,none,own,2,unskilled - resident,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,16,delay in paying off in the past,retraining,4479,100 <= ... < 500 DM,... < 1 year,1,female,guarantor,4,real estate,57,bank,for free,1,unskilled - resident,1,none,no,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,domestic appliances,1712,500 <= ... < 1000 DM,unemployed,1,male,co-applicant,1,unknown / no property,43,bank,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,45,no credits taken / all credits paid back duly,domestic appliances,14384,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,guarantor,4,unknown / no property,31,bank,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,22,no credits taken / all credits paid back duly,radio/television,12857,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,real estate,28,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,12,delay in paying off in the past,business,9550,... >= 1000 DM,4 <= ... < 7 years,4,female,co-applicant,4,building society savings agreement / life insurance,61,bank,rent,2,unemployed / unskilled - non-resident,2,none,no,1,single
0 <= ... < 200 DM,33,all credits at this bank paid back duly,retraining,1623,... < 100 DM,unemployed,3,female,co-applicant,4,real estate,46,bank,for free,1,unskilled - resident,2,none,yes,1,married/widowed
no checking account,15,all credits at this bank paid back duly,retraining,8353,unknown / no savings account,1 <= ... < 4 years,1,male,none,1,real estate,60,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,40,all credits at this bank paid back duly,car (new),11739,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,4,real estate,48,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (new),1027,... < 100 DM,... < 1 year,4,male,co-applicant,2,real estate,31,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,43,critical account / other credits existing (not at this bank),furniture/equipment,6463,unknown / no savings account,... >= 7 years,1,male,none,3,building society savings agreement / life insurance,45,bank,for free,4,unskilled - resident,2,none,no,2,married/widowed
... < 0 DM,31,all credits at this bank paid back duly,furniture/equipment,6616,... >= 1000 DM,... >= 7 years,3,female,co-applicant,2,real estate,39,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,28,critical account / other credits existing (not at this bank),retraining,6135,... >= 1000 DM,4 <= ... < 7 years,4,male,none,3,real estate,33,none,for free,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,21,no credits taken / all credits paid back duly,car (used),7676,100 <= ... < 500 DM,... < 1 year,1,male,guarantor,2,real estate,39,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,41,existing credits paid back duly till now,car (new),11098,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,70,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,6,all credits at this bank paid back duly,furniture/equipment,2381,... < 100 DM,unemployed,4,female,none,1,"car or other, not in savings account",33,stores,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),radio/television,15743,... >= 1000 DM,4 <= ... < 7 years,2,female,guarantor,4,real estate,49,stores,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,4097,unknown / no savings account,unemployed,4,female,guarantor,4,building society savings agreement / life insurance,28,stores,rent,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),radio/television,3110,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,31,bank,own,2,skilled employee / official,2,none,no,1,single
... < 0 DM,15,no credits taken / all credits paid back duly,business,9064,... < 100 DM,... < 1 year,3,female,none,3,real estate,47,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,17,delay in paying off in the past,furniture/equipment,9656,unknown / no savings account,1 <= ... < 4 years,2,female,co-applicant,4,real estate,51,stores,own,4,skilled employee / official,2,"yes, registered under customer's name",no,2,married/widowed
no checking account,40,delay in paying off in the past,education,4644,unknown / no savings account,unemployed,3,male,guarantor,4,"car or other, not in savings account",57,none,for free,3,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),retraining,12255,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,co-applicant,2,building society savings agreement / life insurance,51,stores,rent,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,car (new),3087,... >= 1000 DM,unemployed,2,male,none,1,"car or other, not in savings account",30,bank,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),car (new),15945,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,co-applicant,4,"car or other, not in savings account",54,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,10,delay in paying off in the past,retraining,15945,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,2,"car or other, not in savings account",25,bank,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,15945,100 <= ... < 500 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,38,none,for free,3,unskilled - resident,2,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,4,delay in paying off in the past,car (new),3582,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,36,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,22,no credits taken / all credits paid back duly,furniture/equipment,5408,... >= 1000 DM,... >= 7 years,3,male,guarantor,3,building society savings agreement / life insurance,36,none,rent,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,16,all credits at this bank paid back duly,radio/television,12912,... < 100 DM,... < 1 year,1,male,none,3,real estate,29,stores,own,4,skilled employee / official,1,none,no,2,single
no checking account,24,existing credits paid back duly till now,repairs,15417,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,guarantor,1,"car or other, not in savings account",29,stores,rent,1,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,delay in paying off in the past,education,5811,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,26,bank,rent,4,skilled employee / official,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,28,no credits taken / all credits paid back duly,business,3225,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,32,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
no checking account,5,critical account / other credits existing (not at this bank),education,1809,... >= 1000 DM,... < 1 year,4,female,none,3,unknown / no property,30,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),domestic appliances,5636,... >= 1000 DM,unemployed,1,female,none,1,"car or other, not in savings account",33,none,for free,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,7,no credits taken / all credits paid back duly,car (used),4460,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,1,real estate,39,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),1746,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,4,real estate,29,none,own,1,unskilled - resident,1,none,no,1,married/widowed
no checking account,25,critical account / other credits existing (not at this bank),furniture/equipment,2531,... < 100 DM,... >= 7 years,4,female,co-applicant,4,"car or other, not in savings account",20,none,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,education,14676,100 <= ... < 500 DM,... < 1 year,1,female,none,4,unknown / no property,19,stores,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,31,delay in paying off in the past,car (used),2986,unknown / no savings account,4 <= ... < 7 years,3,male,co-applicant,1,"car or other, not in savings account",51,stores,rent,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,car (used),2562,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,51,bank,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,32,no credits taken / all credits paid back duly,domestic appliances,1457,unknown / no savings account,4 <= ... < 7 years,2,male,co-applicant,4,unknown / no property,61,none,own,3,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,9,delay in paying off in the past,business,2311,unknown / no savings account,4 <= ... < 7 years,1,male,co-applicant,4,building society savings agreement / life insurance,34,none,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,34,no credits taken / all credits paid back duly,car (used),9315,100 <= ... < 500 DM,... >= 7 years,3,female,none,3,real estate,23,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,critical account / other credits existing (not at this bank),car (new),6891,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,co-applicant,4,real estate,20,bank,for free,4,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,19,no credits taken / all credits paid back duly,car (new),5401,unknown / no savings account,... < 1 year,4,female,co-applicant,1,unknown / no property,41,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,no credits taken / all credits paid back duly,furniture/equipment,1702,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,3,building society savings agreement / life insurance,37,stores,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),retraining,2381,100 <= ... < 500 DM,unemployed,3,male,none,1,building society savings agreement / life insurance,50,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,others,6099,... >= 1000 DM,... < 1 year,1,male,none,1,unknown / no property,62,stores,for free,2,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,30,delay in paying off in the past,car (new),2272,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,co-applicant,1,real estate,37,bank,for free,1,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,47,no credits taken / all credits paid back duly,radio/television,2877,... < 100 DM,... < 1 year,2,male,co-applicant,2,real estate,54,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,529,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,unknown / no property,25,stores,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,divorced/separated
no checking account,34,delay in paying off in the past,education,2066,... >= 1000 DM,4 <= ... < 7 years,4,male,guarantor,4,real estate,75,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,28,critical account / other credits existing (not at this bank),car (new),1207,... >= 1000 DM,... < 1 year,2,male,guarantor,4,building society savings agreement / life insurance,32,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
no checking account,41,existing credits paid back duly till now,car (new),1781,unknown / no savings account,... < 1 year,1,male,guarantor,2,building society savings agreement / life insurance,43,stores,for free,1,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,17,delay in paying off in the past,radio/television,4931,unknown / no savings account,4 <= ... < 7 years,1,female,guarantor,4,building society savings agreement / life insurance,48,none,for free,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,8,existing credits paid back duly till now,car (new),15945,... >= 1000 DM,unemployed,3,male,none,3,real estate,26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,2,married/widowed
... < 0 DM,22,existing credits paid back duly till now,radio/television,15945,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",21,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,27,delay in paying off in the past,car (new),1145,unknown / no savings account,4 <= ... < 7 years,2,female,none,2,unknown / no property,43,bank,for free,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,67,critical account / other credits existing (not at this bank),domestic appliances,3816,... < 100 DM,... < 1 year,3,male,co-applicant,3,real estate,31,stores,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,business,1823,... >= 1000 DM,unemployed,1,female,co-applicant,1,real estate,30,stores,rent,4,unskilled - resident,2,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,65,delay in paying off in the past,car (new),250,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",35,stores,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,education,2606,500 <= ... < 1000 DM,unemployed,2,male,none,2,unknown / no property,38,bank,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,44,critical account / other credits existing (not at this bank),business,3133,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,co-applicant,2,"car or other, not in savings account",64,none,own,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,32,delay in paying off in the past,retraining,2993,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,47,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),250,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,2,unknown / no property,41,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,23,no credits taken / all credits paid back duly,business,5637,unknown / no savings account,unemployed,2,female,none,4,building society savings agreement / life insurance,35,none,own,1,unskilled - resident,1,none,no,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),domestic appliances,10170,unknown / no savings account,... < 1 year,1,female,co-applicant,2,building society savings agreement / life insurance,40,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,business,12727,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,49,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,32,all credits at this bank paid back duly,furniture/equipment,7513,500 <= ... < 1000 DM,unemployed,1,male,none,4,unknown / no property,44,stores,rent,2,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,60,delay in paying off in the past,radio/television,954,100 <= ... < 500 DM,... < 1 year,1,male,co-applicant,2,building society savings agreement / life insurance,49,bank,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,10,no credits taken / all credits paid back duly,education,5365,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,co-applicant,1,"car or other, not in savings account",53,none,own,1,unskilled - resident,1,none,no,1,divorced/separated
no checking account,23,delay in paying off in the past,car (used),1634,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,4,unknown / no property,36,none,rent,2,management / self-employed / highly qualified employee / officer,2,none,no,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),others,8119,... < 100 DM,... >= 7 years,3,male,none,2,unknown / no property,24,none,rent,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,11,critical account / other credits existing (not at this bank),furniture/equipment,2136,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,34,none,for free,1,unskilled - resident,2,none,no,1,single
no checking account,53,existing credits paid back duly till now,radio/television,4748,... >= 1000 DM,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,25,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,delay in paying off in the past,repairs,10924,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,real estate,55,stores,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,68,delay in paying off in the past,business,2653,unknown / no savings account,unemployed,2,male,co-applicant,3,unknown / no property,39,bank,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,existing credits paid back duly till now,education,5916,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,2,unknown / no property,45,bank,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,domestic appliances,6159,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,31,existing credits paid back duly till now,radio/television,6973,... < 100 DM,unemployed,4,male,none,1,"car or other, not in savings account",31,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,12,existing credits paid back duly till now,car (new),11655,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,2,"car or other, not in savings account",27,bank,own,3,unskilled - resident,1,"yes, registered under customer's name",no,2,single
no checking account,32,existing credits paid back duly till now,business,10532,unknown / no savings account,1 <= ... < 4 years,3,male,co-applicant,4,real estate,29,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),retraining,10637,100 <= ... < 500 DM,unemployed,3,female,co-applicant,3,real estate,36,bank,for free,2,unskilled - resident,1,none,no,1,single
... < 0 DM,4,existing credits paid back duly till now,repairs,5523,... < 100 DM,... >= 7 years,1,male,co-applicant,1,"car or other, not in savings account",30,none,own,2,skilled employee / official,2,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),car (used),2198,100 <= ... < 500 DM,... < 1 year,2,female,guarantor,1,"car or other, not in savings account",45,stores,for free,3,unemployed / unskilled - non-resident,1,none,yes,1,single
... < 0 DM,42,all credits at this bank paid back duly,car (used),1239,unknown / no savings account,... >= 7 years,2,male,guarantor,1,unknown / no property,29,none,own,3,unemployed / unskilled - non-resident,2,none,no,2,married/widowed
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,car (new),2310,100 <= ... < 500 DM,... >= 7 years,3,female,none,3,building society savings agreement / life insurance,28,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,7,delay in paying off in the past,radio/television,9970,... >= 1000 DM,... < 1 year,3,male,co-applicant,3,real estate,43,none,own,2,unskilled - resident,2,none,no,2,married/widowed
no checking account,23,no credits taken / all credits paid back duly,education,10167,unknown / no savings account,4 <= ... < 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,33,stores,for free,4,unskilled - resident,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,education,6098,... < 100 DM,unemployed,3,male,co-applicant,4,unknown / no property,38,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,30,delay in paying off in the past,others,1593,... >= 1000 DM,4 <= ... < 7 years,1,female,co-applicant,3,building society savings agreement / life insurance,44,bank,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,25,delay in paying off in the past,radio/television,1690,unknown / no savings account,unemployed,1,male,co-applicant,2,real estate,40,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),education,2460,... >= 1000 DM,... < 1 year,4,male,guarantor,3,real estate,30,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,16,delay in paying off in the past,education,250,... >= 1000 DM,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",35,none,rent,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,5,existing credits paid back duly till now,business,2987,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,27,none,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,13,critical account / other credits existing (not at this bank),radio/television,3137,unknown / no savings account,1 <= ... < 4 years,3,male,co-applicant,4,real estate,44,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,business,11231,... < 100 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,45,stores,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
