checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,47,critical account / other credits existing (not at this bank),car (new),5643,... < 100 DM,... < 1 year,1,male,co-applicant,2,real estate,26,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),others,2800,... < 100 DM,... >= 7 years,1,male,none,1,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,no,1,divorced/separated
... < 0 DM,30,critical account / other credits existing (not at this bank),radio/television,4876,unknown / no savings account,... >= 7 years,4,male,none,3,"car or other, not in savings account",26,none,for free,1,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,radio/television,469,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,29,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,15,delay in paying off in the past,business,3076,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",21,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,21,delay in paying off in the past,education,4486,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,45,none,own,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,radio/television,11799,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,21,none,own,2,skilled employee / official,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),car (used),1785,100 <= ... < 500 DM,unemployed,4,female,none,4,real estate,24,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,3633,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,guarantor,1,building society savings agreement / life insurance,24,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,21,existing credits paid back duly till now,car (new),3158,... < 100 DM,4 <= ... < 7 years,3,male,none,2,real estate,56,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,53,critical account / other credits existing (not at this bank),car (new),5961,unknown / no savings account,... >= 7 years,4,female,none,4,unknown / no property,45,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,existing credits paid back duly till now,car (new),4121,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,34,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,11,delay in paying off in the past,education,394,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,13,delay in paying off in the past,radio/television,2332,... < 100 DM,4 <= ... < 7 years,4,female,guarantor,4,"car or other, not in savings account",43,none,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,50,all credits at this bank paid back duly,radio/television,1048,unknown / no savings account,... >= 7 years,3,male,none,2,unknown / no property,71,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,all credits at this bank paid back duly,others,1449,... < 100 DM,1 <= ... < 4 years,4,female,none,2,unknown / no property,57,none,own,3,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,27,critical account / other credits existing (not at this bank),domestic appliances,7163,100 <= ... < 500 DM,... >= 7 years,3,male,co-applicant,2,unknown / no property,19,bank,own,2,unskilled - resident,1,none,yes,2,single
... < 0 DM,15,delay in paying off in the past,car (new),3291,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,real estate,33,none,rent,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),radio/television,9507,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,32,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,31,critical account / other credits existing (not at this bank),radio/television,1919,... < 100 DM,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,72,delay in paying off in the past,furniture/equipment,10058,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,unknown / no property,33,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,29,existing credits paid back duly till now,furniture/equipment,3538,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
no checking account,27,existing credits paid back duly till now,car (new),11812,... < 100 DM,... >= 7 years,3,male,none,2,"car or other, not in savings account",19,bank,own,1,unskilled - resident,2,none,no,1,single
no checking account,7,existing credits paid back duly till now,car (new),6198,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,28,none,rent,2,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,8,critical account / other credits existing (not at this bank),radio/television,5909,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,20,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),radio/television,7040,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,1,unknown / no property,19,none,for free,1,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,48,existing credits paid back duly till now,others,2409,... < 100 DM,... < 1 year,3,male,none,3,building society savings agreement / life insurance,20,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,27,no credits taken / all credits paid back duly,education,5609,... < 100 DM,1 <= ... < 4 years,1,female,none,3,"car or other, not in savings account",35,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),radio/television,3125,... < 100 DM,unemployed,2,male,none,4,building society savings agreement / life insurance,28,none,for free,4,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),business,2368,unknown / no savings account,1 <= ... < 4 years,1,female,none,3,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),radio/television,2827,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,4,"car or other, not in savings account",42,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,education,445,100 <= ... < 500 DM,unemployed,2,male,none,4,real estate,24,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
no checking account,46,delay in paying off in the past,car (new),15945,... < 100 DM,... >= 7 years,3,male,none,4,real estate,42,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,36,critical account / other credits existing (not at this bank),radio/television,2623,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,car (new),13941,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,65,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,delay in paying off in the past,furniture/equipment,6128,... < 100 DM,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",30,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),radio/television,2233,... < 100 DM,unemployed,1,male,none,4,unknown / no property,51,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,53,critical account / other credits existing (not at this bank),car (used),2298,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,21,none,own,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),car (used),3304,... < 100 DM,... >= 7 years,2,male,none,1,"car or other, not in savings account",21,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,42,critical account / other credits existing (not at this bank),radio/television,15945,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,critical account / other credits existing (not at this bank),business,9362,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,real estate,21,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,50,all credits at this bank paid back duly,car (used),1791,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,2,none,yes,2,married/widowed
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),car (new),9293,... < 100 DM,... >= 7 years,3,male,none,3,real estate,22,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,20,delay in paying off in the past,car (used),3601,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,4,real estate,35,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,48,critical account / other credits existing (not at this bank),car (used),4046,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,real estate,27,none,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,34,existing credits paid back duly till now,car (new),7875,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",20,none,rent,1,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),radio/television,3161,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",41,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,12530,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,real estate,19,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,10,critical account / other credits existing (not at this bank),furniture/equipment,2079,100 <= ... < 500 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",26,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),repairs,3308,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,22,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,72,delay in paying off in the past,car (new),9851,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,real estate,35,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,27,critical account / other credits existing (not at this bank),car (used),11503,... < 100 DM,... >= 7 years,1,male,none,4,real estate,45,stores,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,car (new),2849,unknown / no savings account,... < 1 year,4,male,none,2,unknown / no property,35,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,6,critical account / other credits existing (not at this bank),car (new),5066,... < 100 DM,... >= 7 years,1,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,critical account / other credits existing (not at this bank),radio/television,2111,unknown / no savings account,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",25,none,own,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,6,no credits taken / all credits paid back duly,others,1712,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,real estate,21,none,own,1,unskilled - resident,1,none,no,1,single
no checking account,40,critical account / other credits existing (not at this bank),car (new),12468,... < 100 DM,... >= 7 years,1,male,none,3,unknown / no property,19,none,own,1,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,18,delay in paying off in the past,radio/television,1953,unknown / no savings account,... >= 7 years,1,female,none,2,building society savings agreement / life insurance,63,none,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,19,delay in paying off in the past,car (used),3933,unknown / no savings account,... >= 7 years,3,male,none,2,"car or other, not in savings account",24,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,5,critical account / other credits existing (not at this bank),education,875,... < 100 DM,... >= 7 years,4,female,none,4,real estate,19,none,own,2,unskilled - resident,2,none,yes,1,single
no checking account,25,critical account / other credits existing (not at this bank),radio/television,13007,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,22,none,for free,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (new),3463,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,25,existing credits paid back duly till now,retraining,3777,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,1,real estate,51,none,own,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),radio/television,6232,... < 100 DM,... >= 7 years,2,male,none,4,real estate,32,none,own,2,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
0 <= ... < 200 DM,6,delay in paying off in the past,radio/television,9909,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,35,none,own,1,skilled employee / official,2,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,radio/television,3726,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",20,none,own,3,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,11957,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,47,none,own,3,unskilled - resident,1,none,yes,1,single
no checking account,24,existing credits paid back duly till now,others,1821,... < 100 DM,unemployed,4,male,none,4,unknown / no property,26,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,55,critical account / other credits existing (not at this bank),business,533,... < 100 DM,1 <= ... < 4 years,2,male,none,1,unknown / no property,37,none,rent,2,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,66,existing credits paid back duly till now,car (used),4234,100 <= ... < 500 DM,... < 1 year,1,male,none,1,unknown / no property,32,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,no credits taken / all credits paid back duly,repairs,11703,100 <= ... < 500 DM,... < 1 year,3,male,none,2,building society savings agreement / life insurance,25,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,36,critical account / other credits existing (not at this bank),car (new),2236,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,real estate,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,22,existing credits paid back duly till now,repairs,2453,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,real estate,19,none,for free,1,unskilled - resident,1,none,no,1,single
no checking account,15,existing credits paid back duly till now,car (new),12020,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,19,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,27,critical account / other credits existing (not at this bank),radio/television,3210,... < 100 DM,... >= 7 years,4,female,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,10,delay in paying off in the past,car (new),15945,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,20,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,46,no credits taken / all credits paid back duly,radio/television,5059,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,29,none,own,1,unskilled - resident,2,none,no,2,divorced/separated
... < 0 DM,26,critical account / other credits existing (not at this bank),radio/television,3828,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,38,bank,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,10603,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,58,bank,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),8962,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,unknown / no property,19,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,all credits at this bank paid back duly,repairs,250,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",21,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,2,single
no checking account,21,existing credits paid back duly till now,car (used),8831,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,real estate,29,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,28,critical account / other credits existing (not at this bank),car (used),1065,... < 100 DM,... >= 7 years,3,female,none,2,real estate,46,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,28,delay in paying off in the past,furniture/equipment,4942,... < 100 DM,... < 1 year,4,female,none,2,real estate,33,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
... < 0 DM,12,critical account / other credits existing (not at this bank),car (new),5969,... >= 1000 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,57,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,6,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,30,none,own,3,skilled employee / official,1,none,no,2,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,3149,... < 100 DM,... >= 7 years,2,male,none,1,real estate,20,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
no checking account,20,critical account / other credits existing (not at this bank),business,1944,500 <= ... < 1000 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,28,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,18,delay in paying off in the past,business,6114,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,2946,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,radio/television,395,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,50,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,5,existing credits paid back duly till now,furniture/equipment,5747,... < 100 DM,... >= 7 years,3,female,none,4,building society savings agreement / life insurance,19,bank,rent,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,24,critical account / other credits existing (not at this bank),radio/television,5705,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,radio/television,6623,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",29,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,36,critical account / other credits existing (not at this bank),furniture/equipment,13378,... < 100 DM,1 <= ... < 4 years,1,female,none,4,real estate,19,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
no checking account,56,critical account / other credits existing (not at this bank),business,4972,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,42,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,radio/television,6459,500 <= ... < 1000 DM,... < 1 year,3,female,none,2,real estate,29,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,72,critical account / other credits existing (not at this bank),radio/television,5060,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,34,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),radio/television,3531,500 <= ... < 1000 DM,... >= 7 years,1,male,co-applicant,2,"car or other, not in savings account",23,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),furniture/equipment,2977,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,19,none,for free,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,2121,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,4,real estate,23,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),car (new),2003,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",21,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,7135,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,52,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,10,critical account / other credits existing (not at this bank),radio/television,2324,... < 100 DM,1 <= ... < 4 years,2,female,none,3,real estate,22,bank,for free,2,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,42,existing credits paid back duly till now,car (used),5325,... >= 1000 DM,... >= 7 years,4,male,none,4,real estate,25,bank,own,1,skilled employee / official,2,none,yes,1,single
no checking account,9,existing credits paid back duly till now,radio/television,2205,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,28,critical account / other credits existing (not at this bank),car (new),3110,500 <= ... < 1000 DM,... < 1 year,2,female,none,4,building society savings agreement / life insurance,20,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,22,critical account / other credits existing (not at this bank),education,6286,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,guarantor,2,real estate,40,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,17,existing credits paid back duly till now,radio/television,3942,... < 100 DM,... >= 7 years,4,male,none,2,real estate,19,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,31,existing credits paid back duly till now,education,3035,... < 100 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,20,none,for free,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,repairs,4097,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,real estate,24,none,own,1,unskilled - resident,2,none,yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,co-applicant,1,building society savings agreement / life insurance,19,none,rent,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
no checking account,46,existing credits paid back duly till now,others,7217,unknown / no savings account,... >= 7 years,1,male,none,1,real estate,42,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,repairs,2497,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",27,none,own,1,unskilled - resident,2,none,yes,2,divorced/separated
... < 0 DM,11,critical account / other credits existing (not at this bank),car (new),5260,... < 100 DM,unemployed,4,female,none,2,unknown / no property,28,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1953,... < 100 DM,... < 1 year,3,male,none,3,"car or other, not in savings account",42,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,2319,... < 100 DM,... < 1 year,4,female,none,3,unknown / no property,37,none,for free,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (new),5440,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",21,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,33,critical account / other credits existing (not at this bank),furniture/equipment,3185,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,21,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,radio/television,6084,... < 100 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,34,existing credits paid back duly till now,education,2290,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,74,none,own,1,unskilled - resident,2,none,yes,2,divorced/separated
no checking account,15,existing credits paid back duly till now,furniture/equipment,10176,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,28,critical account / other credits existing (not at this bank),car (new),1664,... < 100 DM,unemployed,4,male,none,2,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,delay in paying off in the past,furniture/equipment,1937,... < 100 DM,... >= 7 years,2,male,none,4,real estate,24,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,65,critical account / other credits existing (not at this bank),radio/television,1809,... < 100 DM,4 <= ... < 7 years,1,male,none,4,real estate,31,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),radio/television,5808,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,19,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,domestic appliances,7707,... >= 1000 DM,1 <= ... < 4 years,1,female,none,3,unknown / no property,20,none,own,2,unemployed / unskilled - non-resident,1,none,no,1,single
... < 0 DM,18,critical account / other credits existing (not at this bank),car (used),5493,unknown / no savings account,1 <= ... < 4 years,1,female,none,3,real estate,44,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,31,critical account / other credits existing (not at this bank),car (new),3182,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
no checking account,12,delay in paying off in the past,car (new),8770,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,critical account / other credits existing (not at this bank),radio/television,2523,... < 100 DM,... >= 7 years,4,female,none,2,real estate,21,none,rent,1,unskilled - resident,2,none,yes,1,single
no checking account,27,existing credits paid back duly till now,radio/television,2126,... < 100 DM,... >= 7 years,2,female,none,4,real estate,19,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,12,critical account / other credits existing (not at this bank),business,467,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,building society savings agreement / life insurance,20,none,own,4,unskilled - resident,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,car (new),2271,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,56,none,rent,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
