checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,9,delay in paying off in the past,furniture/equipment,8527,... < 100 DM,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,31,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,existing credits paid back duly till now,car (used),4074,500 <= ... < 1000 DM,unemployed,4,male,none,4,unknown / no property,62,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,8,existing credits paid back duly till now,radio/television,6058,... < 100 DM,unemployed,3,female,none,4,"car or other, not in savings account",38,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,250,unknown / no savings account,4 <= ... < 7 years,1,male,none,4,unknown / no property,49,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,6961,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (used),2251,... < 100 DM,4 <= ... < 7 years,3,male,none,1,real estate,37,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),4784,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,27,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,3901,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),business,8008,100 <= ... < 500 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",29,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,69,existing credits paid back duly till now,radio/television,5299,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",21,none,for free,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,14,existing credits paid back duly till now,car (new),787,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,1,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2402,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,1,building society savings agreement / life insurance,27,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),car (new),1616,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,none,rent,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,radio/television,698,... >= 1000 DM,1 <= ... < 4 years,3,male,none,4,real estate,33,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,44,existing credits paid back duly till now,car (new),1199,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,27,bank,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,6,all credits at this bank paid back duly,radio/television,3694,100 <= ... < 500 DM,... >= 7 years,2,female,guarantor,1,unknown / no property,25,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,19,existing credits paid back duly till now,radio/television,1357,... < 100 DM,... >= 7 years,1,male,none,2,unknown / no property,38,none,own,3,skilled employee / official,2,none,no,1,single
no checking account,12,existing credits paid back duly till now,car (new),2097,... < 100 DM,unemployed,3,female,none,4,unknown / no property,30,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,car (new),1894,... < 100 DM,1 <= ... < 4 years,3,female,none,4,building society savings agreement / life insurance,38,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,25,existing credits paid back duly till now,radio/television,1825,100 <= ... < 500 DM,unemployed,3,female,none,2,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,36,critical account / other credits existing (not at this bank),business,8467,... < 100 DM,unemployed,4,female,co-applicant,2,unknown / no property,30,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),7694,... < 100 DM,1 <= ... < 4 years,1,female,none,4,unknown / no property,43,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,15,critical account / other credits existing (not at this bank),radio/television,3972,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,4,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,8,critical account / other credits existing (not at this bank),car (new),8211,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,19,bank,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),1433,... < 100 DM,... >= 7 years,1,male,none,4,real estate,29,none,own,3,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,2060,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,31,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,50,delay in paying off in the past,furniture/equipment,1724,... < 100 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,38,none,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,23,critical account / other credits existing (not at this bank),business,1989,... < 100 DM,4 <= ... < 7 years,3,male,none,1,"car or other, not in savings account",41,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),business,2237,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",23,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,33,existing credits paid back duly till now,furniture/equipment,5706,... < 100 DM,1 <= ... < 4 years,4,female,none,2,building society savings agreement / life insurance,21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,15,delay in paying off in the past,car (new),1333,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,49,bank,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,furniture/equipment,4862,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,3,"car or other, not in savings account",30,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,radio/television,947,... < 100 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,19,existing credits paid back duly till now,radio/television,2928,500 <= ... < 1000 DM,unemployed,4,male,none,2,"car or other, not in savings account",35,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,all credits at this bank paid back duly,business,538,... < 100 DM,... < 1 year,4,male,none,3,real estate,25,bank,own,2,skilled employee / official,1,none,yes,2,married/widowed
no checking account,20,existing credits paid back duly till now,radio/television,343,... < 100 DM,4 <= ... < 7 years,4,female,none,3,real estate,31,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,33,critical account / other credits existing (not at this bank),car (used),5068,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,9392,100 <= ... < 500 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,910,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,real estate,27,bank,own,2,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,26,critical account / other credits existing (not at this bank),radio/television,2206,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",28,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,16,critical account / other credits existing (not at this bank),car (new),760,... < 100 DM,... >= 7 years,4,male,none,4,real estate,72,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,17,critical account / other credits existing (not at this bank),car (new),713,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,44,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,16,critical account / other credits existing (not at this bank),car (used),1327,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",36,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,5,critical account / other credits existing (not at this bank),car (new),1301,... < 100 DM,... < 1 year,2,male,guarantor,4,real estate,28,bank,rent,2,unskilled - resident,2,none,yes,1,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,3309,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,real estate,27,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,11,existing credits paid back duly till now,radio/television,2633,unknown / no savings account,1 <= ... < 4 years,3,female,none,1,"car or other, not in savings account",67,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,51,all credits at this bank paid back duly,business,8434,unknown / no savings account,unemployed,4,male,co-applicant,4,unknown / no property,36,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,existing credits paid back duly till now,car (new),836,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,12,existing credits paid back duly till now,furniture/equipment,2147,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,21,none,rent,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,39,delay in paying off in the past,furniture/equipment,5619,... < 100 DM,... >= 7 years,2,male,none,3,unknown / no property,46,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,60,no credits taken / all credits paid back duly,car (new),12571,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,42,none,for free,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,6,existing credits paid back duly till now,business,1221,... < 100 DM,unemployed,1,female,co-applicant,4,building society savings agreement / life insurance,38,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,8265,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,40,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,42,existing credits paid back duly till now,radio/television,5071,500 <= ... < 1000 DM,... < 1 year,1,female,none,4,unknown / no property,47,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,15,critical account / other credits existing (not at this bank),domestic appliances,1498,... < 100 DM,... < 1 year,4,male,none,1,real estate,41,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,5737,500 <= ... < 1000 DM,... < 1 year,2,male,none,2,real estate,38,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,critical account / other credits existing (not at this bank),business,929,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",39,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,677,... < 100 DM,... >= 7 years,4,female,none,4,real estate,43,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,5039,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,31,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,10,critical account / other credits existing (not at this bank),car (new),7631,500 <= ... < 1000 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,48,none,for free,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),domestic appliances,1008,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,40,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,3489,500 <= ... < 1000 DM,... < 1 year,1,female,none,3,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,furniture/equipment,1700,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,16,existing credits paid back duly till now,radio/television,1335,... < 100 DM,... >= 7 years,1,male,none,4,real estate,37,none,own,1,skilled employee / official,2,none,no,1,single
no checking account,22,delay in paying off in the past,radio/television,4572,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,10,existing credits paid back duly till now,car (new),501,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,30,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,26,delay in paying off in the past,education,3524,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,14,existing credits paid back duly till now,car (new),342,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,repairs,10309,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,unknown / no property,34,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,critical account / other credits existing (not at this bank),car (new),1200,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",30,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,business,3807,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",44,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,10,delay in paying off in the past,radio/television,5577,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,1245,500 <= ... < 1000 DM,... < 1 year,3,male,none,3,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,17,existing credits paid back duly till now,radio/television,2296,... < 100 DM,unemployed,4,male,none,4,unknown / no property,64,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,17,all credits at this bank paid back duly,car (new),1295,... < 100 DM,1 <= ... < 4 years,3,female,co-applicant,1,"car or other, not in savings account",63,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,63,existing credits paid back duly till now,business,5742,100 <= ... < 500 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,28,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),car (new),2647,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",39,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,23,delay in paying off in the past,furniture/equipment,250,... < 100 DM,... >= 7 years,4,male,co-applicant,4,real estate,53,none,own,2,unskilled - resident,2,none,yes,1,single
no checking account,6,existing credits paid back duly till now,radio/television,1475,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,887,... < 100 DM,... < 1 year,2,male,none,2,real estate,23,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,22,existing credits paid back duly till now,radio/television,2612,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,43,existing credits paid back duly till now,radio/television,4369,unknown / no savings account,... >= 7 years,1,female,none,2,"car or other, not in savings account",25,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,radio/television,2432,... < 100 DM,... < 1 year,4,male,none,3,real estate,22,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,40,critical account / other credits existing (not at this bank),car (new),4241,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,24,stores,own,2,skilled employee / official,1,none,yes,2,single
no checking account,13,existing credits paid back duly till now,radio/television,1006,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",22,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,furniture/equipment,15945,100 <= ... < 500 DM,... < 1 year,2,male,none,4,unknown / no property,39,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,1823,unknown / no savings account,... >= 7 years,2,male,none,4,"car or other, not in savings account",29,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,14,critical account / other credits existing (not at this bank),retraining,1675,... < 100 DM,1 <= ... < 4 years,3,male,none,1,building society savings agreement / life insurance,37,bank,rent,1,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,radio/television,575,... < 100 DM,1 <= ... < 4 years,3,male,none,1,building society savings agreement / life insurance,36,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,repairs,438,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,2,building society savings agreement / life insurance,20,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (used),1000,... < 100 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",41,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,65,existing credits paid back duly till now,car (used),15141,... < 100 DM,unemployed,3,male,none,4,unknown / no property,70,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,57,existing credits paid back duly till now,furniture/equipment,11442,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,28,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,radio/television,1447,unknown / no savings account,... >= 7 years,4,male,none,3,real estate,53,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),car (new),1041,... < 100 DM,unemployed,4,male,none,3,"car or other, not in savings account",25,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,35,existing credits paid back duly till now,radio/television,3374,... < 100 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,25,critical account / other credits existing (not at this bank),business,616,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,car (used),4506,unknown / no savings account,... >= 7 years,3,male,none,4,unknown / no property,39,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,30,no credits taken / all credits paid back duly,business,6366,... >= 1000 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,25,none,own,4,skilled employee / official,1,none,yes,2,married/widowed
no checking account,8,existing credits paid back duly till now,furniture/equipment,1342,... < 100 DM,... < 1 year,1,female,none,1,"car or other, not in savings account",26,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,17,all credits at this bank paid back duly,radio/television,834,... < 100 DM,4 <= ... < 7 years,3,male,guarantor,2,"car or other, not in savings account",57,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,40,all credits at this bank paid back duly,furniture/equipment,9070,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",24,bank,own,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,32,delay in paying off in the past,furniture/equipment,4847,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,36,critical account / other credits existing (not at this bank),car (new),3313,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,real estate,27,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,26,delay in paying off in the past,furniture/equipment,5332,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",27,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,radio/television,3499,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,28,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),2365,... < 100 DM,4 <= ... < 7 years,1,female,none,2,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,66,existing credits paid back duly till now,car (used),5053,... < 100 DM,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",32,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,36,existing credits paid back duly till now,furniture/equipment,2967,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",31,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,delay in paying off in the past,furniture/equipment,2069,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,29,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,14,existing credits paid back duly till now,car (new),4929,... < 100 DM,... >= 7 years,4,male,none,4,real estate,35,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (new),884,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,11,all credits at this bank paid back duly,business,854,... < 100 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,36,critical account / other credits existing (not at this bank),business,1740,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,37,none,own,2,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,car (used),1737,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,34,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,furniture/equipment,3475,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",41,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,72,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,48,bank,own,1,unskilled - resident,1,none,yes,2,single
no checking account,11,critical account / other credits existing (not at this bank),furniture/equipment,1816,100 <= ... < 500 DM,... >= 7 years,1,female,none,4,building society savings agreement / life insurance,71,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (used),7757,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,39,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,8,all credits at this bank paid back duly,education,1907,... < 100 DM,unemployed,1,female,none,3,real estate,60,none,rent,2,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,2194,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,70,none,own,2,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... < 0 DM,11,all credits at this bank paid back duly,car (new),7882,... < 100 DM,unemployed,4,female,none,1,unknown / no property,21,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,11,critical account / other credits existing (not at this bank),radio/television,1549,... < 100 DM,unemployed,1,female,none,4,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,38,delay in paying off in the past,car (new),4253,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",44,bank,own,2,skilled employee / official,2,none,no,1,single
... < 0 DM,6,critical account / other credits existing (not at this bank),car (new),2624,... < 100 DM,1 <= ... < 4 years,1,male,none,1,real estate,49,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,40,critical account / other credits existing (not at this bank),others,4698,unknown / no savings account,... >= 7 years,4,male,co-applicant,4,unknown / no property,62,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),car (new),1188,... < 100 DM,... >= 7 years,4,male,none,4,real estate,43,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),furniture/equipment,466,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,"car or other, not in savings account",27,none,own,2,unskilled - resident,1,none,yes,2,single
... < 0 DM,10,existing credits paid back duly till now,furniture/equipment,1944,... < 100 DM,... < 1 year,1,female,co-applicant,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),business,1261,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,unknown / no property,58,bank,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,existing credits paid back duly till now,radio/television,4394,500 <= ... < 1000 DM,... >= 7 years,2,male,co-applicant,4,unknown / no property,64,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,18,critical account / other credits existing (not at this bank),car (new),1196,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,44,stores,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,domestic appliances,3442,... < 100 DM,... < 1 year,2,male,guarantor,4,real estate,30,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,8,all credits at this bank paid back duly,car (new),492,... < 100 DM,... >= 7 years,3,female,none,4,unknown / no property,39,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,34,existing credits paid back duly till now,car (used),3672,... < 100 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",38,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
