checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),business,2447,... >= 1000 DM,... < 1 year,3,female,none,4,real estate,49,none,rent,2,unskilled - resident,1,none,no,1,single
... < 0 DM,26,existing credits paid back duly till now,business,1850,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,2,"car or other, not in savings account",25,bank,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (used),313,... < 100 DM,... < 1 year,1,male,none,4,building society savings agreement / life insurance,52,none,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,1176,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,756,... < 100 DM,... >= 7 years,4,male,co-applicant,3,real estate,75,none,own,3,unskilled - resident,2,none,yes,1,single
... < 0 DM,40,critical account / other credits existing (not at this bank),car (new),1982,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,32,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,71,critical account / other credits existing (not at this bank),car (used),1855,... < 100 DM,unemployed,3,male,none,4,unknown / no property,36,bank,for free,1,unskilled - resident,1,none,yes,2,single
no checking account,17,critical account / other credits existing (not at this bank),radio/television,371,... >= 1000 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",59,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,existing credits paid back duly till now,radio/television,3362,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,car (new),475,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,29,none,for free,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,250,unknown / no savings account,1 <= ... < 4 years,3,female,none,2,real estate,35,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,45,existing credits paid back duly till now,business,2722,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",31,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,1039,unknown / no savings account,... >= 7 years,1,male,none,2,real estate,58,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (used),2759,unknown / no savings account,... >= 7 years,4,male,none,1,real estate,23,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,7,existing credits paid back duly till now,car (new),806,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,3,real estate,38,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,49,existing credits paid back duly till now,car (new),1080,unknown / no savings account,1 <= ... < 4 years,2,female,guarantor,2,building society savings agreement / life insurance,32,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,22,existing credits paid back duly till now,furniture/equipment,270,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1267,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,48,none,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,4,female,none,3,real estate,75,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,7,critical account / other credits existing (not at this bank),education,4230,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,building society savings agreement / life insurance,30,bank,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,32,critical account / other credits existing (not at this bank),car (new),15945,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,21,none,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,3064,... >= 1000 DM,... < 1 year,1,female,none,2,real estate,33,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,14,delay in paying off in the past,furniture/equipment,8913,... < 100 DM,... < 1 year,1,male,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (new),1754,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,44,delay in paying off in the past,others,3976,... < 100 DM,unemployed,2,male,none,3,"car or other, not in savings account",37,none,own,2,skilled employee / official,2,none,yes,2,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,3448,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",53,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,21,delay in paying off in the past,car (new),11779,... >= 1000 DM,unemployed,2,male,none,3,unknown / no property,38,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),car (used),2686,500 <= ... < 1000 DM,unemployed,1,male,none,2,building society savings agreement / life insurance,21,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,1780,... < 100 DM,4 <= ... < 7 years,4,female,none,1,"car or other, not in savings account",47,bank,own,2,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,35,existing credits paid back duly till now,radio/television,1595,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,4,unknown / no property,25,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),business,5938,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,60,stores,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,22,critical account / other credits existing (not at this bank),business,5612,unknown / no savings account,4 <= ... < 7 years,2,male,none,1,building society savings agreement / life insurance,26,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,20,existing credits paid back duly till now,car (new),6390,... < 100 DM,... < 1 year,3,male,none,4,building society savings agreement / life insurance,32,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,7,no credits taken / all credits paid back duly,business,3459,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,54,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,51,existing credits paid back duly till now,radio/television,2726,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",48,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,24,critical account / other credits existing (not at this bank),radio/television,3147,... < 100 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,3,male,none,3,real estate,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),radio/television,250,... >= 1000 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,5257,... < 100 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,32,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,19,delay in paying off in the past,car (new),1869,... < 100 DM,4 <= ... < 7 years,3,male,none,4,real estate,42,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,18,no credits taken / all credits paid back duly,car (used),1844,... < 100 DM,unemployed,1,female,none,4,unknown / no property,22,bank,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,9,all credits at this bank paid back duly,furniture/equipment,3884,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,1,real estate,29,none,own,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),furniture/equipment,895,... < 100 DM,4 <= ... < 7 years,1,female,none,2,unknown / no property,55,none,rent,3,skilled employee / official,1,none,no,1,single
no checking account,44,delay in paying off in the past,business,9480,... < 100 DM,... < 1 year,4,female,none,3,"car or other, not in savings account",23,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,3,female,none,4,building society savings agreement / life insurance,55,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,36,existing credits paid back duly till now,radio/television,939,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,4,real estate,32,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,29,critical account / other credits existing (not at this bank),business,15945,100 <= ... < 500 DM,unemployed,2,male,none,3,unknown / no property,72,bank,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,7022,... < 100 DM,4 <= ... < 7 years,3,male,none,4,real estate,45,stores,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,1946,... < 100 DM,... >= 7 years,2,male,none,4,real estate,51,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,22,critical account / other credits existing (not at this bank),car (used),658,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,60,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),domestic appliances,1736,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,real estate,44,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,47,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,5,delay in paying off in the past,radio/television,2607,unknown / no savings account,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,49,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,radio/television,4167,unknown / no savings account,... >= 7 years,3,male,none,1,unknown / no property,33,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,699,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,42,critical account / other credits existing (not at this bank),education,3314,... < 100 DM,1 <= ... < 4 years,1,female,none,4,building society savings agreement / life insurance,75,bank,for free,2,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,11,delay in paying off in the past,radio/television,1678,... < 100 DM,... < 1 year,4,female,none,1,"car or other, not in savings account",22,bank,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,2091,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,2,"car or other, not in savings account",19,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (new),250,... >= 1000 DM,... < 1 year,2,male,guarantor,3,building society savings agreement / life insurance,39,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,28,existing credits paid back duly till now,car (used),250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",44,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,32,delay in paying off in the past,business,3926,... < 100 DM,4 <= ... < 7 years,1,male,none,3,real estate,32,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,27,existing credits paid back duly till now,radio/television,1197,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",60,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,1291,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,2,male,co-applicant,4,real estate,36,bank,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,4,delay in paying off in the past,business,4011,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",55,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,16,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,28,delay in paying off in the past,radio/television,2994,... < 100 DM,... >= 7 years,4,male,none,2,real estate,64,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,23,no credits taken / all credits paid back duly,car (new),2523,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),radio/television,1570,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,5,critical account / other credits existing (not at this bank),radio/television,427,unknown / no savings account,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,44,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,no credits taken / all credits paid back duly,car (used),344,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,4,unknown / no property,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,5863,unknown / no savings account,1 <= ... < 4 years,3,female,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,7,all credits at this bank paid back duly,business,1637,unknown / no savings account,... >= 7 years,4,male,co-applicant,4,unknown / no property,44,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,24,existing credits paid back duly till now,radio/television,250,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,10,all credits at this bank paid back duly,car (used),741,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,57,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,32,all credits at this bank paid back duly,furniture/equipment,2828,... < 100 DM,unemployed,2,female,none,4,building society savings agreement / life insurance,37,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,36,no credits taken / all credits paid back duly,car (new),250,... < 100 DM,unemployed,4,female,none,4,unknown / no property,72,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,business,1241,... < 100 DM,unemployed,1,male,none,4,unknown / no property,62,bank,own,1,skilled employee / official,1,none,yes,2,single
no checking account,22,existing credits paid back duly till now,radio/television,2112,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,9,critical account / other credits existing (not at this bank),radio/television,9955,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,42,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,18,no credits taken / all credits paid back duly,radio/television,666,... < 100 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,47,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,31,critical account / other credits existing (not at this bank),radio/television,718,100 <= ... < 500 DM,... < 1 year,4,male,none,2,real estate,48,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,10,existing credits paid back duly till now,business,1694,... < 100 DM,... < 1 year,3,male,guarantor,4,building society savings agreement / life insurance,30,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,22,existing credits paid back duly till now,education,250,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,12678,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,44,critical account / other credits existing (not at this bank),furniture/equipment,2030,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,41,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),furniture/equipment,2380,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,25,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),765,... >= 1000 DM,1 <= ... < 4 years,1,female,none,3,"car or other, not in savings account",40,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,3888,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",24,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,1904,unknown / no savings account,1 <= ... < 4 years,2,male,co-applicant,2,real estate,24,none,own,1,skilled employee / official,1,none,no,1,married/widowed
0 <= ... < 200 DM,16,delay in paying off in the past,radio/television,918,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,31,none,own,2,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,25,existing credits paid back duly till now,radio/television,2227,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,32,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),3980,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,none,1,real estate,21,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),3286,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),1586,... < 100 DM,1 <= ... < 4 years,1,male,none,1,building society savings agreement / life insurance,61,none,rent,1,unskilled - resident,1,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,20,delay in paying off in the past,car (new),3177,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",37,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,4447,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,30,bank,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,radio/television,1477,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",49,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,250,500 <= ... < 1000 DM,... < 1 year,3,male,none,1,building society savings agreement / life insurance,49,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,25,existing credits paid back duly till now,radio/television,3165,unknown / no savings account,unemployed,4,male,none,1,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),car (new),1311,... < 100 DM,4 <= ... < 7 years,3,male,co-applicant,4,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,55,delay in paying off in the past,business,10785,100 <= ... < 500 DM,... < 1 year,3,male,none,1,building society savings agreement / life insurance,19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,12,critical account / other credits existing (not at this bank),car (new),1319,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",58,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,34,existing credits paid back duly till now,radio/television,991,... < 100 DM,... >= 7 years,4,male,co-applicant,4,unknown / no property,38,none,for free,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,20,delay in paying off in the past,furniture/equipment,250,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",27,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),2916,... < 100 DM,... < 1 year,4,male,none,4,real estate,24,none,rent,2,skilled employee / official,1,none,yes,2,married/widowed
no checking account,25,delay in paying off in the past,business,5306,unknown / no savings account,... >= 7 years,4,male,none,3,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",53,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,1 <= ... < 4 years,3,male,none,2,real estate,57,none,own,2,unskilled - resident,2,none,yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),1317,... < 100 DM,... < 1 year,2,female,none,4,unknown / no property,26,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,delay in paying off in the past,car (used),630,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,53,bank,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,21,existing credits paid back duly till now,radio/television,1632,... >= 1000 DM,... < 1 year,4,male,none,3,real estate,48,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,553,... < 100 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,39,bank,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,29,existing credits paid back duly till now,retraining,250,... < 100 DM,1 <= ... < 4 years,3,female,none,1,building society savings agreement / life insurance,23,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),radio/television,2302,... < 100 DM,1 <= ... < 4 years,3,male,none,1,building society savings agreement / life insurance,34,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,39,no credits taken / all credits paid back duly,repairs,2738,... < 100 DM,... < 1 year,2,male,guarantor,2,building society savings agreement / life insurance,44,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (new),1001,... < 100 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",45,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (used),823,... < 100 DM,... >= 7 years,3,male,none,1,unknown / no property,75,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,49,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,15,no credits taken / all credits paid back duly,education,1109,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,71,none,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),car (new),3416,... < 100 DM,unemployed,2,male,none,2,"car or other, not in savings account",34,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,40,critical account / other credits existing (not at this bank),car (used),3244,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,20,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,all credits at this bank paid back duly,business,5286,100 <= ... < 500 DM,... >= 7 years,3,female,none,3,"car or other, not in savings account",30,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,radio/television,1752,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,2,building society savings agreement / life insurance,20,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,5,existing credits paid back duly till now,car (new),993,... >= 1000 DM,... < 1 year,3,male,none,1,building society savings agreement / life insurance,30,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,6,critical account / other credits existing (not at this bank),car (new),3604,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,2,real estate,44,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,31,all credits at this bank paid back duly,radio/television,250,... < 100 DM,4 <= ... < 7 years,3,female,none,4,"car or other, not in savings account",75,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,27,existing credits paid back duly till now,furniture/equipment,10605,unknown / no savings account,... < 1 year,3,male,none,2,building society savings agreement / life insurance,26,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,delay in paying off in the past,car (used),4077,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,31,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,43,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,7,existing credits paid back duly till now,car (new),5178,500 <= ... < 1000 DM,... < 1 year,1,male,none,2,real estate,29,bank,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,radio/television,250,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",29,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),business,2308,... < 100 DM,1 <= ... < 4 years,2,female,none,1,"car or other, not in savings account",30,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,23,critical account / other credits existing (not at this bank),car (used),250,... < 100 DM,4 <= ... < 7 years,1,female,none,4,building society savings agreement / life insurance,45,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
