checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,44,delay in paying off in the past,car (new),5561,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,19,existing credits paid back duly till now,car (used),3756,... < 100 DM,... < 1 year,4,female,none,4,real estate,70,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),furniture/equipment,6855,... < 100 DM,... >= 7 years,1,male,none,3,"car or other, not in savings account",30,bank,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,4,delay in paying off in the past,education,6782,... < 100 DM,... >= 7 years,4,male,none,4,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,30,existing credits paid back duly till now,radio/television,3778,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",36,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,75,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,11,existing credits paid back duly till now,radio/television,6854,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,19,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,30,existing credits paid back duly till now,car (new),11461,... < 100 DM,... >= 7 years,2,male,none,2,real estate,75,bank,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,64,existing credits paid back duly till now,business,250,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),3772,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,19,bank,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,30,critical account / other credits existing (not at this bank),radio/television,6835,... < 100 DM,... >= 7 years,3,female,none,2,"car or other, not in savings account",30,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,no credits taken / all credits paid back duly,radio/television,3782,100 <= ... < 500 DM,... < 1 year,4,female,none,1,real estate,19,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,car (new),6858,... < 100 DM,... < 1 year,3,male,none,4,"car or other, not in savings account",24,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,71,existing credits paid back duly till now,radio/television,2010,... < 100 DM,4 <= ... < 7 years,1,female,none,2,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,45,critical account / other credits existing (not at this bank),radio/television,6810,... < 100 DM,... >= 7 years,4,male,none,3,unknown / no property,19,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,19,delay in paying off in the past,business,6859,unknown / no savings account,... >= 7 years,3,female,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,radio/television,250,... < 100 DM,... < 1 year,1,male,none,4,real estate,22,bank,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,27,delay in paying off in the past,radio/television,3742,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,32,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,business,3356,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,30,delay in paying off in the past,car (new),250,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,67,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,education,250,... < 100 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,29,delay in paying off in the past,car (new),6860,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,real estate,75,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,19,existing credits paid back duly till now,radio/television,3335,... < 100 DM,1 <= ... < 4 years,1,male,none,1,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,33,critical account / other credits existing (not at this bank),furniture/equipment,250,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,repairs,2066,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",26,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,53,delay in paying off in the past,business,250,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),13640,500 <= ... < 1000 DM,... >= 7 years,4,female,none,4,real estate,22,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,car (new),583,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",19,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),3498,... < 100 DM,... < 1 year,4,male,none,1,real estate,75,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,car (new),1087,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",49,none,rent,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,3778,... < 100 DM,4 <= ... < 7 years,3,female,none,4,"car or other, not in savings account",65,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,27,critical account / other credits existing (not at this bank),radio/television,250,500 <= ... < 1000 DM,unemployed,3,male,guarantor,3,building society savings agreement / life insurance,38,bank,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,13308,... < 100 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",39,none,for free,2,unskilled - resident,1,none,no,1,single
... < 0 DM,9,all credits at this bank paid back duly,car (used),250,100 <= ... < 500 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",75,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,3769,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",38,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1754,... < 100 DM,... < 1 year,4,female,none,3,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,delay in paying off in the past,radio/television,12315,... < 100 DM,... < 1 year,1,female,none,1,unknown / no property,67,none,for free,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,32,critical account / other credits existing (not at this bank),radio/television,2095,... < 100 DM,... < 1 year,3,male,none,2,"car or other, not in savings account",19,stores,own,3,unskilled - resident,1,none,yes,1,married/widowed
no checking account,29,existing credits paid back duly till now,education,12993,... < 100 DM,... >= 7 years,3,female,none,4,real estate,70,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,32,all credits at this bank paid back duly,others,250,... < 100 DM,1 <= ... < 4 years,1,female,none,3,building society savings agreement / life insurance,75,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,19,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,30,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,male,none,3,real estate,70,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,education,3778,... < 100 DM,... < 1 year,1,male,none,2,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,... >= 7 years,4,male,none,1,"car or other, not in savings account",66,none,own,1,skilled employee / official,1,none,no,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",51,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,19,existing credits paid back duly till now,business,250,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,37,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,10,existing credits paid back duly till now,domestic appliances,250,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",75,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",43,none,rent,2,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
... < 0 DM,44,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",19,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,72,existing credits paid back duly till now,radio/television,2145,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,18,existing credits paid back duly till now,radio/television,2019,unknown / no savings account,4 <= ... < 7 years,1,female,none,3,"car or other, not in savings account",19,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,business,4785,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",39,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,30,existing credits paid back duly till now,education,250,... < 100 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",66,none,for free,1,unskilled - resident,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,business,250,... < 100 DM,... >= 7 years,4,male,none,4,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),2653,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,6844,... < 100 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,delay in paying off in the past,business,3354,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,bank,own,1,unskilled - resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,radio/television,311,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,19,stores,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),299,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,19,no credits taken / all credits paid back duly,domestic appliances,250,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,building society savings agreement / life insurance,67,stores,own,1,unskilled - resident,2,none,yes,2,single
no checking account,53,existing credits paid back duly till now,car (new),250,... < 100 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",20,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",67,none,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",26,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,business,6859,... < 100 DM,... < 1 year,4,male,none,4,real estate,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,2112,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,39,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,445,... >= 1000 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",20,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,15945,500 <= ... < 1000 DM,unemployed,4,male,none,4,real estate,35,bank,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),13466,unknown / no savings account,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,30,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,75,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,66,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),2237,500 <= ... < 1000 DM,... < 1 year,3,male,none,1,building society savings agreement / life insurance,19,none,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,car (used),2106,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",75,none,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,education,3432,... < 100 DM,4 <= ... < 7 years,3,female,none,4,"car or other, not in savings account",26,bank,for free,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,3192,... < 100 DM,... >= 7 years,4,male,none,4,real estate,39,bank,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,28,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",65,none,rent,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,47,existing credits paid back duly till now,business,1242,... < 100 DM,unemployed,1,female,none,3,unknown / no property,32,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,1,female,none,2,unknown / no property,19,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,3757,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,6859,... < 100 DM,... < 1 year,4,male,co-applicant,3,"car or other, not in savings account",38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",34,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,72,no credits taken / all credits paid back duly,car (new),250,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",39,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,30,existing credits paid back duly till now,business,6818,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,real estate,67,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,250,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",19,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,30,existing credits paid back duly till now,furniture/equipment,3408,... < 100 DM,4 <= ... < 7 years,1,male,none,2,building society savings agreement / life insurance,50,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,53,existing credits paid back duly till now,car (new),3778,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,19,none,rent,4,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,30,all credits at this bank paid back duly,radio/television,2285,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",75,stores,rent,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),education,11913,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,53,existing credits paid back duly till now,education,250,500 <= ... < 1000 DM,unemployed,4,male,none,3,unknown / no property,50,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,30,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,unemployed,3,male,none,3,building society savings agreement / life insurance,54,none,for free,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,45,delay in paying off in the past,furniture/equipment,250,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,19,none,rent,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,3656,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,35,none,for free,2,skilled employee / official,1,none,yes,2,single
... < 0 DM,47,critical account / other credits existing (not at this bank),car (new),2093,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,38,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,250,... >= 1000 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,19,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,26,all credits at this bank paid back duly,car (new),13642,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",19,bank,for free,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,69,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,33,existing credits paid back duly till now,car (new),2799,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,33,existing credits paid back duly till now,business,15945,unknown / no savings account,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",33,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,15,existing credits paid back duly till now,car (new),3763,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,all credits at this bank paid back duly,car (new),2913,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",46,none,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,13,critical account / other credits existing (not at this bank),car (used),250,100 <= ... < 500 DM,... < 1 year,3,male,none,4,building society savings agreement / life insurance,19,stores,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,9,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,75,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,66,existing credits paid back duly till now,car (new),2756,... < 100 DM,... >= 7 years,4,male,co-applicant,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,critical account / other credits existing (not at this bank),furniture/equipment,13946,unknown / no savings account,unemployed,2,male,none,4,"car or other, not in savings account",50,none,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,female,none,2,real estate,26,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,repairs,15945,... < 100 DM,... < 1 year,1,female,guarantor,4,real estate,33,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),13190,unknown / no savings account,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",35,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),radio/television,15945,... < 100 DM,... < 1 year,1,male,none,2,building society savings agreement / life insurance,39,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,26,delay in paying off in the past,radio/television,250,unknown / no savings account,unemployed,4,male,none,3,building society savings agreement / life insurance,39,none,rent,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,female,none,3,"car or other, not in savings account",71,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,13,delay in paying off in the past,furniture/equipment,250,... < 100 DM,... >= 7 years,2,male,none,1,"car or other, not in savings account",49,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,24,existing credits paid back duly till now,business,250,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,29,existing credits paid back duly till now,business,250,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,75,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,400,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,250,... >= 1000 DM,... < 1 year,4,male,none,4,unknown / no property,19,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",35,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (new),461,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,13,delay in paying off in the past,radio/television,250,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,21,no credits taken / all credits paid back duly,car (new),6470,... < 100 DM,4 <= ... < 7 years,3,female,none,2,real estate,75,none,rent,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,5,existing credits paid back duly till now,car (new),1060,... < 100 DM,... >= 7 years,3,female,none,4,"car or other, not in savings account",38,none,rent,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,16,all credits at this bank paid back duly,furniture/equipment,250,... >= 1000 DM,... < 1 year,2,male,none,2,real estate,75,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,33,critical account / other credits existing (not at this bank),radio/television,13465,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",75,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,19,existing credits paid back duly till now,radio/television,6847,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",21,none,rent,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,15,existing credits paid back duly till now,car (used),250,... < 100 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,75,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,delay in paying off in the past,business,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,250,... < 100 DM,unemployed,4,male,none,3,real estate,37,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,75,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,2,female,none,3,real estate,66,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (used),562,... < 100 DM,... < 1 year,4,male,none,2,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (used),6238,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",40,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),6733,... < 100 DM,... < 1 year,1,male,none,2,"car or other, not in savings account",37,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,65,critical account / other credits existing (not at this bank),car (used),250,500 <= ... < 1000 DM,... >= 7 years,4,male,guarantor,4,"car or other, not in savings account",19,bank,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),13487,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",75,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),250,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",75,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
