checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
A12,9,existing credits paid back duly till now,car (new),1549,A65,A72,4,male,none,2,real estate,35,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
A14,15,existing credits paid back duly till now,radio/television,1979,A65,A75,4,male,none,2,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,yes,1,single
A12,12,existing credits paid back duly till now,car (new),2002,A61,A74,3,male,none,4,building society savings agreement / life insurance,30,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
A12,18,existing credits paid back duly till now,radio/television,3213,A63,A72,1,male,none,3,real estate,25,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
A12,36,existing credits paid back duly till now,education,12612,A62,A73,1,male,none,4,unknown / no property,47,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
A14,24,critical account / other credits existing (not at this bank),furniture/equipment,2028,A61,A74,2,male,none,2,building society savings agreement / life insurance,30,none,own,2,unskilled - resident,1,none,yes,1,single
A12,24,existing credits paid back duly till now,car (new),2718,A61,A73,3,female,none,4,building society savings agreement / life insurance,20,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
A12,9,existing credits paid back duly till now,furniture/equipment,918,A61,A73,4,female,none,1,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
A12,18,existing credits paid back duly till now,furniture/equipment,1924,A65,A72,4,female,none,3,real estate,27,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
A11,12,all credits at this bank paid back duly,radio/television,2149,A61,A73,4,male,none,1,unknown / no property,29,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
A12,18,critical account / other credits existing (not at this bank),car (new),1056,A61,A75,3,male,guarantor,3,real estate,30,bank,own,2,skilled employee / official,1,none,yes,2,single
A13,30,critical account / other credits existing (not at this bank),radio/television,3017,A61,A75,4,male,none,4,building society savings agreement / life insurance,47,none,own,1,skilled employee / official,1,none,yes,1,single
A14,24,critical account / other credits existing (not at this bank),radio/television,2611,A61,A75,4,male,co-applicant,3,real estate,46,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
A11,6,critical account / other credits existing (not at this bank),car (new),1361,A61,A72,2,male,none,4,real estate,40,none,own,1,unskilled - resident,2,none,no,1,single
A14,24,critical account / other credits existing (not at this bank),radio/television,2684,A61,A73,4,male,none,2,real estate,35,none,own,2,unskilled - resident,1,none,yes,1,single
A12,24,existing credits paid back duly till now,furniture/equipment,3069,A62,A75,4,male,none,4,unknown / no property,30,none,for free,1,skilled employee / official,1,none,yes,1,single
A14,9,critical account / other credits existing (not at this bank),car (new),1224,A61,A73,3,male,none,1,real estate,30,none,own,2,skilled employee / official,1,none,yes,1,single
A14,12,existing credits paid back duly till now,radio/television,2073,A62,A73,4,female,co-applicant,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A12,27,no credits taken / all credits paid back duly,business,8318,A61,A75,2,female,none,4,unknown / no property,42,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
A14,5,existing credits paid back duly till now,business,3448,A61,A74,1,male,none,4,real estate,74,none,own,1,unskilled - resident,1,none,yes,1,single
A14,10,critical account / other credits existing (not at this bank),car (new),1231,A61,A75,3,male,none,4,real estate,32,none,own,2,unskilled - resident,2,none,no,1,single
A13,36,existing credits paid back duly till now,radio/television,4210,A61,A73,4,male,none,2,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,2,single
A11,24,all credits at this bank paid back duly,car (new),1193,A61,A71,1,female,co-applicant,4,unknown / no property,29,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
A13,6,critical account / other credits existing (not at this bank),car (new),1299,A61,A73,1,male,none,1,real estate,74,none,own,3,unemployed / unskilled - non-resident,2,none,no,1,single
A11,8,critical account / other credits existing (not at this bank),others,1164,A61,A75,3,male,none,4,unknown / no property,51,bank,for free,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
A14,6,existing credits paid back duly till now,car (used),1236,A63,A73,2,male,none,4,building society savings agreement / life insurance,50,none,rent,1,skilled employee / official,1,none,yes,1,single
A11,18,existing credits paid back duly till now,furniture/equipment,2659,A64,A73,4,male,none,2,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,single
A11,27,critical account / other credits existing (not at this bank),business,2442,A61,A75,4,male,none,4,"car or other, not in savings account",43,stores,own,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
A12,48,existing credits paid back duly till now,others,5381,A65,A71,3,male,none,4,unknown / no property,40,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
A12,60,all credits at this bank paid back duly,others,14782,A62,A75,3,female,none,4,unknown / no property,60,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
A14,10,existing credits paid back duly till now,furniture/equipment,2210,A61,A73,2,male,none,2,real estate,25,bank,rent,1,unskilled - resident,1,none,yes,2,single
A14,42,critical account / other credits existing (not at this bank),furniture/equipment,4042,A63,A73,4,male,none,4,real estate,36,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A14,15,existing credits paid back duly till now,car (new),3556,A65,A73,3,male,none,2,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,1,single
A11,24,existing credits paid back duly till now,radio/television,2439,A61,A72,4,female,none,4,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
A13,12,critical account / other credits existing (not at this bank),car (new),1480,A63,A71,2,male,none,4,unknown / no property,66,bank,for free,3,unemployed / unskilled - non-resident,1,none,yes,1,single
A11,24,all credits at this bank paid back duly,furniture/equipment,3349,A63,A72,4,male,none,4,unknown / no property,30,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
A14,60,critical account / other credits existing (not at this bank),car (new),13756,A65,A75,2,male,none,4,unknown / no property,63,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A11,18,existing credits paid back duly till now,domestic appliances,1217,A61,A73,4,male,none,3,real estate,47,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
A14,6,critical account / other credits existing (not at this bank),radio/television,1740,A61,A75,2,male,none,2,real estate,30,none,rent,2,skilled employee / official,1,none,yes,1,married/widowed
A14,10,existing credits paid back duly till now,car (new),1597,A63,A73,3,male,none,2,unknown / no property,40,none,rent,1,unskilled - resident,2,none,no,1,single
A14,6,existing credits paid back duly till now,car (new),672,A61,A71,1,female,none,4,real estate,54,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
A13,24,existing credits paid back duly till now,furniture/equipment,3749,A61,A72,2,female,none,4,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A14,36,no credits taken / all credits paid back duly,repairs,2613,A61,A73,4,male,none,2,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,none,yes,1,single
A12,18,existing credits paid back duly till now,business,2622,A62,A73,4,male,none,4,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,yes,1,single
A12,18,existing credits paid back duly till now,repairs,3872,A61,A71,2,female,none,4,"car or other, not in savings account",67,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,18,critical account / other credits existing (not at this bank),car (new),1055,A61,A72,4,female,none,1,building society savings agreement / life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
A12,39,critical account / other credits existing (not at this bank),radio/television,4933,A61,A74,2,male,guarantor,2,real estate,25,none,own,2,skilled employee / official,1,none,yes,2,single
A11,12,existing credits paid back duly till now,car (used),3386,A61,A75,3,male,none,4,unknown / no property,35,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
A12,42,all credits at this bank paid back duly,car (used),9283,A61,A71,1,male,none,2,unknown / no property,55,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A14,18,all credits at this bank paid back duly,car (new),6458,A61,A75,2,male,none,4,unknown / no property,39,bank,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
A14,12,existing credits paid back duly till now,furniture/equipment,1768,A61,A73,3,male,none,2,real estate,24,none,rent,1,unskilled - resident,1,none,yes,1,single
A14,9,critical account / other credits existing (not at this bank),radio/television,3074,A65,A73,1,male,none,2,real estate,33,none,own,2,skilled employee / official,2,none,yes,1,single
A12,12,existing credits paid back duly till now,furniture/equipment,1922,A61,A73,4,male,none,2,building society savings agreement / life insurance,37,none,own,1,unskilled - resident,1,none,yes,2,single
A14,4,critical account / other credits existing (not at this bank),car (new),1455,A61,A74,2,male,none,1,real estate,42,none,own,3,unskilled - resident,2,none,yes,1,single
A14,12,critical account / other credits existing (not at this bank),radio/television,618,A61,A75,4,male,none,4,real estate,56,none,own,1,skilled employee / official,1,none,yes,1,single
A14,60,delay in paying off in the past,radio/television,15653,A61,A74,2,male,none,4,"car or other, not in savings account",21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A13,24,existing credits paid back duly till now,radio/television,1258,A63,A73,3,female,none,3,"car or other, not in savings account",57,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A11,12,existing credits paid back duly till now,furniture/equipment,2578,A61,A71,3,female,none,4,unknown / no property,55,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
A11,12,critical account / other credits existing (not at this bank),radio/television,385,A61,A74,4,female,none,3,real estate,58,none,own,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,12,existing credits paid back duly till now,car (used),2445,A65,A72,2,male,none,4,"car or other, not in savings account",26,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
A12,30,existing credits paid back duly till now,furniture/equipment,3832,A61,A72,2,male,none,1,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
A14,12,existing credits paid back duly till now,car (new),640,A61,A73,4,male,none,2,real estate,49,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A14,24,existing credits paid back duly till now,radio/television,3181,A61,A72,4,female,none,4,building society savings agreement / life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A11,15,existing credits paid back duly till now,furniture/equipment,1845,A61,A72,4,female,guarantor,1,building society savings agreement / life insurance,46,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
A12,24,delay in paying off in the past,business,6967,A62,A74,4,male,none,4,"car or other, not in savings account",36,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A14,24,existing credits paid back duly till now,car (new),2255,A65,A72,4,male,none,1,building society savings agreement / life insurance,54,none,own,1,skilled employee / official,1,none,yes,1,single
A14,48,critical account / other credits existing (not at this bank),car (used),8858,A65,A74,2,male,none,1,unknown / no property,35,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,12,critical account / other credits existing (not at this bank),car (used),1409,A61,A75,4,male,none,3,real estate,54,none,own,1,skilled employee / official,1,none,yes,1,single
A14,48,critical account / other credits existing (not at this bank),radio/television,3578,A65,A75,4,male,none,1,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,48,critical account / other credits existing (not at this bank),car (used),6143,A61,A75,4,female,none,4,unknown / no property,58,stores,for free,2,unskilled - resident,1,none,yes,2,divorced/separated
A11,18,existing credits paid back duly till now,furniture/equipment,2039,A61,A73,1,female,none,4,real estate,20,bank,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
A14,12,delay in paying off in the past,repairs,1555,A64,A75,4,male,none,4,unknown / no property,55,none,for free,2,skilled employee / official,2,none,yes,2,single
A13,24,existing credits paid back duly till now,radio/television,5152,A61,A74,4,male,none,2,"car or other, not in savings account",25,bank,own,1,skilled employee / official,1,none,yes,1,single
A12,30,critical account / other credits existing (not at this bank),furniture/equipment,8386,A61,A74,2,male,none,2,building society savings agreement / life insurance,49,none,own,1,skilled employee / official,1,none,yes,2,single
A11,9,existing credits paid back duly till now,car (new),654,A61,A73,4,male,none,3,"car or other, not in savings account",28,none,own,1,unskilled - resident,1,none,yes,2,single
A11,36,existing credits paid back duly till now,car (new),9271,A61,A74,2,male,none,1,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
A11,18,no credits taken / all credits paid back duly,business,3104,A61,A74,3,male,none,1,building society savings agreement / life insurance,31,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,24,critical account / other credits existing (not at this bank),car (new),1199,A61,A75,4,male,none,4,"car or other, not in savings account",60,none,own,2,unskilled - resident,1,none,yes,2,single
A14,6,existing credits paid back duly till now,domestic appliances,1338,A63,A73,1,male,none,4,real estate,62,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A14,12,existing credits paid back duly till now,radio/television,1493,A61,A72,4,female,none,3,"car or other, not in savings account",34,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
A14,6,existing credits paid back duly till now,repairs,660,A63,A74,2,male,none,4,real estate,23,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
A11,15,existing credits paid back duly till now,business,806,A61,A73,4,female,none,4,building society savings agreement / life insurance,22,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A14,18,existing credits paid back duly till now,radio/television,2051,A61,A72,4,male,none,1,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,single
A14,30,critical account / other credits existing (not at this bank),radio/television,4530,A61,A74,4,female,none,4,"car or other, not in savings account",26,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,9,critical account / other credits existing (not at this bank),furniture/equipment,2406,A61,A71,2,male,none,3,"car or other, not in savings account",31,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
A12,10,existing credits paid back duly till now,furniture/equipment,1521,A61,A73,4,male,none,2,"car or other, not in savings account",31,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A12,12,critical account / other credits existing (not at this bank),radio/television,3573,A61,A73,1,female,none,1,real estate,23,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A12,24,existing credits paid back duly till now,furniture/equipment,4057,A61,A74,3,male,none,3,"car or other, not in savings account",43,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
A11,24,existing credits paid back duly till now,car (new),2303,A61,A75,4,male,co-applicant,1,real estate,45,none,own,1,skilled employee / official,1,none,yes,2,single
A11,18,existing credits paid back duly till now,furniture/equipment,4153,A61,A73,2,male,co-applicant,3,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,none,yes,2,single
A13,6,existing credits paid back duly till now,car (new),709,A64,A72,2,male,none,2,real estate,27,none,own,1,unemployed / unskilled - non-resident,1,none,no,1,married/widowed
A14,30,critical account / other credits existing (not at this bank),radio/television,2831,A61,A73,4,female,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A12,12,existing credits paid back duly till now,car (new),1295,A61,A72,3,female,none,1,"car or other, not in savings account",25,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
A14,48,existing credits paid back duly till now,business,4844,A61,A71,3,male,none,2,"car or other, not in savings account",33,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
A11,48,no credits taken / all credits paid back duly,car (used),4605,A61,A75,3,male,none,4,unknown / no property,24,none,for free,2,skilled employee / official,2,none,yes,2,single
A12,42,critical account / other credits existing (not at this bank),business,5954,A61,A74,2,female,none,1,real estate,41,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated
A14,6,critical account / other credits existing (not at this bank),radio/television,1382,A61,A73,1,female,none,1,"car or other, not in savings account",28,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,18,critical account / other credits existing (not at this bank),radio/television,1800,A61,A73,4,male,none,2,"car or other, not in savings account",24,none,own,2,skilled employee / official,1,none,yes,1,single
A14,21,critical account / other credits existing (not at this bank),furniture/equipment,2288,A61,A72,4,female,none,4,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A11,24,delay in paying off in the past,radio/television,1024,A61,A72,4,male,none,4,real estate,48,stores,own,1,skilled employee / official,1,none,yes,2,married/widowed
A14,36,existing credits paid back duly till now,car (used),8133,A61,A73,1,female,none,2,building society savings agreement / life insurance,30,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A13,24,critical account / other credits existing (not at this bank),business,1275,A64,A73,2,male,none,4,real estate,36,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,36,delay in paying off in the past,business,9572,A61,A72,1,male,none,1,"car or other, not in savings account",28,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
A13,6,critical account / other credits existing (not at this bank),car (new),1343,A61,A75,1,male,none,4,real estate,46,none,own,2,skilled employee / official,2,none,no,1,single
A14,36,existing credits paid back duly till now,business,7409,A65,A75,3,male,none,2,building society savings agreement / life insurance,37,none,own,2,skilled employee / official,1,none,yes,1,single
A13,42,critical account / other credits existing (not at this bank),car (used),4796,A61,A75,4,male,none,4,unknown / no property,56,none,for free,1,skilled employee / official,1,none,yes,1,single
A14,18,existing credits paid back duly till now,car (used),3378,A65,A73,2,male,none,1,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A12,72,existing credits paid back duly till now,radio/television,5595,A62,A73,2,male,none,2,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
A14,15,delay in paying off in the past,radio/television,1478,A61,A73,4,male,none,3,real estate,33,bank,own,2,skilled employee / official,1,none,yes,1,married/widowed
A12,12,existing credits paid back duly till now,radio/television,1158,A63,A73,3,male,none,1,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A12,24,existing credits paid back duly till now,car (new),1246,A61,A72,4,male,none,2,real estate,23,stores,own,1,unskilled - resident,1,none,yes,2,single
A12,9,critical account / other credits existing (not at this bank),education,1136,A64,A75,4,male,none,3,unknown / no property,32,none,for free,2,skilled employee / official,2,none,yes,2,single
A12,12,existing credits paid back duly till now,car (used),2028,A65,A73,4,male,none,2,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,single
A12,48,no credits taken / all credits paid back duly,business,12204,A65,A73,2,male,none,2,"car or other, not in savings account",48,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A14,24,delay in paying off in the past,car (new),2032,A61,A75,4,male,none,4,unknown / no property,60,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,6,critical account / other credits existing (not at this bank),car (new),860,A61,A75,1,female,none,4,unknown / no property,39,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A12,6,all credits at this bank paid back duly,education,433,A64,A72,4,female,none,2,building society savings agreement / life insurance,24,bank,rent,1,skilled employee / official,2,none,yes,2,divorced/separated
A11,6,existing credits paid back duly till now,car (new),14896,A61,A75,1,male,none,4,unknown / no property,68,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
A14,24,existing credits paid back duly till now,furniture/equipment,3972,A61,A74,2,female,none,4,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A11,12,existing credits paid back duly till now,car (new),1168,A61,A73,4,male,none,3,real estate,27,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
A12,6,all credits at this bank paid back duly,car (new),931,A62,A72,1,female,none,1,building society savings agreement / life insurance,32,stores,own,1,unskilled - resident,1,none,yes,2,divorced/separated
A13,12,existing credits paid back duly till now,furniture/equipment,1474,A61,A72,4,female,none,1,building society savings agreement / life insurance,33,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
A11,15,existing credits paid back duly till now,radio/television,1053,A61,A72,4,male,none,2,real estate,27,none,own,1,skilled employee / official,1,none,no,1,married/widowed
A11,18,critical account / other credits existing (not at this bank),furniture/equipment,1049,A61,A72,4,female,none,4,building society savings agreement / life insurance,21,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
A11,30,existing credits paid back duly till now,repairs,11998,A61,A72,1,male,none,1,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
A14,12,existing credits paid back duly till now,radio/television,3077,A61,A73,2,male,none,4,"car or other, not in savings account",52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A14,12,critical account / other credits existing (not at this bank),business,1264,A65,A75,4,male,none,4,unknown / no property,57,none,rent,1,unskilled - resident,1,none,yes,1,single
A11,18,existing credits paid back duly till now,radio/television,2600,A61,A73,4,male,none,4,unknown / no property,65,none,for free,2,skilled employee / official,1,none,yes,2,single
A14,15,delay in paying off in the past,furniture/equipment,960,A64,A74,3,female,none,2,building society savings agreement / life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
A12,18,delay in paying off in the past,business,2427,A65,A75,4,male,none,2,building society savings agreement / life insurance,42,none,own,2,skilled employee / official,1,none,yes,1,single
A14,24,critical account / other credits existing (not at this bank),furniture/equipment,1585,A61,A74,4,male,none,3,building society savings agreement / life insurance,40,none,own,2,skilled employee / official,1,none,yes,1,single
A12,18,critical account / other credits existing (not at this bank),furniture/equipment,3612,A61,A75,3,female,none,4,building society savings agreement / life insurance,37,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,18,critical account / other credits existing (not at this bank),radio/television,6070,A61,A75,3,male,none,4,"car or other, not in savings account",33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,24,critical account / other credits existing (not at this bank),car (used),6615,A61,A71,2,male,none,4,unknown / no property,75,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A11,21,critical account / other credits existing (not at this bank),car (new),571,A61,A75,4,male,none,4,real estate,65,none,own,2,skilled employee / official,1,none,yes,1,single
A11,27,no credits taken / all credits paid back duly,business,5293,A61,A71,2,male,none,4,building society savings agreement / life insurance,50,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
A11,11,critical account / other credits existing (not at this bank),car (new),3905,A61,A73,2,male,none,2,real estate,36,none,rent,2,skilled employee / official,2,none,yes,1,single
A12,9,all credits at this bank paid back duly,car (new),1437,A62,A74,2,male,none,3,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,2,single
A14,18,existing credits paid back duly till now,business,1568,A62,A73,3,female,none,4,building society savings agreement / life insurance,24,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
A12,12,existing credits paid back duly till now,business,1037,A62,A74,3,male,none,4,real estate,39,none,own,1,unskilled - resident,1,none,yes,1,single
A11,12,existing credits paid back duly till now,furniture/equipment,3590,A61,A73,2,male,co-applicant,2,building society savings agreement / life insurance,29,none,own,1,unskilled - resident,2,none,yes,1,single
A14,7,delay in paying off in the past,radio/television,846,A65,A75,3,male,none,4,unknown / no property,36,none,for free,1,skilled employee / official,1,none,yes,1,single
A14,24,existing credits paid back duly till now,radio/television,1376,A63,A74,4,female,none,1,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A12,36,critical account / other credits existing (not at this bank),radio/television,2337,A61,A75,4,male,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,single
A11,24,existing credits paid back duly till now,car (used),2910,A61,A74,2,male,none,1,unknown / no property,34,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A13,15,existing credits paid back duly till now,education,1905,A61,A75,4,male,none,4,"car or other, not in savings account",40,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
A14,18,critical account / other credits existing (not at this bank),furniture/equipment,3780,A61,A72,3,male,none,2,"car or other, not in savings account",35,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
A14,18,critical account / other credits existing (not at this bank),education,1864,A62,A73,4,female,none,2,real estate,30,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
A11,36,critical account / other credits existing (not at this bank),furniture/equipment,6229,A61,A72,4,female,co-applicant,4,unknown / no property,23,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
A12,12,no credits taken / all credits paid back duly,retraining,1410,A61,A73,2,male,none,2,real estate,31,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
A12,26,existing credits paid back duly till now,car (used),7966,A61,A72,2,male,none,3,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,none,yes,1,single
A12,15,existing credits paid back duly till now,repairs,1514,A62,A73,4,male,guarantor,2,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,single
A14,12,critical account / other credits existing (not at this bank),radio/television,2331,A65,A75,1,male,co-applicant,4,real estate,49,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
A11,48,critical account / other credits existing (not at this bank),car (used),6331,A61,A75,4,male,none,4,unknown / no property,46,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
A14,15,critical account / other credits existing (not at this bank),radio/television,1459,A61,A73,4,female,none,2,"car or other, not in savings account",43,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
A11,36,critical account / other credits existing (not at this bank),education,8065,A61,A73,3,female,none,2,unknown / no property,25,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
A14,24,existing credits paid back duly till now,car (used),3488,A62,A74,3,female,none,4,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
A14,10,critical account / other credits existing (not at this bank),furniture/equipment,2146,A61,A72,1,female,none,3,real estate,23,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
A14,24,delay in paying off in the past,car (new),2538,A61,A75,4,male,none,4,"car or other, not in savings account",47,none,own,2,unskilled - resident,2,none,yes,2,single
A11,12,critical account / other credits existing (not at this bank),car (new),3499,A61,A73,3,female,co-applicant,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
A11,18,existing credits paid back duly till now,car (new),2249,A62,A74,4,male,none,3,"car or other, not in savings account",30,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
A12,12,critical account / other credits existing (not at this bank),car (new),1995,A62,A72,4,male,none,1,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,1,single
A14,36,existing credits paid back duly till now,radio/television,3835,A65,A75,2,female,none,4,real estate,45,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
A12,6,existing credits paid back duly till now,radio/television,484,A61,A74,3,male,guarantor,3,real estate,28,bank,own,1,unskilled - resident,1,none,yes,1,married/widowed
A11,24,existing credits paid back duly till now,furniture/equipment,2359,A62,A71,1,male,none,1,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
A14,12,critical account / other credits existing (not at this bank),education,701,A61,A73,4,male,none,2,"car or other, not in savings account",32,none,own,2,skilled employee / official,1,none,yes,1,single
A14,21,existing credits paid back duly till now,car (used),5248,A65,A73,1,male,none,3,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,1,single
