checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... >= 200 DM / salary assignments for at least 1 year,22,delay in paying off in the past,furniture/equipment,10309,100 <= ... < 500 DM,unemployed,2,male,guarantor,1,"car or other, not in savings account",33,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,28,delay in paying off in the past,car (used),9133,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,36,none,for free,1,unemployed / unskilled - non-resident,2,none,yes,2,single
... < 0 DM,5,existing credits paid back duly till now,business,3696,... < 100 DM,4 <= ... < 7 years,3,male,none,1,real estate,69,none,rent,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,education,823,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,guarantor,2,unknown / no property,21,bank,own,3,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,4268,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,4,"car or other, not in savings account",59,bank,own,1,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,business,5146,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",28,bank,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,38,delay in paying off in the past,retraining,5290,100 <= ... < 500 DM,... < 1 year,2,female,guarantor,4,real estate,48,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,others,5584,500 <= ... < 1000 DM,unemployed,1,male,co-applicant,3,unknown / no property,41,bank,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,21,all credits at this bank paid back duly,car (new),15864,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,4,real estate,26,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,others,9966,100 <= ... < 500 DM,... >= 7 years,3,female,none,4,real estate,37,none,own,4,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,18,delay in paying off in the past,others,15945,... >= 1000 DM,4 <= ... < 7 years,1,female,guarantor,4,unknown / no property,21,bank,rent,2,unemployed / unskilled - non-resident,1,none,no,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,retraining,10005,... < 100 DM,1 <= ... < 4 years,3,female,co-applicant,2,"car or other, not in savings account",41,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
no checking account,30,no credits taken / all credits paid back duly,retraining,1106,unknown / no savings account,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",36,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,all credits at this bank paid back duly,car (new),6146,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,4,building society savings agreement / life insurance,54,none,for free,4,unskilled - resident,1,none,no,2,married/widowed
no checking account,10,all credits at this bank paid back duly,car (new),1099,... < 100 DM,... < 1 year,3,male,co-applicant,1,real estate,30,none,own,1,unskilled - resident,2,none,yes,2,single
no checking account,23,critical account / other credits existing (not at this bank),furniture/equipment,363,unknown / no savings account,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,45,bank,for free,1,skilled employee / official,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,55,all credits at this bank paid back duly,education,15945,... >= 1000 DM,unemployed,3,female,guarantor,4,real estate,35,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),4715,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,guarantor,2,building society savings agreement / life insurance,22,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,24,no credits taken / all credits paid back duly,others,3301,... < 100 DM,... < 1 year,1,female,guarantor,1,"car or other, not in savings account",28,stores,for free,2,unskilled - resident,1,none,no,1,single
... < 0 DM,64,existing credits paid back duly till now,car (new),7626,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,42,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,6,no credits taken / all credits paid back duly,education,1131,... < 100 DM,unemployed,2,female,none,3,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,8,critical account / other credits existing (not at this bank),education,2989,100 <= ... < 500 DM,unemployed,2,female,guarantor,4,unknown / no property,19,stores,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),business,2048,unknown / no savings account,unemployed,4,female,guarantor,4,building society savings agreement / life insurance,32,stores,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,52,critical account / other credits existing (not at this bank),radio/television,8396,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,real estate,25,bank,for free,2,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,10,no credits taken / all credits paid back duly,business,1289,... < 100 DM,... < 1 year,3,male,none,2,building society savings agreement / life insurance,24,none,own,4,management / self-employed / highly qualified employee / officer,1,none,no,1,single
no checking account,22,delay in paying off in the past,furniture/equipment,8231,unknown / no savings account,... >= 7 years,4,female,co-applicant,3,real estate,39,stores,own,1,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,53,no credits taken / all credits paid back duly,car (new),3624,unknown / no savings account,... < 1 year,3,male,guarantor,4,unknown / no property,19,none,rent,2,skilled employee / official,1,none,no,2,divorced/separated
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),retraining,4487,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,guarantor,1,unknown / no property,58,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,46,delay in paying off in the past,repairs,3304,... >= 1000 DM,unemployed,2,female,guarantor,3,"car or other, not in savings account",34,none,for free,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),car (new),10666,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,co-applicant,4,"car or other, not in savings account",23,none,for free,1,unemployed / unskilled - non-resident,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,all credits at this bank paid back duly,retraining,15945,unknown / no savings account,... < 1 year,4,male,guarantor,1,"car or other, not in savings account",19,bank,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,13928,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,real estate,44,none,rent,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),2948,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,24,bank,own,4,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,34,no credits taken / all credits paid back duly,furniture/equipment,2144,... >= 1000 DM,... >= 7 years,3,male,guarantor,2,building society savings agreement / life insurance,44,none,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,9,all credits at this bank paid back duly,business,15945,... < 100 DM,... < 1 year,2,male,none,2,real estate,21,stores,for free,1,skilled employee / official,2,none,no,1,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,others,1687,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,guarantor,3,"car or other, not in savings account",35,stores,rent,3,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,7,delay in paying off in the past,education,7506,100 <= ... < 500 DM,... < 1 year,4,male,none,2,unknown / no property,37,bank,rent,4,unskilled - resident,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,no credits taken / all credits paid back duly,business,1820,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,40,bank,for free,2,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),education,816,... >= 1000 DM,... < 1 year,4,male,none,2,unknown / no property,40,none,for free,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,domestic appliances,3728,... < 100 DM,unemployed,1,female,none,3,"car or other, not in savings account",29,none,for free,2,skilled employee / official,2,none,no,1,married/widowed
0 <= ... < 200 DM,13,no credits taken / all credits paid back duly,car (used),4486,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,3,real estate,20,stores,own,2,skilled employee / official,2,none,no,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,3907,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,real estate,28,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,25,critical account / other credits existing (not at this bank),furniture/equipment,250,500 <= ... < 1000 DM,... >= 7 years,4,female,co-applicant,4,"car or other, not in savings account",25,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
no checking account,25,existing credits paid back duly till now,education,15598,... < 100 DM,... < 1 year,1,female,none,4,unknown / no property,38,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,33,delay in paying off in the past,car (new),2952,unknown / no savings account,4 <= ... < 7 years,3,female,co-applicant,3,"car or other, not in savings account",72,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (used),1088,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,co-applicant,3,"car or other, not in savings account",27,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,19,no credits taken / all credits paid back duly,car (new),1542,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,co-applicant,4,unknown / no property,35,none,own,1,skilled employee / official,2,none,no,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,business,660,unknown / no savings account,1 <= ... < 4 years,1,male,co-applicant,4,unknown / no property,21,none,for free,2,unskilled - resident,1,none,no,1,single
... < 0 DM,27,no credits taken / all credits paid back duly,car (new),12965,100 <= ... < 500 DM,... >= 7 years,3,female,none,2,real estate,41,none,own,2,skilled employee / official,1,none,yes,2,married/widowed
no checking account,21,all credits at this bank paid back duly,repairs,11640,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,guarantor,4,real estate,53,stores,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,19,no credits taken / all credits paid back duly,car (new),2391,unknown / no savings account,... >= 7 years,4,female,co-applicant,3,unknown / no property,21,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,furniture/equipment,2498,100 <= ... < 500 DM,... >= 7 years,1,female,co-applicant,2,building society savings agreement / life insurance,39,stores,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,8,no credits taken / all credits paid back duly,retraining,1075,100 <= ... < 500 DM,unemployed,3,male,co-applicant,3,building society savings agreement / life insurance,23,none,own,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,others,1774,... >= 1000 DM,... < 1 year,2,male,none,3,unknown / no property,26,stores,for free,3,unskilled - resident,2,none,no,2,married/widowed
0 <= ... < 200 DM,25,delay in paying off in the past,car (new),876,100 <= ... < 500 DM,unemployed,1,male,co-applicant,3,real estate,29,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,20,no credits taken / all credits paid back duly,radio/television,2127,... < 100 DM,unemployed,2,male,co-applicant,1,real estate,35,stores,rent,4,unskilled - resident,2,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,2430,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,2,unknown / no property,30,stores,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,21,delay in paying off in the past,education,2496,... >= 1000 DM,... >= 7 years,4,male,guarantor,4,real estate,37,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,39,critical account / other credits existing (not at this bank),car (new),1934,... >= 1000 DM,... < 1 year,2,male,guarantor,1,building society savings agreement / life insurance,19,bank,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,26,existing credits paid back duly till now,car (new),9369,unknown / no savings account,... < 1 year,2,male,guarantor,2,building society savings agreement / life insurance,37,stores,for free,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,4700,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,4,building society savings agreement / life insurance,45,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,26,all credits at this bank paid back duly,car (new),14294,... >= 1000 DM,unemployed,1,male,co-applicant,2,unknown / no property,26,none,for free,2,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,radio/television,1686,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",59,bank,rent,2,unskilled - resident,1,none,no,1,married/widowed
no checking account,22,all credits at this bank paid back duly,car (new),377,... < 100 DM,4 <= ... < 7 years,1,female,co-applicant,2,unknown / no property,56,bank,for free,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),others,3093,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,real estate,19,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,no credits taken / all credits paid back duly,business,2119,... >= 1000 DM,unemployed,1,female,co-applicant,3,real estate,28,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,43,delay in paying off in the past,business,863,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,21,stores,for free,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... < 0 DM,27,existing credits paid back duly till now,education,823,500 <= ... < 1000 DM,unemployed,2,male,none,1,"car or other, not in savings account",27,bank,for free,1,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,delay in paying off in the past,education,2729,500 <= ... < 1000 DM,unemployed,1,female,guarantor,2,"car or other, not in savings account",29,none,own,3,skilled employee / official,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,37,delay in paying off in the past,retraining,2810,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,39,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,2354,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,1,unknown / no property,46,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,36,no credits taken / all credits paid back duly,business,3778,unknown / no savings account,unemployed,2,female,co-applicant,1,unknown / no property,22,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,25,existing credits paid back duly till now,car (new),2818,unknown / no savings account,... < 1 year,1,female,co-applicant,4,building society savings agreement / life insurance,63,stores,for free,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,all credits at this bank paid back duly,education,10518,... >= 1000 DM,1 <= ... < 4 years,2,male,guarantor,1,building society savings agreement / life insurance,29,none,rent,1,skilled employee / official,2,none,no,1,single
... < 0 DM,23,all credits at this bank paid back duly,business,12409,500 <= ... < 1000 DM,... >= 7 years,3,male,none,4,unknown / no property,39,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,45,delay in paying off in the past,car (new),3291,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,1,building society savings agreement / life insurance,31,bank,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,11,no credits taken / all credits paid back duly,education,4431,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",37,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,38,delay in paying off in the past,others,2423,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,4,real estate,47,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,others,10060,500 <= ... < 1000 DM,... >= 7 years,3,female,co-applicant,1,real estate,73,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,8,critical account / other credits existing (not at this bank),furniture/equipment,2888,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,45,none,for free,4,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,21,existing credits paid back duly till now,radio/television,3611,... >= 1000 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,27,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,14,all credits at this bank paid back duly,education,6361,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",26,stores,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,7,delay in paying off in the past,business,2684,unknown / no savings account,unemployed,2,female,co-applicant,2,unknown / no property,28,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
no checking account,14,existing credits paid back duly till now,education,6053,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,1,unknown / no property,46,bank,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,7,existing credits paid back duly till now,domestic appliances,4358,... < 100 DM,... < 1 year,2,male,guarantor,1,unknown / no property,19,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,5,existing credits paid back duly till now,car (new),513,500 <= ... < 1000 DM,unemployed,4,male,none,2,"car or other, not in savings account",37,stores,for free,1,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,car (new),12833,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,1,"car or other, not in savings account",25,none,own,2,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
no checking account,26,existing credits paid back duly till now,business,1248,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,real estate,44,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,critical account / other credits existing (not at this bank),repairs,5653,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,2,real estate,23,stores,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,repairs,4250,... < 100 DM,... >= 7 years,2,male,co-applicant,2,unknown / no property,42,none,for free,1,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,7,all credits at this bank paid back duly,car (used),2950,100 <= ... < 500 DM,... < 1 year,4,female,guarantor,3,unknown / no property,49,stores,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,car (used),2263,500 <= ... < 1000 DM,... >= 7 years,2,female,guarantor,3,"car or other, not in savings account",28,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,car (new),1377,500 <= ... < 1000 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",29,bank,own,1,skilled employee / official,1,none,no,1,single
... < 0 DM,61,delay in paying off in the past,radio/television,5422,unknown / no savings account,... < 1 year,2,male,co-applicant,2,"car or other, not in savings account",36,none,for free,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,43,critical account / other credits existing (not at this bank),furniture/equipment,7434,unknown / no savings account,... < 1 year,3,male,co-applicant,4,building society savings agreement / life insurance,38,stores,rent,2,unskilled - resident,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,1092,... < 100 DM,4 <= ... < 7 years,3,male,co-applicant,4,unknown / no property,24,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,30,all credits at this bank paid back duly,others,10185,... >= 1000 DM,4 <= ... < 7 years,1,male,co-applicant,2,building society savings agreement / life insurance,24,bank,for free,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,20,no credits taken / all credits paid back duly,radio/television,2363,unknown / no savings account,unemployed,1,male,co-applicant,4,"car or other, not in savings account",28,none,for free,1,unskilled - resident,1,none,no,1,divorced/separated
... < 0 DM,14,delay in paying off in the past,radio/television,2353,... >= 1000 DM,... < 1 year,2,male,co-applicant,2,unknown / no property,27,none,own,1,skilled employee / official,2,none,no,1,divorced/separated
no checking account,4,delay in paying off in the past,education,2835,100 <= ... < 500 DM,... < 1 year,1,male,co-applicant,3,building society savings agreement / life insurance,40,none,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,9,critical account / other credits existing (not at this bank),business,489,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,32,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,retraining,4229,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,43,none,rent,2,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,business,15945,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,54,stores,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),609,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,19,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,18,critical account / other credits existing (not at this bank),domestic appliances,8684,unknown / no savings account,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,59,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,35,delay in paying off in the past,education,7590,... >= 1000 DM,4 <= ... < 7 years,1,male,guarantor,1,building society savings agreement / life insurance,24,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,11,delay in paying off in the past,radio/television,6043,unknown / no savings account,... < 1 year,4,female,co-applicant,3,unknown / no property,25,stores,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,car (used),2429,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,3,real estate,21,none,for free,4,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,car (used),3161,... >= 1000 DM,1 <= ... < 4 years,1,female,guarantor,1,"car or other, not in savings account",50,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),education,1957,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,2,unknown / no property,29,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,36,delay in paying off in the past,others,2619,500 <= ... < 1000 DM,... < 1 year,2,male,none,3,unknown / no property,39,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,delay in paying off in the past,domestic appliances,5984,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,4,unknown / no property,21,none,for free,2,skilled employee / official,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,delay in paying off in the past,repairs,3066,100 <= ... < 500 DM,... < 1 year,2,male,none,2,real estate,22,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,furniture/equipment,4188,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,3,"car or other, not in savings account",64,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,22,all credits at this bank paid back duly,business,2358,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,39,bank,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,delay in paying off in the past,repairs,618,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,guarantor,4,"car or other, not in savings account",30,stores,own,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,15,existing credits paid back duly till now,car (new),13351,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,1,real estate,19,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,10,no credits taken / all credits paid back duly,domestic appliances,1231,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,1,unknown / no property,27,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,25,existing credits paid back duly till now,domestic appliances,15945,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,guarantor,3,building society savings agreement / life insurance,44,none,rent,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,38,critical account / other credits existing (not at this bank),repairs,783,... < 100 DM,unemployed,3,male,co-applicant,4,real estate,24,none,rent,4,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,29,critical account / other credits existing (not at this bank),repairs,1316,... < 100 DM,4 <= ... < 7 years,2,female,none,3,unknown / no property,52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,all credits at this bank paid back duly,radio/television,7989,unknown / no savings account,4 <= ... < 7 years,1,male,co-applicant,1,building society savings agreement / life insurance,41,stores,for free,1,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
... < 0 DM,23,delay in paying off in the past,repairs,4114,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,co-applicant,4,unknown / no property,20,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),business,3522,unknown / no savings account,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",42,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
