checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),repairs,2565,... < 100 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,31,bank,for free,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),3210,unknown / no savings account,... < 1 year,3,female,none,3,real estate,44,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,38,existing credits paid back duly till now,education,2037,... < 100 DM,unemployed,2,male,co-applicant,4,building society savings agreement / life insurance,31,stores,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,repairs,1681,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,42,existing credits paid back duly till now,domestic appliances,5227,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,18,existing credits paid back duly till now,radio/television,3031,... >= 1000 DM,unemployed,4,male,guarantor,4,building society savings agreement / life insurance,36,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,23,all credits at this bank paid back duly,education,5283,... >= 1000 DM,... >= 7 years,4,female,guarantor,3,"car or other, not in savings account",25,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,furniture/equipment,9627,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",38,bank,for free,3,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,22,existing credits paid back duly till now,radio/television,1485,... < 100 DM,4 <= ... < 7 years,2,male,co-applicant,3,unknown / no property,43,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,16,no credits taken / all credits paid back duly,car (new),1971,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,74,none,own,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,15,existing credits paid back duly till now,car (used),2048,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",50,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,5,critical account / other credits existing (not at this bank),car (new),2137,... < 100 DM,unemployed,4,male,none,4,real estate,65,none,for free,1,unskilled - resident,1,none,yes,2,single
no checking account,14,existing credits paid back duly till now,car (used),12082,unknown / no savings account,... < 1 year,1,male,none,4,building society savings agreement / life insurance,48,bank,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,23,existing credits paid back duly till now,furniture/equipment,1973,... < 100 DM,... >= 7 years,1,male,co-applicant,4,real estate,29,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,64,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,unemployed,3,female,none,3,"car or other, not in savings account",54,bank,for free,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,others,1798,... < 100 DM,... >= 7 years,1,male,none,3,building society savings agreement / life insurance,50,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,42,existing credits paid back duly till now,car (new),2793,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",28,stores,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,21,existing credits paid back duly till now,education,2098,unknown / no savings account,... < 1 year,2,female,guarantor,4,real estate,32,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,1635,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",35,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,11,delay in paying off in the past,domestic appliances,11725,... >= 1000 DM,4 <= ... < 7 years,4,male,guarantor,3,real estate,25,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,20,existing credits paid back duly till now,radio/television,5594,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,36,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
no checking account,17,delay in paying off in the past,car (new),3628,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,2,"car or other, not in savings account",71,none,rent,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,radio/television,8868,... >= 1000 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,38,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,8,no credits taken / all credits paid back duly,radio/television,2304,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",50,none,own,2,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,critical account / other credits existing (not at this bank),business,3308,100 <= ... < 500 DM,unemployed,4,male,none,2,unknown / no property,33,stores,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,2054,... < 100 DM,unemployed,3,male,none,1,"car or other, not in savings account",25,stores,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,education,1001,... < 100 DM,... < 1 year,4,female,none,4,real estate,54,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,17,delay in paying off in the past,repairs,401,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",39,bank,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,30,existing credits paid back duly till now,car (new),4649,100 <= ... < 500 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",33,none,own,2,unskilled - resident,2,none,yes,1,single
no checking account,25,no credits taken / all credits paid back duly,car (used),250,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,real estate,40,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,7,existing credits paid back duly till now,furniture/equipment,382,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,real estate,27,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,39,critical account / other credits existing (not at this bank),radio/television,3415,... < 100 DM,1 <= ... < 4 years,2,female,none,3,unknown / no property,46,stores,rent,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,49,critical account / other credits existing (not at this bank),car (new),2938,... < 100 DM,... >= 7 years,1,female,co-applicant,2,real estate,37,none,for free,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,32,all credits at this bank paid back duly,car (new),1446,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,3,"car or other, not in savings account",44,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,23,existing credits paid back duly till now,car (new),6750,... < 100 DM,... >= 7 years,4,female,co-applicant,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,no credits taken / all credits paid back duly,repairs,2662,... < 100 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,63,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,15,existing credits paid back duly till now,car (used),15945,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,3,unknown / no property,26,bank,own,1,unskilled - resident,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,27,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,34,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,radio/television,7805,... >= 1000 DM,... < 1 year,4,female,guarantor,4,building society savings agreement / life insurance,75,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,delay in paying off in the past,car (new),3862,unknown / no savings account,... < 1 year,2,male,co-applicant,4,real estate,40,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,19,existing credits paid back duly till now,business,15102,... < 100 DM,... < 1 year,3,male,none,4,"car or other, not in savings account",59,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,education,15945,unknown / no savings account,... >= 7 years,3,male,none,1,"car or other, not in savings account",35,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,6,all credits at this bank paid back duly,business,4050,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,co-applicant,4,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,repairs,3463,... >= 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,31,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,21,existing credits paid back duly till now,radio/television,2930,... < 100 DM,... < 1 year,4,male,none,3,real estate,37,bank,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,car (used),3088,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,real estate,43,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),radio/television,1206,500 <= ... < 1000 DM,... >= 7 years,1,female,co-applicant,1,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,none,no,2,married/widowed
... < 0 DM,50,existing credits paid back duly till now,others,1874,500 <= ... < 1000 DM,unemployed,2,male,guarantor,4,unknown / no property,46,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,30,existing credits paid back duly till now,furniture/equipment,1645,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,13,no credits taken / all credits paid back duly,retraining,1304,... < 100 DM,4 <= ... < 7 years,2,female,guarantor,4,real estate,63,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,25,no credits taken / all credits paid back duly,education,2048,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,guarantor,4,building society savings agreement / life insurance,50,none,own,2,skilled employee / official,1,none,no,1,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,furniture/equipment,375,100 <= ... < 500 DM,unemployed,3,male,none,1,building society savings agreement / life insurance,44,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,17,all credits at this bank paid back duly,car (new),5934,... >= 1000 DM,unemployed,4,female,none,4,"car or other, not in savings account",47,bank,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,19,existing credits paid back duly till now,education,3372,100 <= ... < 500 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,28,none,rent,1,unemployed / unskilled - non-resident,1,none,no,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),car (used),4945,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,74,bank,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),repairs,4956,100 <= ... < 500 DM,... < 1 year,4,male,none,1,unknown / no property,75,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,17,no credits taken / all credits paid back duly,car (used),3579,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,27,delay in paying off in the past,car (new),2373,100 <= ... < 500 DM,... < 1 year,1,female,co-applicant,2,unknown / no property,28,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
no checking account,24,critical account / other credits existing (not at this bank),education,2683,... < 100 DM,... < 1 year,2,male,co-applicant,2,building society savings agreement / life insurance,58,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,23,all credits at this bank paid back duly,domestic appliances,962,... < 100 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,44,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),car (new),2462,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,75,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,53,critical account / other credits existing (not at this bank),car (new),2218,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,delay in paying off in the past,furniture/equipment,2440,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,real estate,43,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1440,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,2,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,61,no credits taken / all credits paid back duly,radio/television,1383,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,66,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1190,... >= 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,75,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,12,no credits taken / all credits paid back duly,domestic appliances,2102,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",31,stores,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,5,all credits at this bank paid back duly,business,4316,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,none,2,building society savings agreement / life insurance,34,stores,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,3605,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",30,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,domestic appliances,1443,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,real estate,34,stores,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,46,delay in paying off in the past,car (new),9518,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,47,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,38,critical account / other credits existing (not at this bank),radio/television,2057,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,furniture/equipment,1029,500 <= ... < 1000 DM,... < 1 year,3,male,co-applicant,4,building society savings agreement / life insurance,36,stores,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,34,existing credits paid back duly till now,others,7235,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",30,bank,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,15,delay in paying off in the past,repairs,6417,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,44,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... < 0 DM,19,delay in paying off in the past,car (new),2746,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,real estate,25,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,31,all credits at this bank paid back duly,radio/television,2623,... < 100 DM,... < 1 year,4,male,co-applicant,2,unknown / no property,40,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,13,critical account / other credits existing (not at this bank),car (new),4061,... < 100 DM,unemployed,4,male,none,4,real estate,56,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),14592,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",40,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,education,2164,500 <= ... < 1000 DM,... >= 7 years,2,male,guarantor,4,real estate,36,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,no,2,married/widowed
0 <= ... < 200 DM,49,existing credits paid back duly till now,retraining,3203,... < 100 DM,... < 1 year,4,male,none,3,building society savings agreement / life insurance,61,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),education,2862,... >= 1000 DM,... >= 7 years,4,male,none,2,unknown / no property,35,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,43,critical account / other credits existing (not at this bank),furniture/equipment,2325,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",29,none,rent,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,radio/television,2686,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,4,real estate,25,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,education,2423,... < 100 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,40,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,67,critical account / other credits existing (not at this bank),radio/television,3470,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,4,real estate,64,stores,own,1,unskilled - resident,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,delay in paying off in the past,domestic appliances,1780,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,25,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,23,critical account / other credits existing (not at this bank),retraining,4361,100 <= ... < 500 DM,unemployed,3,female,none,1,unknown / no property,21,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
... < 0 DM,18,existing credits paid back duly till now,radio/television,250,... >= 1000 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,57,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,education,1688,... < 100 DM,... >= 7 years,3,male,none,1,building society savings agreement / life insurance,24,none,own,4,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),business,2971,100 <= ... < 500 DM,unemployed,4,male,none,4,"car or other, not in savings account",36,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,retraining,1724,unknown / no savings account,... < 1 year,4,male,guarantor,4,unknown / no property,71,stores,own,1,skilled employee / official,1,none,no,1,single
no checking account,17,critical account / other credits existing (not at this bank),radio/television,3151,unknown / no savings account,unemployed,4,male,none,2,"car or other, not in savings account",61,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,2658,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,15,no credits taken / all credits paid back duly,car (new),3467,500 <= ... < 1000 DM,... < 1 year,4,male,co-applicant,2,"car or other, not in savings account",51,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),car (new),2956,... < 100 DM,... >= 7 years,4,female,none,2,real estate,75,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,radio/television,1156,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,1,unknown / no property,42,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,10,critical account / other credits existing (not at this bank),car (new),2304,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,33,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,delay in paying off in the past,domestic appliances,2435,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,57,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,repairs,5001,... < 100 DM,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,no,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,9824,... < 100 DM,4 <= ... < 7 years,1,male,none,4,real estate,30,stores,rent,2,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,others,1493,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,59,none,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,23,critical account / other credits existing (not at this bank),car (used),2547,... < 100 DM,1 <= ... < 4 years,1,female,none,3,"car or other, not in savings account",34,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),repairs,12285,... < 100 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,40,none,own,4,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,repairs,2253,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,26,none,own,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,critical account / other credits existing (not at this bank),car (new),2164,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,4,real estate,33,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,19,no credits taken / all credits paid back duly,others,1510,... >= 1000 DM,1 <= ... < 4 years,2,male,co-applicant,2,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,11,all credits at this bank paid back duly,domestic appliances,2813,... < 100 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,32,bank,own,1,unskilled - resident,1,none,yes,2,single
no checking account,39,no credits taken / all credits paid back duly,car (new),2257,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,real estate,52,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,car (new),5794,unknown / no savings account,unemployed,4,female,none,4,real estate,27,stores,for free,2,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
no checking account,6,existing credits paid back duly till now,car (used),2276,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,23,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,781,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",25,none,own,4,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,furniture/equipment,2920,... >= 1000 DM,unemployed,1,male,none,4,real estate,60,none,own,1,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,15,critical account / other credits existing (not at this bank),radio/television,1705,... < 100 DM,... >= 7 years,4,male,co-applicant,3,building society savings agreement / life insurance,52,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,10,existing credits paid back duly till now,radio/television,2102,... < 100 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",56,bank,own,2,unskilled - resident,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,radio/television,948,... < 100 DM,... >= 7 years,4,male,none,4,real estate,36,none,for free,4,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,48,existing credits paid back duly till now,retraining,2024,unknown / no savings account,unemployed,4,male,none,1,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,furniture/equipment,3418,... < 100 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,28,none,for free,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,36,delay in paying off in the past,repairs,1900,... < 100 DM,unemployed,1,male,none,2,building society savings agreement / life insurance,61,stores,rent,2,unskilled - resident,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,5,critical account / other credits existing (not at this bank),car (new),2227,unknown / no savings account,unemployed,4,female,guarantor,4,"car or other, not in savings account",30,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,car (new),928,... < 100 DM,... < 1 year,4,male,guarantor,1,"car or other, not in savings account",53,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,31,critical account / other credits existing (not at this bank),domestic appliances,2183,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,50,stores,rent,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,27,critical account / other credits existing (not at this bank),radio/television,4523,100 <= ... < 500 DM,unemployed,4,female,co-applicant,4,"car or other, not in savings account",41,bank,for free,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,20,delay in paying off in the past,repairs,1182,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,2,unknown / no property,34,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,education,1281,... >= 1000 DM,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,37,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,2048,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,37,no credits taken / all credits paid back duly,car (new),3496,... < 100 DM,1 <= ... < 4 years,3,male,none,3,unknown / no property,68,bank,own,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,single
... < 0 DM,47,critical account / other credits existing (not at this bank),car (used),7675,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",40,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,business,5296,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,1,real estate,58,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),3032,... < 100 DM,... >= 7 years,4,male,none,1,real estate,48,none,own,1,unskilled - resident,2,none,yes,1,single
