checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,10,critical account / other credits existing (not at this bank),car (used),12278,100 <= ... < 500 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,27,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,21,existing credits paid back duly till now,furniture/equipment,6176,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",49,bank,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),business,2914,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",20,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,6,existing credits paid back duly till now,car (used),12386,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,20,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (used),8368,... < 100 DM,... < 1 year,4,female,none,4,real estate,44,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,24,no credits taken / all credits paid back duly,others,3183,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,41,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),5692,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,23,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,11,critical account / other credits existing (not at this bank),car (new),2979,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,42,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,no credits taken / all credits paid back duly,car (new),2497,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,4,building society savings agreement / life insurance,44,none,own,4,skilled employee / official,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),education,7272,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",45,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,delay in paying off in the past,radio/television,2017,unknown / no savings account,... < 1 year,4,male,none,4,building society savings agreement / life insurance,19,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,delay in paying off in the past,car (new),15945,unknown / no savings account,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,education,3138,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,42,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,12938,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,24,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,car (new),3131,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,2,real estate,31,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,4057,500 <= ... < 1000 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",44,bank,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,5267,... < 100 DM,... >= 7 years,4,male,none,4,real estate,34,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),business,7500,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,33,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,5135,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,27,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,radio/television,11074,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,unknown / no property,55,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,18,existing credits paid back duly till now,education,250,... < 100 DM,unemployed,4,male,none,4,unknown / no property,48,none,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),business,2455,... < 100 DM,unemployed,4,male,none,2,unknown / no property,43,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,46,all credits at this bank paid back duly,car (used),5183,100 <= ... < 500 DM,... < 1 year,2,male,guarantor,2,unknown / no property,34,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),car (new),11166,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,32,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,31,critical account / other credits existing (not at this bank),radio/television,1754,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,real estate,69,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),car (new),1375,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,24,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,15,critical account / other credits existing (not at this bank),business,3063,unknown / no savings account,... < 1 year,2,male,none,4,real estate,38,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),radio/television,2841,... < 100 DM,... < 1 year,4,female,none,4,real estate,43,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,28,critical account / other credits existing (not at this bank),radio/television,15945,... < 100 DM,... >= 7 years,3,male,none,2,unknown / no property,29,none,own,1,unskilled - resident,2,none,yes,2,single
no checking account,33,critical account / other credits existing (not at this bank),radio/television,993,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,22,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,9,critical account / other credits existing (not at this bank),radio/television,2564,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,30,bank,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,12241,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,42,bank,rent,3,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),11797,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,34,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,all credits at this bank paid back duly,repairs,1793,... < 100 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,28,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,9,existing credits paid back duly till now,car (used),15945,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,32,bank,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,22,critical account / other credits existing (not at this bank),car (used),1894,unknown / no savings account,... >= 7 years,3,male,none,2,building society savings agreement / life insurance,43,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,delay in paying off in the past,car (used),8196,... < 100 DM,... < 1 year,4,male,none,1,real estate,61,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),2029,... < 100 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,59,bank,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,1047,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,31,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,23,existing credits paid back duly till now,furniture/equipment,881,... < 100 DM,... >= 7 years,4,male,none,3,real estate,26,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,delay in paying off in the past,business,3485,... < 100 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,54,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,16,critical account / other credits existing (not at this bank),business,12730,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,61,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,6056,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,65,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),radio/television,1289,... < 100 DM,... >= 7 years,3,male,none,4,real estate,52,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,radio/television,4725,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,bank,rent,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,critical account / other credits existing (not at this bank),radio/television,12431,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",34,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,car (used),12361,... >= 1000 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,34,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,13,critical account / other credits existing (not at this bank),furniture/equipment,2089,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",27,none,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,8,critical account / other credits existing (not at this bank),radio/television,12716,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",31,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,2873,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,25,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,14,existing credits paid back duly till now,radio/television,3472,... < 100 DM,... < 1 year,3,male,none,2,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),business,4125,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,31,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,2799,... < 100 DM,unemployed,1,male,none,4,unknown / no property,25,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),10150,100 <= ... < 500 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,35,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),radio/television,2216,unknown / no savings account,... < 1 year,4,female,none,2,real estate,75,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),radio/television,2014,... < 100 DM,unemployed,4,female,none,2,"car or other, not in savings account",24,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),radio/television,12218,unknown / no savings account,... < 1 year,4,male,none,2,building society savings agreement / life insurance,72,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,643,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,2,unknown / no property,28,bank,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),car (used),1350,... >= 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,43,bank,own,2,skilled employee / official,1,none,yes,1,single
no checking account,16,existing credits paid back duly till now,furniture/equipment,1845,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",20,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,20,critical account / other credits existing (not at this bank),car (new),645,500 <= ... < 1000 DM,... < 1 year,4,female,co-applicant,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,4714,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,46,bank,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,10794,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",61,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,19,existing credits paid back duly till now,education,3240,unknown / no savings account,1 <= ... < 4 years,2,male,guarantor,4,building society savings agreement / life insurance,24,bank,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,22,existing credits paid back duly till now,repairs,1412,... < 100 DM,1 <= ... < 4 years,3,female,none,2,real estate,37,stores,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (new),2624,100 <= ... < 500 DM,... < 1 year,4,female,none,3,building society savings agreement / life insurance,28,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,business,5408,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,unknown / no property,45,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),2861,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,34,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),car (new),2498,100 <= ... < 500 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),education,2958,... < 100 DM,... >= 7 years,4,male,none,2,real estate,28,bank,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),radio/television,5063,... < 100 DM,... < 1 year,4,female,none,2,unknown / no property,55,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,49,existing credits paid back duly till now,education,6700,... < 100 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,34,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),domestic appliances,487,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,48,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,5203,... < 100 DM,4 <= ... < 7 years,4,male,none,2,unknown / no property,43,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,education,3142,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",23,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),furniture/equipment,10752,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,real estate,48,bank,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),car (new),2400,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,75,none,own,2,skilled employee / official,2,"yes, registered under customer's name",no,1,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,2580,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,34,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),radio/television,3945,500 <= ... < 1000 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,43,stores,rent,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,33,all credits at this bank paid back duly,car (used),2679,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,64,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,business,10757,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,unknown / no property,50,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),9726,... >= 1000 DM,1 <= ... < 4 years,4,female,none,3,real estate,54,none,for free,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,1701,... < 100 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,16,delay in paying off in the past,car (new),6601,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,27,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1435,... >= 1000 DM,... >= 7 years,3,male,none,3,real estate,36,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),radio/television,3151,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",35,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,6,critical account / other credits existing (not at this bank),business,1731,... < 100 DM,unemployed,1,female,none,2,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,2857,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,74,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,business,3917,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,guarantor,3,building society savings agreement / life insurance,56,stores,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),retraining,3096,unknown / no savings account,... >= 7 years,1,male,none,1,building society savings agreement / life insurance,25,none,for free,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),2791,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,28,none,for free,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,65,critical account / other credits existing (not at this bank),radio/television,3254,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,53,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,24,existing credits paid back duly till now,car (new),2804,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,35,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,radio/television,5390,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,48,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),radio/television,10071,... < 100 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),7517,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,28,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,13,critical account / other credits existing (not at this bank),car (new),2394,... < 100 DM,... >= 7 years,3,male,none,3,real estate,27,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,10,critical account / other credits existing (not at this bank),repairs,2266,100 <= ... < 500 DM,... >= 7 years,3,male,none,2,real estate,55,none,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,25,existing credits paid back duly till now,repairs,11780,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,37,none,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,2968,100 <= ... < 500 DM,... >= 7 years,4,female,none,3,unknown / no property,22,none,own,2,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,furniture/equipment,1457,unknown / no savings account,unemployed,4,female,none,2,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,9855,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),car (new),838,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",34,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (used),2922,... >= 1000 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",52,stores,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,16,critical account / other credits existing (not at this bank),car (new),11183,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,50,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,19,existing credits paid back duly till now,car (new),2822,... < 100 DM,... < 1 year,2,female,none,3,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),1619,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,54,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,22,critical account / other credits existing (not at this bank),radio/television,2397,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,53,none,rent,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,3674,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",60,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,3239,unknown / no savings account,unemployed,4,male,guarantor,2,"car or other, not in savings account",34,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,34,existing credits paid back duly till now,car (new),3056,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,47,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),repairs,2361,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,15,delay in paying off in the past,business,3298,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,unknown / no property,35,none,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,4,all credits at this bank paid back duly,business,15945,500 <= ... < 1000 DM,... >= 7 years,4,male,none,1,real estate,31,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,5404,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,39,existing credits paid back duly till now,radio/television,3637,... < 100 DM,... >= 7 years,4,male,none,1,unknown / no property,40,stores,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (new),3149,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),radio/television,3384,... < 100 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,19,critical account / other credits existing (not at this bank),radio/television,3708,500 <= ... < 1000 DM,... < 1 year,4,male,guarantor,4,building society savings agreement / life insurance,41,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,car (new),3459,... < 100 DM,... >= 7 years,4,female,none,2,real estate,37,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,3391,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,30,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,53,no credits taken / all credits paid back duly,business,2833,500 <= ... < 1000 DM,... >= 7 years,3,male,none,3,building society savings agreement / life insurance,35,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,3344,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,54,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,20,all credits at this bank paid back duly,radio/television,9196,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,75,bank,own,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,others,5878,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",45,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),1778,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,903,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",22,none,for free,2,unskilled - resident,1,none,yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,business,3373,... < 100 DM,unemployed,2,male,none,2,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,27,existing credits paid back duly till now,car (used),2186,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,32,delay in paying off in the past,car (new),10441,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,37,critical account / other credits existing (not at this bank),car (used),2957,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,25,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,11,existing credits paid back duly till now,radio/television,5816,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,10857,unknown / no savings account,... < 1 year,4,male,none,2,real estate,19,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,1404,... < 100 DM,unemployed,3,male,none,4,real estate,45,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,radio/television,1964,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,62,none,own,1,skilled employee / official,1,none,yes,1,single
