checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,15,delay in paying off in the past,car (new),3391,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,real estate,36,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,7,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,3,male,co-applicant,2,building society savings agreement / life insurance,35,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,29,no credits taken / all credits paid back duly,radio/television,15275,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,30,stores,own,2,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,28,critical account / other credits existing (not at this bank),car (used),3556,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,39,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,28,critical account / other credits existing (not at this bank),education,6544,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,61,critical account / other credits existing (not at this bank),car (used),2097,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),education,2074,... >= 1000 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",32,bank,own,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,domestic appliances,5413,... < 100 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",28,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,all credits at this bank paid back duly,car (new),5925,... < 100 DM,... < 1 year,1,male,none,3,real estate,67,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,369,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,817,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,5,existing credits paid back duly till now,car (new),2439,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,23,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,14,delay in paying off in the past,car (new),3326,unknown / no savings account,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,52,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),2148,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,40,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),car (new),3101,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,37,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,3394,unknown / no savings account,4 <= ... < 7 years,1,male,none,4,real estate,37,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,no credits taken / all credits paid back duly,car (used),1296,100 <= ... < 500 DM,... >= 7 years,3,female,none,2,real estate,34,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),repairs,11254,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,real estate,38,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,10,existing credits paid back duly till now,car (new),2218,unknown / no savings account,... >= 7 years,4,female,none,3,unknown / no property,26,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,36,critical account / other credits existing (not at this bank),furniture/equipment,1478,100 <= ... < 500 DM,... >= 7 years,4,female,none,2,real estate,56,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,16,critical account / other credits existing (not at this bank),retraining,295,... < 100 DM,unemployed,4,male,none,4,real estate,33,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,existing credits paid back duly till now,business,827,... < 100 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,56,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,8,delay in paying off in the past,car (new),3303,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,real estate,43,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,6,critical account / other credits existing (not at this bank),radio/television,2575,... < 100 DM,... < 1 year,2,male,none,1,real estate,50,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,3041,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,42,bank,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,17,existing credits paid back duly till now,education,2237,unknown / no savings account,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,75,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,33,critical account / other credits existing (not at this bank),car (new),2187,500 <= ... < 1000 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,29,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,18,existing credits paid back duly till now,car (new),1195,unknown / no savings account,... < 1 year,2,male,none,4,building society savings agreement / life insurance,45,none,own,1,skilled employee / official,2,none,yes,2,single
no checking account,12,existing credits paid back duly till now,radio/television,2484,unknown / no savings account,... < 1 year,4,male,none,4,real estate,32,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),15945,... >= 1000 DM,1 <= ... < 4 years,1,male,none,4,real estate,52,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,24,existing credits paid back duly till now,radio/television,2807,... < 100 DM,4 <= ... < 7 years,2,female,none,1,"car or other, not in savings account",62,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),car (new),2764,... < 100 DM,4 <= ... < 7 years,2,male,none,3,real estate,32,none,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),others,4187,unknown / no savings account,... < 1 year,4,male,guarantor,4,real estate,38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),business,607,... < 100 DM,... >= 7 years,1,female,co-applicant,3,"car or other, not in savings account",33,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,delay in paying off in the past,car (new),1605,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,40,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,9,existing credits paid back duly till now,car (used),2836,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",33,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,radio/television,3355,... < 100 DM,... < 1 year,1,male,none,2,real estate,72,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,domestic appliances,1284,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,29,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),2768,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,67,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,11,critical account / other credits existing (not at this bank),business,632,unknown / no savings account,... < 1 year,2,male,none,4,real estate,57,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,3598,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,46,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,1449,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,57,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,9,existing credits paid back duly till now,business,3551,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,58,none,rent,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,25,delay in paying off in the past,furniture/equipment,3470,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,2,building society savings agreement / life insurance,59,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),840,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,5,delay in paying off in the past,car (used),494,100 <= ... < 500 DM,unemployed,4,male,co-applicant,4,unknown / no property,32,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),car (new),250,100 <= ... < 500 DM,... >= 7 years,4,female,guarantor,1,"car or other, not in savings account",75,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,15,critical account / other credits existing (not at this bank),furniture/equipment,2959,... < 100 DM,4 <= ... < 7 years,1,male,none,4,building society savings agreement / life insurance,64,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,15,existing credits paid back duly till now,radio/television,1377,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,33,none,own,2,skilled employee / official,1,none,no,1,single
... < 0 DM,22,existing credits paid back duly till now,car (new),9469,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,real estate,34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,8,critical account / other credits existing (not at this bank),radio/television,2489,... < 100 DM,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",30,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,education,2823,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,1,building society savings agreement / life insurance,59,stores,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,others,2201,500 <= ... < 1000 DM,... < 1 year,2,male,none,1,unknown / no property,25,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,radio/television,418,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",19,none,for free,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,15,existing credits paid back duly till now,car (new),3340,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,22,existing credits paid back duly till now,business,1223,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,54,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,23,critical account / other credits existing (not at this bank),repairs,1516,100 <= ... < 500 DM,... >= 7 years,3,female,none,2,building society savings agreement / life insurance,28,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),3560,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",37,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),2862,100 <= ... < 500 DM,... >= 7 years,3,female,none,3,real estate,54,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,all credits at this bank paid back duly,car (used),2158,... < 100 DM,... >= 7 years,4,male,none,3,real estate,50,bank,own,2,skilled employee / official,1,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),car (new),1060,100 <= ... < 500 DM,... >= 7 years,3,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,51,delay in paying off in the past,radio/television,1602,... < 100 DM,... < 1 year,4,male,co-applicant,2,unknown / no property,55,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,46,critical account / other credits existing (not at this bank),furniture/equipment,6130,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,36,stores,own,2,skilled employee / official,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,radio/television,973,... < 100 DM,4 <= ... < 7 years,3,male,co-applicant,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (used),2663,... < 100 DM,4 <= ... < 7 years,3,male,none,2,building society savings agreement / life insurance,36,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,19,existing credits paid back duly till now,radio/television,3487,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,36,none,for free,1,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,9,critical account / other credits existing (not at this bank),radio/television,2297,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),education,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,39,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,6,critical account / other credits existing (not at this bank),business,2795,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,business,2155,unknown / no savings account,... >= 7 years,4,female,none,4,"car or other, not in savings account",31,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,2197,... < 100 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,46,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,6,critical account / other credits existing (not at this bank),car (used),2113,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,62,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),domestic appliances,15945,... < 100 DM,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,24,bank,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,34,critical account / other credits existing (not at this bank),education,3530,... >= 1000 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",35,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),radio/television,1984,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,26,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,18,existing credits paid back duly till now,car (used),2157,100 <= ... < 500 DM,... >= 7 years,4,male,none,3,real estate,28,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,19,critical account / other credits existing (not at this bank),car (used),2812,unknown / no savings account,1 <= ... < 4 years,1,female,none,1,"car or other, not in savings account",61,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),radio/television,2856,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,none,2,unknown / no property,34,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),car (new),2617,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,60,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,radio/television,299,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",75,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,17,delay in paying off in the past,furniture/equipment,3133,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,40,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,1429,... < 100 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",64,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,all credits at this bank paid back duly,business,1395,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,33,bank,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,delay in paying off in the past,car (new),2580,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),3143,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,real estate,63,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,9,existing credits paid back duly till now,furniture/equipment,5886,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,4,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,15,existing credits paid back duly till now,car (new),15945,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,62,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,38,critical account / other credits existing (not at this bank),car (new),1040,... < 100 DM,unemployed,3,male,none,4,real estate,43,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),business,407,... < 100 DM,... >= 7 years,2,female,none,3,building society savings agreement / life insurance,26,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,862,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,real estate,38,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,21,critical account / other credits existing (not at this bank),radio/television,3119,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,28,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),business,1659,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",41,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,1980,100 <= ... < 500 DM,unemployed,4,male,none,4,real estate,36,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,2378,... >= 1000 DM,... >= 7 years,4,female,none,3,real estate,38,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),car (new),2665,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,27,critical account / other credits existing (not at this bank),car (new),2759,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,52,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (used),438,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (used),15945,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",75,none,rent,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),radio/television,2683,... < 100 DM,1 <= ... < 4 years,1,female,none,3,real estate,22,none,for free,2,unskilled - resident,2,none,yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),car (used),2906,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,31,none,own,2,unskilled - resident,1,none,no,2,divorced/separated
... < 0 DM,22,all credits at this bank paid back duly,furniture/equipment,2636,unknown / no savings account,... >= 7 years,1,male,none,3,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,6,existing credits paid back duly till now,car (new),3094,100 <= ... < 500 DM,... >= 7 years,1,female,none,3,unknown / no property,26,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1658,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,46,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,radio/television,1622,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,2,"car or other, not in savings account",75,stores,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",27,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,3556,100 <= ... < 500 DM,... < 1 year,2,male,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,15,existing credits paid back duly till now,car (new),3197,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,3405,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),repairs,2183,... >= 1000 DM,unemployed,1,male,none,4,"car or other, not in savings account",61,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,repairs,2228,... < 100 DM,unemployed,2,female,none,4,unknown / no property,40,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,31,existing credits paid back duly till now,car (new),2798,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,47,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,2112,... < 100 DM,... < 1 year,3,female,none,4,real estate,75,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,no credits taken / all credits paid back duly,radio/television,10610,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",42,stores,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,24,delay in paying off in the past,education,5291,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,30,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,6,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",37,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,delay in paying off in the past,radio/television,1915,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,22,all credits at this bank paid back duly,car (new),2321,unknown / no savings account,... >= 7 years,3,male,guarantor,2,building society savings agreement / life insurance,28,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),furniture/equipment,3436,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",23,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),3521,... >= 1000 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,61,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,9,critical account / other credits existing (not at this bank),car (new),623,... >= 1000 DM,4 <= ... < 7 years,2,female,none,3,"car or other, not in savings account",46,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,1670,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,65,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,retraining,1979,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,repairs,3495,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",57,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,radio/television,2690,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,25,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,4,no credits taken / all credits paid back duly,car (used),3164,... >= 1000 DM,4 <= ... < 7 years,3,male,none,3,real estate,24,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,2897,100 <= ... < 500 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,36,stores,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,19,critical account / other credits existing (not at this bank),radio/television,2344,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,71,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,radio/television,3207,100 <= ... < 500 DM,... < 1 year,4,female,co-applicant,1,unknown / no property,29,none,for free,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,4,existing credits paid back duly till now,business,3435,unknown / no savings account,unemployed,2,male,co-applicant,3,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,7,existing credits paid back duly till now,car (new),3278,... >= 1000 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,38,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,20,existing credits paid back duly till now,repairs,2943,unknown / no savings account,... >= 7 years,1,male,none,4,"car or other, not in savings account",22,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2864,unknown / no savings account,... < 1 year,4,male,none,4,unknown / no property,33,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,21,critical account / other credits existing (not at this bank),car (new),250,100 <= ... < 500 DM,... >= 7 years,2,male,none,1,"car or other, not in savings account",37,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,12,delay in paying off in the past,education,250,... < 100 DM,unemployed,4,male,co-applicant,2,building society savings agreement / life insurance,32,none,rent,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,8,existing credits paid back duly till now,furniture/equipment,250,... >= 1000 DM,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,48,none,rent,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,24,critical account / other credits existing (not at this bank),car (new),4365,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",36,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
