checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,18,critical account / other credits existing (not at this bank),car (used),4940,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,21,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,11179,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",66,bank,rent,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,2801,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,31,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,all credits at this bank paid back duly,radio/television,2487,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",28,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),3419,... < 100 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,27,stores,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,7,existing credits paid back duly till now,car (used),1707,500 <= ... < 1000 DM,... >= 7 years,3,female,none,2,"car or other, not in savings account",27,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,504,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,real estate,51,none,for free,4,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (new),10761,... < 100 DM,unemployed,4,male,none,2,real estate,19,bank,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),furniture/equipment,940,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",20,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,5859,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",49,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,16,critical account / other credits existing (not at this bank),car (used),2295,... < 100 DM,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",19,none,own,4,unskilled - resident,2,none,yes,2,divorced/separated
... < 0 DM,37,all credits at this bank paid back duly,radio/television,9064,... < 100 DM,4 <= ... < 7 years,1,male,none,2,real estate,23,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),3364,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,29,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,6199,unknown / no savings account,... >= 7 years,4,female,none,4,unknown / no property,31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,36,no credits taken / all credits paid back duly,car (new),2111,... < 100 DM,... < 1 year,4,male,none,3,real estate,19,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,22,no credits taken / all credits paid back duly,furniture/equipment,2949,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",29,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,2076,... < 100 DM,... >= 7 years,4,male,none,1,real estate,41,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (used),2364,... < 100 DM,4 <= ... < 7 years,2,male,co-applicant,4,real estate,19,bank,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,37,existing credits paid back duly till now,furniture/equipment,2130,... < 100 DM,... >= 7 years,4,male,guarantor,2,building society savings agreement / life insurance,19,stores,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,car (new),1747,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,44,none,own,2,unskilled - resident,2,none,yes,2,single
no checking account,21,critical account / other credits existing (not at this bank),radio/television,1786,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",19,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,21,critical account / other credits existing (not at this bank),radio/television,3040,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,2710,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,4,building society savings agreement / life insurance,32,none,own,4,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,4 <= ... < 7 years,1,female,none,4,"car or other, not in savings account",37,none,for free,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,radio/television,2553,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,44,none,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (used),3222,unknown / no savings account,... < 1 year,4,female,none,2,unknown / no property,41,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,1453,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",25,none,own,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),education,9892,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",32,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,3318,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",21,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),others,9488,... < 100 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,21,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),11078,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,delay in paying off in the past,furniture/equipment,1663,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",19,none,rent,2,skilled employee / official,2,none,yes,1,single
no checking account,13,critical account / other credits existing (not at this bank),education,2990,... < 100 DM,... >= 7 years,4,female,none,2,unknown / no property,24,none,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,755,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,28,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,3302,unknown / no savings account,... >= 7 years,2,female,none,2,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,4,delay in paying off in the past,furniture/equipment,4347,unknown / no savings account,unemployed,3,male,none,3,unknown / no property,26,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,7,delay in paying off in the past,radio/television,10412,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",19,none,own,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,37,existing credits paid back duly till now,business,3926,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,9,critical account / other credits existing (not at this bank),car (new),2738,unknown / no savings account,unemployed,4,female,none,2,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,others,1145,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,24,existing credits paid back duly till now,car (new),12113,unknown / no savings account,... >= 7 years,1,male,none,4,real estate,28,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,35,delay in paying off in the past,radio/television,11058,... < 100 DM,... >= 7 years,4,female,none,3,building society savings agreement / life insurance,34,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (used),3128,unknown / no savings account,... >= 7 years,2,male,none,2,"car or other, not in savings account",25,none,own,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,1474,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,20,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,19,existing credits paid back duly till now,car (new),5422,... < 100 DM,unemployed,4,female,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,car (new),3177,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",23,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),10015,... < 100 DM,... >= 7 years,4,female,none,2,unknown / no property,53,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,43,existing credits paid back duly till now,car (new),2939,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",42,none,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,business,5440,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,27,none,rent,2,unskilled - resident,2,none,yes,2,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,education,3074,... < 100 DM,... >= 7 years,4,male,none,1,real estate,47,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,3327,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",25,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,1214,500 <= ... < 1000 DM,... >= 7 years,1,male,none,2,real estate,23,none,for free,4,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
no checking account,14,existing credits paid back duly till now,education,3388,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",23,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,32,no credits taken / all credits paid back duly,furniture/equipment,2014,... < 100 DM,4 <= ... < 7 years,3,female,guarantor,4,unknown / no property,32,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",no,2,single
no checking account,6,no credits taken / all credits paid back duly,furniture/equipment,2881,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",25,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (used),1643,... >= 1000 DM,unemployed,4,male,none,4,"car or other, not in savings account",51,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),1722,unknown / no savings account,4 <= ... < 7 years,4,male,co-applicant,2,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,2015,... < 100 DM,... >= 7 years,4,male,none,4,real estate,19,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,education,2418,unknown / no savings account,1 <= ... < 4 years,1,male,none,2,unknown / no property,29,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,12,critical account / other credits existing (not at this bank),radio/television,876,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,19,none,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),4137,... < 100 DM,... >= 7 years,2,male,none,4,real estate,19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,32,existing credits paid back duly till now,radio/television,2215,100 <= ... < 500 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,54,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,radio/television,3102,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (new),1572,... < 100 DM,unemployed,2,female,none,4,real estate,20,bank,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,28,existing credits paid back duly till now,radio/television,2977,unknown / no savings account,unemployed,4,female,none,4,"car or other, not in savings account",27,stores,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,5,delay in paying off in the past,radio/television,12280,... < 100 DM,... < 1 year,2,female,none,4,unknown / no property,59,none,own,4,management / self-employed / highly qualified employee / officer,2,none,no,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),5698,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,31,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,radio/television,5914,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,47,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,33,critical account / other credits existing (not at this bank),radio/television,8838,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,car (new),3126,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,business,3420,unknown / no savings account,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,24,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,37,all credits at this bank paid back duly,furniture/equipment,15945,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,7,delay in paying off in the past,radio/television,1614,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,26,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,8172,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",19,none,rent,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,49,existing credits paid back duly till now,domestic appliances,1763,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),others,1485,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,20,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,1897,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,27,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,7,critical account / other credits existing (not at this bank),furniture/equipment,1908,... < 100 DM,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",22,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,22,delay in paying off in the past,car (used),2372,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,30,stores,own,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,7,existing credits paid back duly till now,education,3429,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,39,bank,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),5516,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",19,none,own,4,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),radio/television,1955,unknown / no savings account,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,20,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,6,critical account / other credits existing (not at this bank),car (new),5703,... < 100 DM,unemployed,4,female,none,2,"car or other, not in savings account",29,none,rent,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,2484,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",55,none,for free,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,19,delay in paying off in the past,others,1417,... < 100 DM,... >= 7 years,4,female,guarantor,4,real estate,25,none,own,4,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,6,delay in paying off in the past,repairs,9998,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,2,real estate,35,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,26,all credits at this bank paid back duly,radio/television,3200,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,19,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,car (used),1536,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",20,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,36,critical account / other credits existing (not at this bank),radio/television,8652,unknown / no savings account,... < 1 year,2,male,none,2,"car or other, not in savings account",37,bank,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (new),2060,... < 100 DM,... < 1 year,4,female,none,3,building society savings agreement / life insurance,31,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,2788,500 <= ... < 1000 DM,... < 1 year,4,female,none,2,unknown / no property,34,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,all credits at this bank paid back duly,furniture/equipment,3187,... >= 1000 DM,... < 1 year,2,male,none,2,real estate,29,none,rent,3,skilled employee / official,2,none,yes,1,single
no checking account,16,critical account / other credits existing (not at this bank),radio/television,2910,... < 100 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,22,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),2544,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,24,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,delay in paying off in the past,repairs,5225,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,unknown / no property,26,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,furniture/equipment,3296,100 <= ... < 500 DM,... < 1 year,3,male,none,4,unknown / no property,40,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,car (new),5199,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,41,delay in paying off in the past,radio/television,3407,unknown / no savings account,... < 1 year,3,female,none,4,real estate,50,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,12,critical account / other credits existing (not at this bank),radio/television,9771,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",29,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,43,critical account / other credits existing (not at this bank),car (new),1376,... < 100 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,19,none,for free,4,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,1012,100 <= ... < 500 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,33,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,others,3307,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",21,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,20,critical account / other credits existing (not at this bank),furniture/equipment,7684,unknown / no savings account,... >= 7 years,4,female,none,3,real estate,19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,59,critical account / other credits existing (not at this bank),car (new),1810,... < 100 DM,1 <= ... < 4 years,2,female,none,2,real estate,32,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,16,existing credits paid back duly till now,repairs,3019,... < 100 DM,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,43,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,15,existing credits paid back duly till now,radio/television,2024,unknown / no savings account,... < 1 year,2,male,none,3,"car or other, not in savings account",22,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,furniture/equipment,5252,... < 100 DM,... < 1 year,4,male,co-applicant,4,"car or other, not in savings account",36,none,own,4,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),11109,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",29,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,65,all credits at this bank paid back duly,repairs,1906,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,28,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,2155,... >= 1000 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",30,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),domestic appliances,1780,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,all credits at this bank paid back duly,radio/television,3163,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",27,bank,own,1,skilled employee / official,2,none,yes,1,single
no checking account,19,critical account / other credits existing (not at this bank),car (new),5260,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,26,none,own,4,skilled employee / official,1,none,yes,2,single
... < 0 DM,54,critical account / other credits existing (not at this bank),car (used),3371,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,car (new),3093,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",39,stores,own,2,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
no checking account,10,existing credits paid back duly till now,car (used),2791,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,27,critical account / other credits existing (not at this bank),business,3258,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,43,none,for free,2,skilled employee / official,1,none,yes,2,single
no checking account,21,critical account / other credits existing (not at this bank),business,1278,unknown / no savings account,4 <= ... < 7 years,2,male,none,4,unknown / no property,34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,6,critical account / other credits existing (not at this bank),car (new),3294,unknown / no savings account,... < 1 year,2,male,none,4,"car or other, not in savings account",30,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,critical account / other credits existing (not at this bank),repairs,10161,... >= 1000 DM,1 <= ... < 4 years,1,female,none,4,real estate,49,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,1700,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,unknown / no property,27,none,own,1,skilled employee / official,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (used),5829,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",27,none,own,4,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,10703,unknown / no savings account,... < 1 year,4,male,none,2,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,23,critical account / other credits existing (not at this bank),car (new),12538,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",23,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),12008,100 <= ... < 500 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",23,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,existing credits paid back duly till now,car (new),1732,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (used),523,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,22,bank,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),furniture/equipment,1465,... < 100 DM,4 <= ... < 7 years,2,male,none,3,building society savings agreement / life insurance,19,none,for free,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,car (new),1876,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,23,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (new),3125,unknown / no savings account,unemployed,2,female,none,4,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,11,all credits at this bank paid back duly,radio/television,3154,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",19,none,for free,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
