checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... >= 200 DM / salary assignments for at least 1 year,11,critical account / other credits existing (not at this bank),radio/television,1579,... < 100 DM,unemployed,1,male,none,4,"car or other, not in savings account",40,none,own,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),radio/television,902,... < 100 DM,unemployed,4,male,none,4,real estate,54,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),radio/television,2217,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",24,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,1672,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,4,real estate,36,none,for free,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,2237,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,38,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,18,delay in paying off in the past,car (used),348,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,40,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,47,critical account / other credits existing (not at this bank),radio/television,4747,... < 100 DM,... >= 7 years,3,male,none,2,"car or other, not in savings account",35,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,40,critical account / other credits existing (not at this bank),car (used),250,... < 100 DM,... < 1 year,1,male,none,2,real estate,38,bank,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,55,critical account / other credits existing (not at this bank),radio/television,308,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,36,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,32,existing credits paid back duly till now,car (new),2068,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,3,female,none,4,"car or other, not in savings account",37,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,4124,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,28,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,2322,... < 100 DM,4 <= ... < 7 years,3,female,none,2,"car or other, not in savings account",27,bank,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,31,existing credits paid back duly till now,repairs,2887,... < 100 DM,unemployed,4,female,co-applicant,4,"car or other, not in savings account",73,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,50,existing credits paid back duly till now,car (used),3247,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,35,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,24,critical account / other credits existing (not at this bank),car (used),1453,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,no credits taken / all credits paid back duly,furniture/equipment,1256,unknown / no savings account,... < 1 year,2,male,none,2,"car or other, not in savings account",40,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,12,critical account / other credits existing (not at this bank),car (new),1328,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",25,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,12,critical account / other credits existing (not at this bank),radio/television,1265,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,no credits taken / all credits paid back duly,others,250,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,40,none,own,2,skilled employee / official,2,none,yes,1,married/widowed
... < 0 DM,20,critical account / other credits existing (not at this bank),car (new),4979,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",69,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,10,delay in paying off in the past,radio/television,2802,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,48,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,9,delay in paying off in the past,car (new),1296,unknown / no savings account,... >= 7 years,3,male,none,1,"car or other, not in savings account",35,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,20,existing credits paid back duly till now,education,1209,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",25,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),radio/television,10267,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,33,none,for free,2,skilled employee / official,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,others,250,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,guarantor,2,"car or other, not in savings account",34,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,682,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",30,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,21,existing credits paid back duly till now,education,838,... < 100 DM,... >= 7 years,3,male,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,6,critical account / other credits existing (not at this bank),radio/television,2292,unknown / no savings account,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,952,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",27,none,own,2,skilled employee / official,2,none,yes,2,single
no checking account,10,existing credits paid back duly till now,radio/television,1849,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,27,existing credits paid back duly till now,others,250,500 <= ... < 1000 DM,unemployed,4,male,none,4,unknown / no property,35,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),business,799,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,39,none,rent,1,skilled employee / official,2,none,yes,2,single
no checking account,67,all credits at this bank paid back duly,car (used),1030,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,guarantor,1,real estate,41,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,no credits taken / all credits paid back duly,repairs,250,100 <= ... < 500 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,27,critical account / other credits existing (not at this bank),radio/television,2596,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",39,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,41,existing credits paid back duly till now,car (new),507,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),radio/television,722,... < 100 DM,... < 1 year,2,male,none,4,real estate,48,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),radio/television,1325,... < 100 DM,... >= 7 years,3,female,none,4,real estate,75,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,41,existing credits paid back duly till now,car (new),9893,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,30,none,own,1,unskilled - resident,2,none,yes,2,single
no checking account,39,no credits taken / all credits paid back duly,radio/television,1645,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,41,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,17,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,32,bank,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,3473,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,46,bank,own,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),1228,... < 100 DM,1 <= ... < 4 years,3,female,none,4,unknown / no property,59,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,9,all credits at this bank paid back duly,repairs,1043,... < 100 DM,4 <= ... < 7 years,2,female,none,1,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,car (used),2613,100 <= ... < 500 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,32,bank,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,46,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,delay in paying off in the past,furniture/equipment,1049,... < 100 DM,... < 1 year,4,male,none,4,real estate,55,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,17,critical account / other credits existing (not at this bank),car (new),869,... >= 1000 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,58,bank,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),343,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,38,none,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,413,... < 100 DM,... >= 7 years,4,male,none,3,real estate,21,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),business,758,... < 100 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,41,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,education,2622,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,36,none,own,2,unemployed / unskilled - non-resident,2,none,yes,2,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,7424,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,35,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,19,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,54,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,13,existing credits paid back duly till now,furniture/equipment,4334,... < 100 DM,... >= 7 years,3,female,co-applicant,4,building society savings agreement / life insurance,32,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),radio/television,9600,unknown / no savings account,... >= 7 years,4,male,none,1,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,radio/television,4870,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,none,for free,3,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,5,critical account / other credits existing (not at this bank),furniture/equipment,655,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",20,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),furniture/equipment,4285,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),business,3376,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,75,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,9,existing credits paid back duly till now,education,3525,... < 100 DM,... < 1 year,3,female,none,2,real estate,20,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,existing credits paid back duly till now,furniture/equipment,2436,... < 100 DM,1 <= ... < 4 years,4,female,none,2,building society savings agreement / life insurance,26,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),radio/television,1921,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",21,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,2764,100 <= ... < 500 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,31,none,for free,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,792,unknown / no savings account,... < 1 year,1,female,none,2,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),car (new),474,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",23,bank,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),radio/television,1331,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,27,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,11,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,unknown / no property,26,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),car (used),1125,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,39,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,furniture/equipment,376,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,22,critical account / other credits existing (not at this bank),car (new),1846,500 <= ... < 1000 DM,... < 1 year,3,female,guarantor,2,building society savings agreement / life insurance,33,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,19,critical account / other credits existing (not at this bank),furniture/equipment,2774,... < 100 DM,1 <= ... < 4 years,3,female,guarantor,4,building society savings agreement / life insurance,31,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,2465,... < 100 DM,... >= 7 years,4,male,none,4,real estate,57,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,35,existing credits paid back duly till now,education,250,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,building society savings agreement / life insurance,45,none,own,1,unskilled - resident,2,none,yes,2,single
... < 0 DM,19,existing credits paid back duly till now,repairs,2586,... < 100 DM,1 <= ... < 4 years,3,female,none,2,unknown / no property,37,bank,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,25,critical account / other credits existing (not at this bank),radio/television,674,100 <= ... < 500 DM,... < 1 year,2,female,co-applicant,3,building society savings agreement / life insurance,26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,12,existing credits paid back duly till now,business,250,unknown / no savings account,... < 1 year,1,female,none,3,real estate,25,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,car (used),748,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (new),2282,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,26,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,business,250,... < 100 DM,... < 1 year,3,female,none,2,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),radio/television,574,unknown / no savings account,... < 1 year,4,female,none,2,unknown / no property,26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,46,existing credits paid back duly till now,education,3678,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",46,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,1493,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,26,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,2149,... < 100 DM,4 <= ... < 7 years,4,male,none,2,unknown / no property,35,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,12,existing credits paid back duly till now,education,250,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",51,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),furniture/equipment,7123,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,real estate,47,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),881,... < 100 DM,unemployed,4,male,none,4,real estate,75,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,1416,... < 100 DM,... >= 7 years,3,female,none,3,"car or other, not in savings account",39,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,2075,... < 100 DM,4 <= ... < 7 years,4,female,co-applicant,4,real estate,36,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,existing credits paid back duly till now,radio/television,2521,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,26,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,business,931,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),665,... >= 1000 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1127,... < 100 DM,... >= 7 years,1,male,none,1,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,19,delay in paying off in the past,furniture/equipment,7235,... < 100 DM,1 <= ... < 4 years,1,female,none,4,"car or other, not in savings account",22,none,own,2,skilled employee / official,2,none,no,2,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,3,male,none,4,real estate,45,none,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,8,all credits at this bank paid back duly,radio/television,407,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",42,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,10,critical account / other credits existing (not at this bank),business,1276,... < 100 DM,unemployed,1,female,none,2,building society savings agreement / life insurance,35,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,11,existing credits paid back duly till now,furniture/equipment,772,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,58,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,7,delay in paying off in the past,business,2365,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,3,building society savings agreement / life insurance,44,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,furniture/equipment,992,... < 100 DM,4 <= ... < 7 years,1,male,none,1,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,12,existing credits paid back duly till now,car (used),585,unknown / no savings account,... >= 7 years,4,female,none,4,unknown / no property,39,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,41,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,radio/television,2033,... < 100 DM,1 <= ... < 4 years,3,female,none,4,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,39,existing credits paid back duly till now,car (new),1729,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,3,unknown / no property,56,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,furniture/equipment,383,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",71,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,14,delay in paying off in the past,furniture/equipment,609,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",31,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,19,critical account / other credits existing (not at this bank),car (new),1413,... < 100 DM,... >= 7 years,3,female,none,2,real estate,38,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),repairs,1540,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,2,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,4341,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",32,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,27,none,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,22,existing credits paid back duly till now,furniture/equipment,793,unknown / no savings account,... < 1 year,3,female,none,2,building society savings agreement / life insurance,21,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,18,existing credits paid back duly till now,radio/television,1824,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,33,critical account / other credits existing (not at this bank),furniture/equipment,2407,unknown / no savings account,unemployed,1,male,none,4,"car or other, not in savings account",26,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,11,existing credits paid back duly till now,repairs,250,... >= 1000 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",24,bank,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,radio/television,4162,unknown / no savings account,unemployed,1,male,none,4,building society savings agreement / life insurance,65,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,28,existing credits paid back duly till now,car (new),491,... < 100 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",73,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1850,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",55,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,24,critical account / other credits existing (not at this bank),radio/television,1849,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,2,building society savings agreement / life insurance,50,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,1107,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",37,none,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),furniture/equipment,2345,... < 100 DM,unemployed,3,female,guarantor,2,"car or other, not in savings account",29,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,12,existing credits paid back duly till now,car (new),1595,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,31,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,18,critical account / other credits existing (not at this bank),repairs,1403,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",38,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,28,all credits at this bank paid back duly,business,1415,500 <= ... < 1000 DM,... >= 7 years,1,female,none,4,unknown / no property,28,none,own,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,18,all credits at this bank paid back duly,furniture/equipment,1747,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,real estate,33,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,2232,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",71,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,597,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,38,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (new),1052,... >= 1000 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,250,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",27,none,own,1,skilled employee / official,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),radio/television,2884,500 <= ... < 1000 DM,... < 1 year,3,male,guarantor,4,"car or other, not in savings account",38,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (used),250,... < 100 DM,... >= 7 years,4,female,guarantor,2,"car or other, not in savings account",26,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... < 1 year,3,male,none,4,building society savings agreement / life insurance,44,none,own,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,39,no credits taken / all credits paid back duly,furniture/equipment,250,... < 100 DM,... >= 7 years,3,male,none,2,building society savings agreement / life insurance,25,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
