checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,25,critical account / other credits existing (not at this bank),retraining,15945,... >= 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,37,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,29,critical account / other credits existing (not at this bank),business,1103,... < 100 DM,... >= 7 years,2,male,none,4,real estate,30,bank,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,14,existing credits paid back duly till now,others,5436,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",24,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),radio/television,2940,... >= 1000 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",20,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,27,existing credits paid back duly till now,radio/television,10472,500 <= ... < 1000 DM,... >= 7 years,4,male,co-applicant,3,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,5,existing credits paid back duly till now,education,5739,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",19,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,2684,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",38,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),furniture/equipment,2040,... < 100 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",36,none,own,1,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),car (used),9088,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,47,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,62,critical account / other credits existing (not at this bank),car (new),1497,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,24,bank,own,1,unemployed / unskilled - non-resident,2,none,yes,1,single
... < 0 DM,38,existing credits paid back duly till now,radio/television,904,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,40,none,own,1,unskilled - resident,1,none,no,1,married/widowed
... < 0 DM,20,critical account / other credits existing (not at this bank),car (used),6601,... < 100 DM,... >= 7 years,3,male,guarantor,2,"car or other, not in savings account",25,none,own,1,skilled employee / official,1,none,no,2,single
no checking account,20,existing credits paid back duly till now,radio/television,657,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,25,none,for free,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,51,all credits at this bank paid back duly,car (new),2699,... >= 1000 DM,... < 1 year,1,male,none,3,"car or other, not in savings account",39,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,2048,100 <= ... < 500 DM,unemployed,3,female,none,2,real estate,30,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,14,existing credits paid back duly till now,radio/television,2322,unknown / no savings account,4 <= ... < 7 years,2,male,co-applicant,4,"car or other, not in savings account",37,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,26,delay in paying off in the past,others,1821,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,23,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,radio/television,4027,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,real estate,22,stores,rent,1,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,42,critical account / other credits existing (not at this bank),radio/television,2078,... < 100 DM,... >= 7 years,4,male,co-applicant,1,unknown / no property,19,none,own,1,unskilled - resident,2,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (new),4049,... < 100 DM,... < 1 year,4,male,none,1,real estate,27,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,radio/television,1428,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,29,none,rent,4,skilled employee / official,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,3047,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",30,stores,own,1,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
no checking account,23,critical account / other credits existing (not at this bank),others,1876,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,44,existing credits paid back duly till now,repairs,2874,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,19,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,37,delay in paying off in the past,others,2601,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",27,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,5116,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",52,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,9,no credits taken / all credits paid back duly,radio/television,2010,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",46,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,existing credits paid back duly till now,domestic appliances,1364,... < 100 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,others,2966,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,1,real estate,30,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,radio/television,1894,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,52,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),furniture/equipment,1307,... < 100 DM,... >= 7 years,2,male,guarantor,2,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,all credits at this bank paid back duly,car (used),6710,... < 100 DM,1 <= ... < 4 years,2,female,none,3,unknown / no property,30,bank,own,1,skilled employee / official,1,none,yes,2,single
no checking account,10,critical account / other credits existing (not at this bank),education,8559,... < 100 DM,... < 1 year,1,male,none,4,"car or other, not in savings account",30,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,31,existing credits paid back duly till now,car (new),3408,... < 100 DM,... >= 7 years,2,male,none,2,unknown / no property,56,bank,own,2,unskilled - resident,1,none,yes,1,single
no checking account,47,existing credits paid back duly till now,car (used),10335,unknown / no savings account,4 <= ... < 7 years,4,male,guarantor,2,real estate,29,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),5499,500 <= ... < 1000 DM,... >= 7 years,4,female,none,4,unknown / no property,19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,furniture/equipment,3493,... < 100 DM,... >= 7 years,4,female,none,3,building society savings agreement / life insurance,37,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,31,all credits at this bank paid back duly,others,824,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,35,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,13,all credits at this bank paid back duly,repairs,3790,unknown / no savings account,unemployed,4,male,none,2,unknown / no property,26,none,own,3,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,4682,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,bank,own,1,unskilled - resident,1,none,no,1,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,radio/television,7624,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,radio/television,2626,... < 100 DM,... < 1 year,2,male,none,3,unknown / no property,27,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,22,existing credits paid back duly till now,car (new),1189,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,67,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,1180,unknown / no savings account,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,19,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,6440,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",32,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,existing credits paid back duly till now,radio/television,3173,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,36,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,21,delay in paying off in the past,car (new),12321,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,unknown / no property,19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,repairs,250,... < 100 DM,... >= 7 years,4,male,none,4,real estate,30,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,35,delay in paying off in the past,furniture/equipment,15945,... >= 1000 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,26,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,21,existing credits paid back duly till now,car (new),357,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,4,"car or other, not in savings account",40,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,16,existing credits paid back duly till now,car (used),2173,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,43,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,44,existing credits paid back duly till now,furniture/equipment,1697,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,3,"car or other, not in savings account",20,stores,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,12,existing credits paid back duly till now,radio/television,3457,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,5,existing credits paid back duly till now,retraining,3085,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",69,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,28,critical account / other credits existing (not at this bank),radio/television,2758,... < 100 DM,... < 1 year,3,male,none,2,real estate,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,44,critical account / other credits existing (not at this bank),car (new),793,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,real estate,56,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,radio/television,670,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,30,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,5389,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,19,critical account / other credits existing (not at this bank),furniture/equipment,2201,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",35,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,others,6316,... >= 1000 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,75,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,7,no credits taken / all credits paid back duly,car (new),1432,... < 100 DM,... < 1 year,3,male,co-applicant,1,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,65,existing credits paid back duly till now,car (new),1991,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,4,building society savings agreement / life insurance,23,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,22,no credits taken / all credits paid back duly,furniture/equipment,2731,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,45,none,own,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,72,critical account / other credits existing (not at this bank),repairs,1263,unknown / no savings account,... >= 7 years,1,male,co-applicant,2,building society savings agreement / life insurance,75,none,for free,1,skilled employee / official,1,none,yes,2,single
no checking account,19,existing credits paid back duly till now,radio/television,1989,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,4479,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,19,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,22,delay in paying off in the past,business,4298,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,unknown / no property,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,2404,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",29,none,own,2,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,54,existing credits paid back duly till now,others,5974,... < 100 DM,4 <= ... < 7 years,2,female,none,4,unknown / no property,36,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,6825,100 <= ... < 500 DM,unemployed,1,male,none,3,unknown / no property,21,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,15,existing credits paid back duly till now,others,996,... < 100 DM,4 <= ... < 7 years,2,female,none,4,building society savings agreement / life insurance,50,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),repairs,774,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",22,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,68,all credits at this bank paid back duly,radio/television,2004,500 <= ... < 1000 DM,4 <= ... < 7 years,4,female,co-applicant,2,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,domestic appliances,15945,unknown / no savings account,... >= 7 years,2,male,none,2,unknown / no property,33,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,others,8763,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,2,real estate,23,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,20,all credits at this bank paid back duly,car (used),3583,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,24,stores,own,1,skilled employee / official,1,none,no,1,married/widowed
no checking account,63,existing credits paid back duly till now,others,7720,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",41,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,14,existing credits paid back duly till now,car (new),2275,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,41,none,rent,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),car (used),2943,unknown / no savings account,... < 1 year,4,male,guarantor,2,building society savings agreement / life insurance,22,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),car (new),9263,... < 100 DM,4 <= ... < 7 years,1,male,guarantor,3,real estate,48,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,14,existing credits paid back duly till now,radio/television,3491,... < 100 DM,4 <= ... < 7 years,4,male,none,3,real estate,27,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,32,no credits taken / all credits paid back duly,furniture/equipment,10350,... >= 1000 DM,... < 1 year,4,male,none,4,real estate,31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,43,existing credits paid back duly till now,business,1693,... < 100 DM,1 <= ... < 4 years,3,female,none,2,real estate,23,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,27,critical account / other credits existing (not at this bank),car (new),250,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,3,building society savings agreement / life insurance,20,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),car (new),3948,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,35,stores,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,others,5145,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",25,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,18,existing credits paid back duly till now,others,250,unknown / no savings account,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",34,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,retraining,2739,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,4,"car or other, not in savings account",22,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,car (new),3997,... < 100 DM,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,31,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,car (used),3066,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",26,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,27,delay in paying off in the past,car (used),9939,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",27,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (new),960,unknown / no savings account,4 <= ... < 7 years,3,male,guarantor,4,"car or other, not in savings account",50,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,24,existing credits paid back duly till now,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",45,stores,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,44,critical account / other credits existing (not at this bank),retraining,12354,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,17,existing credits paid back duly till now,car (used),2345,... < 100 DM,4 <= ... < 7 years,1,male,none,4,real estate,19,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,52,existing credits paid back duly till now,domestic appliances,877,... >= 1000 DM,... < 1 year,2,female,guarantor,3,real estate,21,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,25,no credits taken / all credits paid back duly,domestic appliances,1020,... >= 1000 DM,4 <= ... < 7 years,4,male,co-applicant,2,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,1617,... < 100 DM,unemployed,2,male,guarantor,2,real estate,31,stores,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,critical account / other credits existing (not at this bank),repairs,250,... < 100 DM,... >= 7 years,4,male,co-applicant,2,building society savings agreement / life insurance,30,stores,own,2,skilled employee / official,2,none,yes,1,married/widowed
no checking account,10,critical account / other credits existing (not at this bank),radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),radio/television,1752,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,19,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,radio/television,3474,unknown / no savings account,1 <= ... < 4 years,1,female,guarantor,3,"car or other, not in savings account",27,bank,rent,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),car (new),2773,unknown / no savings account,... < 1 year,4,female,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,505,... >= 1000 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,car (new),2228,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,28,none,rent,1,unskilled - resident,1,none,no,1,divorced/separated
no checking account,28,existing credits paid back duly till now,furniture/equipment,2295,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",21,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,25,existing credits paid back duly till now,car (used),13563,... < 100 DM,... >= 7 years,1,male,none,1,unknown / no property,30,none,own,1,skilled employee / official,1,none,no,1,divorced/separated
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,4229,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,39,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,19,existing credits paid back duly till now,radio/television,6226,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),car (used),5410,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,2,"car or other, not in savings account",49,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,no credits taken / all credits paid back duly,radio/television,1057,unknown / no savings account,... < 1 year,4,male,none,2,building society savings agreement / life insurance,20,none,own,3,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,23,delay in paying off in the past,radio/television,14627,... >= 1000 DM,1 <= ... < 4 years,3,female,none,4,"car or other, not in savings account",30,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),1632,... < 100 DM,unemployed,4,male,none,1,building society savings agreement / life insurance,19,stores,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,32,existing credits paid back duly till now,car (new),1701,unknown / no savings account,... >= 7 years,1,female,co-applicant,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,10,existing credits paid back duly till now,car (used),2403,... < 100 DM,1 <= ... < 4 years,1,male,none,3,real estate,29,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,45,critical account / other credits existing (not at this bank),furniture/equipment,2206,unknown / no savings account,unemployed,1,female,none,2,real estate,27,none,rent,3,skilled employee / official,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,59,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",23,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,4862,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",22,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),2535,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,no,1,married/widowed
0 <= ... < 200 DM,12,all credits at this bank paid back duly,business,1134,unknown / no savings account,unemployed,1,male,none,3,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,existing credits paid back duly till now,repairs,4553,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",28,none,for free,3,skilled employee / official,1,none,yes,2,single
no checking account,26,critical account / other credits existing (not at this bank),furniture/equipment,2232,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,28,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,1144,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,building society savings agreement / life insurance,25,none,rent,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,48,critical account / other credits existing (not at this bank),domestic appliances,8359,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,guarantor,2,"car or other, not in savings account",31,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),retraining,2170,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,25,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,23,existing credits paid back duly till now,car (new),7083,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,25,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,11,delay in paying off in the past,radio/television,5082,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,21,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (new),2734,... < 100 DM,4 <= ... < 7 years,4,male,none,3,real estate,19,none,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
no checking account,34,critical account / other credits existing (not at this bank),radio/television,1036,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,22,existing credits paid back duly till now,car (new),4816,... < 100 DM,1 <= ... < 4 years,2,female,none,2,real estate,32,bank,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,3509,... < 100 DM,4 <= ... < 7 years,1,female,none,2,building society savings agreement / life insurance,75,bank,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),business,4202,unknown / no savings account,... >= 7 years,4,male,none,3,real estate,50,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
