checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,22,existing credits paid back duly till now,car (new),1009,... < 100 DM,... >= 7 years,2,male,none,1,building society savings agreement / life insurance,60,bank,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,9,existing credits paid back duly till now,car (used),3654,500 <= ... < 1000 DM,... >= 7 years,3,female,none,2,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,existing credits paid back duly till now,radio/television,2852,... < 100 DM,... < 1 year,2,female,none,1,real estate,30,none,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,existing credits paid back duly till now,car (new),7126,100 <= ... < 500 DM,... >= 7 years,2,male,none,1,"car or other, not in savings account",35,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,1471,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,unknown / no property,46,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... < 0 DM,14,existing credits paid back duly till now,car (new),3231,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",38,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,13,critical account / other credits existing (not at this bank),car (used),2735,... < 100 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",75,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,34,all credits at this bank paid back duly,radio/television,9689,... < 100 DM,4 <= ... < 7 years,1,male,none,2,real estate,26,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),2453,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",68,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,41,delay in paying off in the past,domestic appliances,2647,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,unknown / no property,64,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,no credits taken / all credits paid back duly,car (new),250,... < 100 DM,... < 1 year,4,male,none,1,building society savings agreement / life insurance,19,stores,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,15139,... < 100 DM,1 <= ... < 4 years,2,female,none,3,"car or other, not in savings account",32,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,radio/television,2565,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,37,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),car (new),1902,... < 100 DM,4 <= ... < 7 years,2,male,none,3,real estate,35,bank,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,43,existing credits paid back duly till now,retraining,3056,... < 100 DM,... >= 7 years,4,male,guarantor,3,real estate,34,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,3236,... < 100 DM,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,61,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,19,critical account / other credits existing (not at this bank),radio/television,354,... < 100 DM,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",62,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,radio/television,250,... < 100 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,32,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,1738,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,4,unknown / no property,37,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,business,5508,... < 100 DM,4 <= ... < 7 years,1,female,none,4,building society savings agreement / life insurance,31,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,1608,... < 100 DM,... >= 7 years,2,female,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,no,2,divorced/separated
no checking account,21,all credits at this bank paid back duly,car (new),2570,unknown / no savings account,... < 1 year,3,female,none,1,unknown / no property,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,669,... < 100 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",31,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),education,10990,100 <= ... < 500 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",35,stores,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,others,1648,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",49,none,own,1,unskilled - resident,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,5,critical account / other credits existing (not at this bank),others,5574,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,unknown / no property,41,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,16,existing credits paid back duly till now,car (new),806,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",36,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,3882,... < 100 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",62,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),education,4590,... < 100 DM,... >= 7 years,3,female,none,2,unknown / no property,36,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,15,existing credits paid back duly till now,car (new),6484,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,41,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,5438,unknown / no savings account,... >= 7 years,2,male,none,1,real estate,27,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,car (new),4624,100 <= ... < 500 DM,... >= 7 years,3,male,none,3,unknown / no property,44,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,10178,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",55,stores,own,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,25,existing credits paid back duly till now,business,5604,... < 100 DM,... < 1 year,2,male,none,1,unknown / no property,39,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),5437,unknown / no savings account,... >= 7 years,1,female,none,2,"car or other, not in savings account",61,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1985,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,27,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),1710,unknown / no savings account,... >= 7 years,2,male,co-applicant,4,building society savings agreement / life insurance,32,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),radio/television,9810,... < 100 DM,4 <= ... < 7 years,4,female,none,3,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,10,existing credits paid back duly till now,car (used),2055,unknown / no savings account,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,34,bank,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,8,critical account / other credits existing (not at this bank),radio/television,3096,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,22,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,8,existing credits paid back duly till now,car (new),4117,... < 100 DM,unemployed,2,male,none,4,real estate,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,18,existing credits paid back duly till now,education,2153,... >= 1000 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",20,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),1891,... < 100 DM,... >= 7 years,2,female,none,2,unknown / no property,29,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),1418,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,3308,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",35,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,car (new),558,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",25,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,18,existing credits paid back duly till now,radio/television,2358,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",65,none,rent,2,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,13,all credits at this bank paid back duly,radio/television,2739,500 <= ... < 1000 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",19,none,for free,3,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,education,1567,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",58,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,radio/television,386,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,4,unknown / no property,29,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,10,no credits taken / all credits paid back duly,car (used),2645,... < 100 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,34,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),2294,... >= 1000 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",54,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,car (new),1001,... < 100 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,business,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,32,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (used),2732,... < 100 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,75,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,7,existing credits paid back duly till now,radio/television,2900,... < 100 DM,4 <= ... < 7 years,4,female,none,4,unknown / no property,31,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),643,... >= 1000 DM,... >= 7 years,2,male,co-applicant,4,real estate,29,none,for free,1,unskilled - resident,1,none,yes,1,single
no checking account,42,existing credits paid back duly till now,radio/television,5184,100 <= ... < 500 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,39,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,radio/television,2270,unknown / no savings account,4 <= ... < 7 years,3,male,none,1,real estate,37,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),others,1699,... < 100 DM,unemployed,2,female,none,4,real estate,34,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,radio/television,2134,unknown / no savings account,unemployed,3,male,none,4,"car or other, not in savings account",21,stores,own,1,skilled employee / official,1,none,yes,1,single
no checking account,22,existing credits paid back duly till now,radio/television,7980,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",75,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),2108,... < 100 DM,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,35,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,17,existing credits paid back duly till now,radio/television,6824,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",49,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),radio/television,1961,100 <= ... < 500 DM,... >= 7 years,3,male,none,1,real estate,47,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,all credits at this bank paid back duly,education,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,business,2085,unknown / no savings account,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,29,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,7386,... < 100 DM,4 <= ... < 7 years,3,male,none,4,real estate,30,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,delay in paying off in the past,car (used),7429,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,3,building society savings agreement / life insurance,36,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,10130,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",55,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,domestic appliances,1183,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,33,none,own,2,unskilled - resident,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),others,1758,... < 100 DM,1 <= ... < 4 years,3,female,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,916,... < 100 DM,4 <= ... < 7 years,4,female,none,3,building society savings agreement / life insurance,27,none,for free,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),furniture/equipment,2951,... < 100 DM,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",46,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,car (used),2776,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",38,bank,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,14,existing credits paid back duly till now,education,2234,... < 100 DM,1 <= ... < 4 years,1,female,none,4,real estate,25,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),car (new),4442,unknown / no savings account,... >= 7 years,2,male,none,1,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,29,existing credits paid back duly till now,radio/television,2080,unknown / no savings account,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),3534,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),1002,unknown / no savings account,... < 1 year,4,male,none,3,building society savings agreement / life insurance,56,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,29,delay in paying off in the past,others,2506,... >= 1000 DM,4 <= ... < 7 years,4,female,guarantor,2,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,delay in paying off in the past,repairs,936,... < 100 DM,... >= 7 years,3,female,none,3,real estate,31,none,for free,2,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,5146,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,27,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,furniture/equipment,2261,... < 100 DM,... >= 7 years,2,female,none,4,"car or other, not in savings account",21,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,64,critical account / other credits existing (not at this bank),radio/television,1033,unknown / no savings account,... < 1 year,2,male,none,2,"car or other, not in savings account",26,stores,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,16,delay in paying off in the past,car (new),3022,... < 100 DM,... < 1 year,4,female,none,3,building society savings agreement / life insurance,75,bank,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,50,existing credits paid back duly till now,car (new),4787,100 <= ... < 500 DM,... < 1 year,3,male,none,3,unknown / no property,50,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,radio/television,334,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,real estate,42,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),radio/television,1430,... < 100 DM,unemployed,4,female,none,3,unknown / no property,24,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,car (new),4349,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),repairs,2431,... < 100 DM,... < 1 year,2,female,none,4,unknown / no property,20,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,13,delay in paying off in the past,furniture/equipment,909,100 <= ... < 500 DM,... < 1 year,3,male,none,2,unknown / no property,27,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,72,existing credits paid back duly till now,domestic appliances,1640,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,49,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,radio/television,7947,100 <= ... < 500 DM,... < 1 year,3,female,none,4,real estate,75,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,9,critical account / other credits existing (not at this bank),radio/television,2874,... < 100 DM,unemployed,4,male,co-applicant,4,"car or other, not in savings account",43,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),car (new),1414,... < 100 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,45,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,24,existing credits paid back duly till now,radio/television,4116,100 <= ... < 500 DM,unemployed,4,female,none,3,building society savings agreement / life insurance,38,stores,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,7,existing credits paid back duly till now,radio/television,744,... < 100 DM,... >= 7 years,2,female,none,4,real estate,19,none,own,1,unskilled - resident,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,914,unknown / no savings account,... >= 7 years,4,female,none,3,real estate,50,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,16,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",28,bank,own,1,skilled employee / official,1,none,yes,2,single
no checking account,17,existing credits paid back duly till now,repairs,1829,500 <= ... < 1000 DM,... < 1 year,2,female,none,2,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,56,existing credits paid back duly till now,repairs,2640,unknown / no savings account,... < 1 year,1,male,none,3,unknown / no property,38,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,7,delay in paying off in the past,furniture/equipment,4476,... < 100 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",62,none,own,3,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,car (new),1072,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,19,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,education,2726,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",75,none,own,3,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,business,683,... >= 1000 DM,4 <= ... < 7 years,2,male,co-applicant,2,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,radio/television,1167,... < 100 DM,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,all credits at this bank paid back duly,radio/television,312,... < 100 DM,... >= 7 years,4,female,none,1,"car or other, not in savings account",23,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,35,critical account / other credits existing (not at this bank),car (new),4500,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,44,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,6,all credits at this bank paid back duly,car (used),560,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,71,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
no checking account,16,existing credits paid back duly till now,car (new),2788,... < 100 DM,... < 1 year,4,female,none,2,real estate,29,stores,own,2,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
no checking account,25,existing credits paid back duly till now,education,4007,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,34,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,11,critical account / other credits existing (not at this bank),furniture/equipment,2860,... < 100 DM,4 <= ... < 7 years,3,female,none,4,real estate,58,none,for free,2,unskilled - resident,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,business,3088,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,9,critical account / other credits existing (not at this bank),car (new),1001,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",36,stores,own,1,skilled employee / official,1,none,yes,1,single
no checking account,31,existing credits paid back duly till now,car (new),3353,... >= 1000 DM,4 <= ... < 7 years,1,male,none,4,real estate,36,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,business,250,unknown / no savings account,1 <= ... < 4 years,1,male,none,3,unknown / no property,21,bank,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (used),2778,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,67,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,radio/television,9831,unknown / no savings account,... < 1 year,4,male,none,2,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,26,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",21,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),1250,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,33,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),car (new),2566,unknown / no savings account,... >= 7 years,2,female,none,3,"car or other, not in savings account",40,bank,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,17,critical account / other credits existing (not at this bank),car (used),2117,... < 100 DM,... >= 7 years,2,female,none,3,building society savings agreement / life insurance,32,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),furniture/equipment,1910,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,27,bank,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,delay in paying off in the past,car (used),4167,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,40,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),education,2867,... < 100 DM,... < 1 year,2,female,none,3,building society savings agreement / life insurance,47,bank,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,2154,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,23,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,5097,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,24,existing credits paid back duly till now,radio/television,12019,unknown / no savings account,... >= 7 years,2,male,none,4,real estate,61,none,own,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
no checking account,14,critical account / other credits existing (not at this bank),radio/television,1916,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",57,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),1740,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",46,bank,own,1,unskilled - resident,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,1183,... < 100 DM,... < 1 year,4,female,none,3,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,38,existing credits paid back duly till now,furniture/equipment,3809,... < 100 DM,... < 1 year,2,female,none,2,unknown / no property,49,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,17,existing credits paid back duly till now,radio/television,2554,... < 100 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,70,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),car (used),2650,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,unknown / no property,30,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,business,2512,unknown / no savings account,... < 1 year,2,male,none,3,"car or other, not in savings account",26,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),8504,... < 100 DM,1 <= ... < 4 years,1,female,none,3,building society savings agreement / life insurance,43,bank,own,2,skilled employee / official,1,none,yes,1,single
