checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,30,delay in paying off in the past,radio/television,250,unknown / no savings account,... < 1 year,4,male,co-applicant,1,real estate,19,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
no checking account,21,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,2,male,none,3,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,9,existing credits paid back duly till now,car (new),250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,30,no credits taken / all credits paid back duly,car (new),250,... < 100 DM,... >= 7 years,3,male,co-applicant,2,real estate,75,none,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,30,no credits taken / all credits paid back duly,radio/television,15945,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",48,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,13,existing credits paid back duly till now,radio/television,3776,100 <= ... < 500 DM,... < 1 year,3,female,guarantor,4,building society savings agreement / life insurance,35,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,29,existing credits paid back duly till now,car (new),6859,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,42,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,... < 1 year,2,female,none,3,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,30,existing credits paid back duly till now,education,3342,... < 100 DM,... < 1 year,4,male,none,2,real estate,19,bank,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,29,existing credits paid back duly till now,radio/television,2843,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",60,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,... < 1 year,4,male,none,3,unknown / no property,19,stores,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,30,existing credits paid back duly till now,radio/television,6557,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,38,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,22,critical account / other credits existing (not at this bank),furniture/equipment,3766,... < 100 DM,... >= 7 years,4,female,co-applicant,4,unknown / no property,38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,33,existing credits paid back duly till now,furniture/equipment,250,100 <= ... < 500 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",39,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,41,bank,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,30,critical account / other credits existing (not at this bank),car (used),1092,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",39,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,13,all credits at this bank paid back duly,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,co-applicant,4,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),radio/television,3717,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),3757,100 <= ... < 500 DM,... >= 7 years,3,male,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,4,delay in paying off in the past,furniture/equipment,3725,unknown / no savings account,4 <= ... < 7 years,4,female,co-applicant,4,real estate,22,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,72,existing credits paid back duly till now,radio/television,3445,500 <= ... < 1000 DM,... < 1 year,4,female,none,4,real estate,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,2652,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,70,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,6860,... < 100 DM,unemployed,3,male,co-applicant,4,building society savings agreement / life insurance,39,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,6860,... < 100 DM,... < 1 year,2,female,none,3,"car or other, not in savings account",41,none,own,2,unskilled - resident,2,none,no,2,single
... < 0 DM,29,delay in paying off in the past,radio/television,250,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,guarantor,1,real estate,70,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,72,existing credits paid back duly till now,car (used),1541,... < 100 DM,1 <= ... < 4 years,2,male,none,2,real estate,42,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,delay in paying off in the past,furniture/equipment,3846,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,domestic appliances,250,... < 100 DM,... < 1 year,4,male,guarantor,4,real estate,19,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,72,existing credits paid back duly till now,car (used),3408,unknown / no savings account,... < 1 year,3,male,guarantor,2,building society savings agreement / life insurance,50,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,30,existing credits paid back duly till now,radio/television,250,unknown / no savings account,4 <= ... < 7 years,1,female,none,4,building society savings agreement / life insurance,50,bank,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,19,all credits at this bank paid back duly,others,15945,... >= 1000 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,67,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,29,existing credits paid back duly till now,education,250,... < 100 DM,... < 1 year,4,female,none,2,real estate,39,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,26,delay in paying off in the past,car (new),3772,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,20,stores,for free,2,skilled employee / official,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,6860,... < 100 DM,... >= 7 years,4,male,guarantor,2,real estate,39,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,29,existing credits paid back duly till now,business,3778,... < 100 DM,unemployed,4,male,none,2,"car or other, not in savings account",19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,business,10917,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",50,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (used),3773,... < 100 DM,unemployed,4,male,none,2,unknown / no property,75,bank,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,19,delay in paying off in the past,car (new),250,... < 100 DM,... >= 7 years,2,male,co-applicant,4,"car or other, not in savings account",49,none,own,1,unskilled - resident,1,none,no,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,domestic appliances,3748,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,32,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,27,existing credits paid back duly till now,radio/television,777,... < 100 DM,unemployed,4,male,co-applicant,1,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),business,250,unknown / no savings account,unemployed,4,female,none,3,real estate,67,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,1064,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,building society savings agreement / life insurance,19,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,56,critical account / other credits existing (not at this bank),business,15945,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,19,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,education,250,... < 100 DM,... < 1 year,3,male,none,3,unknown / no property,32,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,30,existing credits paid back duly till now,furniture/equipment,250,100 <= ... < 500 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,30,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,3,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,19,delay in paying off in the past,car (used),3556,... < 100 DM,unemployed,4,male,none,4,unknown / no property,75,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,repairs,250,100 <= ... < 500 DM,... >= 7 years,3,male,guarantor,4,unknown / no property,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,31,critical account / other credits existing (not at this bank),furniture/equipment,2745,... < 100 DM,... < 1 year,2,male,none,4,building society savings agreement / life insurance,75,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,radio/television,2536,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),6557,... < 100 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",69,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,14,existing credits paid back duly till now,education,3604,unknown / no savings account,... >= 7 years,2,male,none,2,real estate,34,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),education,250,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,1,building society savings agreement / life insurance,19,stores,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,30,existing credits paid back duly till now,furniture/equipment,250,100 <= ... < 500 DM,... < 1 year,3,male,none,1,real estate,19,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
... < 0 DM,29,existing credits paid back duly till now,radio/television,3772,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,66,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),3040,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,38,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... < 1 year,2,male,none,4,real estate,19,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,29,critical account / other credits existing (not at this bank),car (new),250,100 <= ... < 500 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,30,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,4 <= ... < 7 years,2,male,co-applicant,2,"car or other, not in savings account",64,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,24,critical account / other credits existing (not at this bank),car (used),2091,100 <= ... < 500 DM,... < 1 year,3,male,none,2,real estate,55,bank,for free,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,all credits at this bank paid back duly,car (used),2005,100 <= ... < 500 DM,... >= 7 years,2,male,guarantor,2,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,32,existing credits paid back duly till now,car (new),250,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,2389,100 <= ... < 500 DM,... < 1 year,2,male,none,2,unknown / no property,66,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,30,existing credits paid back duly till now,radio/television,1122,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,15,existing credits paid back duly till now,education,250,... < 100 DM,unemployed,3,male,none,4,real estate,19,bank,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),others,2689,... < 100 DM,... < 1 year,1,male,guarantor,2,building society savings agreement / life insurance,49,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,delay in paying off in the past,radio/television,1887,unknown / no savings account,... < 1 year,2,male,none,1,building society savings agreement / life insurance,67,none,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,32,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,... < 1 year,2,male,none,4,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),education,250,100 <= ... < 500 DM,... < 1 year,2,male,none,2,real estate,44,none,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,33,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,19,existing credits paid back duly till now,radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,30,delay in paying off in the past,business,250,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",52,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,30,critical account / other credits existing (not at this bank),car (used),250,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,none,2,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,26,critical account / other credits existing (not at this bank),domestic appliances,15945,... < 100 DM,unemployed,1,male,none,4,"car or other, not in savings account",19,none,own,1,unemployed / unskilled - non-resident,2,none,yes,1,single
... < 0 DM,72,all credits at this bank paid back duly,radio/television,250,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,20,bank,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,female,co-applicant,4,"car or other, not in savings account",38,none,own,2,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
... < 0 DM,18,existing credits paid back duly till now,radio/television,250,unknown / no savings account,... >= 7 years,2,male,none,3,real estate,28,none,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
... < 0 DM,29,existing credits paid back duly till now,radio/television,7993,unknown / no savings account,1 <= ... < 4 years,3,female,none,4,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,52,critical account / other credits existing (not at this bank),education,15945,... < 100 DM,... < 1 year,3,female,none,2,real estate,48,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,53,existing credits paid back duly till now,radio/television,678,500 <= ... < 1000 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,radio/television,2731,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,6783,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,16,existing credits paid back duly till now,business,250,... >= 1000 DM,... >= 7 years,3,male,none,3,"car or other, not in savings account",19,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,delay in paying off in the past,car (new),250,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",19,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,furniture/equipment,3777,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,2,unknown / no property,38,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,27,critical account / other credits existing (not at this bank),car (used),3070,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,1,building society savings agreement / life insurance,47,stores,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,no credits taken / all credits paid back duly,radio/television,3775,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,building society savings agreement / life insurance,39,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,13,existing credits paid back duly till now,domestic appliances,4202,... < 100 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),radio/television,6422,... < 100 DM,unemployed,4,male,none,2,real estate,66,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,72,delay in paying off in the past,furniture/equipment,250,unknown / no savings account,unemployed,4,female,none,3,"car or other, not in savings account",39,stores,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,19,existing credits paid back duly till now,radio/television,250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,19,critical account / other credits existing (not at this bank),car (new),6860,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,co-applicant,1,unknown / no property,19,none,for free,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",39,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,30,all credits at this bank paid back duly,others,250,100 <= ... < 500 DM,... < 1 year,2,male,none,2,real estate,19,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,education,6857,... < 100 DM,... >= 7 years,4,male,none,2,real estate,19,bank,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),6860,... < 100 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,38,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,16,critical account / other credits existing (not at this bank),car (new),2655,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,guarantor,3,building society savings agreement / life insurance,19,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (used),250,500 <= ... < 1000 DM,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,19,none,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),3598,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,3041,... < 100 DM,unemployed,4,male,none,3,building society savings agreement / life insurance,40,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,unemployed,4,male,guarantor,4,real estate,19,bank,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,29,no credits taken / all credits paid back duly,radio/television,515,... < 100 DM,4 <= ... < 7 years,1,male,none,1,building society savings agreement / life insurance,50,none,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,23,existing credits paid back duly till now,furniture/equipment,3776,... < 100 DM,4 <= ... < 7 years,1,female,none,2,unknown / no property,19,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,66,bank,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,car (new),3138,unknown / no savings account,... >= 7 years,2,male,none,2,real estate,19,stores,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,33,all credits at this bank paid back duly,car (new),250,... < 100 DM,... < 1 year,3,male,guarantor,2,unknown / no property,39,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),car (new),15945,... < 100 DM,... < 1 year,3,male,none,2,real estate,70,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,business,3778,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,real estate,39,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,others,250,... >= 1000 DM,unemployed,4,male,none,2,building society savings agreement / life insurance,55,bank,rent,1,skilled employee / official,1,none,no,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,repairs,250,... < 100 DM,4 <= ... < 7 years,2,female,none,2,real estate,50,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,53,existing credits paid back duly till now,car (new),3778,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,2644,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",75,stores,own,1,skilled employee / official,1,none,yes,1,single
no checking account,29,no credits taken / all credits paid back duly,radio/television,3774,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,48,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,30,delay in paying off in the past,retraining,3689,... < 100 DM,... >= 7 years,2,male,none,2,real estate,20,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,26,no credits taken / all credits paid back duly,car (new),250,100 <= ... < 500 DM,... >= 7 years,1,male,none,2,real estate,19,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,29,existing credits paid back duly till now,car (used),3501,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,67,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,30,all credits at this bank paid back duly,furniture/equipment,250,unknown / no savings account,4 <= ... < 7 years,3,male,none,1,building society savings agreement / life insurance,19,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,27,critical account / other credits existing (not at this bank),radio/television,6837,... < 100 DM,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,19,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (new),250,... >= 1000 DM,... < 1 year,3,female,none,4,building society savings agreement / life insurance,19,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,delay in paying off in the past,car (new),2672,... >= 1000 DM,1 <= ... < 4 years,2,female,none,3,building society savings agreement / life insurance,50,bank,own,1,unskilled - resident,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,49,critical account / other credits existing (not at this bank),car (new),250,100 <= ... < 500 DM,... < 1 year,2,male,none,2,unknown / no property,54,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,all credits at this bank paid back duly,radio/television,250,... < 100 DM,... < 1 year,4,female,none,1,unknown / no property,19,none,rent,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,repairs,3680,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,25,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,car (used),3468,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,4109,... < 100 DM,unemployed,3,male,none,2,building society savings agreement / life insurance,49,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),radio/television,6854,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,guarantor,2,building society savings agreement / life insurance,75,stores,for free,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,29,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,25,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (used),250,... < 100 DM,... < 1 year,4,female,none,4,real estate,19,none,for free,2,skilled employee / official,1,none,yes,2,married/widowed
no checking account,52,critical account / other credits existing (not at this bank),radio/television,3417,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,car (new),15945,100 <= ... < 500 DM,4 <= ... < 7 years,3,female,none,2,building society savings agreement / life insurance,61,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",38,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
