checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,8,existing credits paid back duly till now,radio/television,530,... < 100 DM,... >= 7 years,4,male,none,3,real estate,39,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,34,existing credits paid back duly till now,car (new),2122,... < 100 DM,4 <= ... < 7 years,1,male,guarantor,2,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,17,existing credits paid back duly till now,radio/television,4616,unknown / no savings account,... >= 7 years,2,male,none,1,real estate,27,none,own,2,skilled employee / official,1,none,no,2,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,business,1547,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,4590,100 <= ... < 500 DM,... < 1 year,4,female,none,3,real estate,35,bank,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,593,500 <= ... < 1000 DM,unemployed,1,male,none,3,unknown / no property,71,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,48,existing credits paid back duly till now,car (new),1660,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,36,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,9,no credits taken / all credits paid back duly,business,578,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,real estate,44,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,12,existing credits paid back duly till now,business,14895,... < 100 DM,... >= 7 years,1,female,none,4,"car or other, not in savings account",44,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,retraining,4575,... < 100 DM,... >= 7 years,3,female,none,4,"car or other, not in savings account",41,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,6,all credits at this bank paid back duly,retraining,725,... < 100 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",47,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,35,all credits at this bank paid back duly,car (new),4792,unknown / no savings account,1 <= ... < 4 years,4,male,co-applicant,3,"car or other, not in savings account",20,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),car (new),1696,... < 100 DM,... < 1 year,4,male,none,1,real estate,25,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),furniture/equipment,1305,unknown / no savings account,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,28,bank,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,38,all credits at this bank paid back duly,furniture/equipment,1913,... < 100 DM,... >= 7 years,3,female,none,4,real estate,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,22,existing credits paid back duly till now,car (new),740,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,40,existing credits paid back duly till now,furniture/equipment,2408,... < 100 DM,... < 1 year,2,male,none,1,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),2615,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,real estate,59,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,10,delay in paying off in the past,education,1396,... < 100 DM,... < 1 year,3,male,none,3,"car or other, not in savings account",51,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,20,critical account / other credits existing (not at this bank),radio/television,2150,... < 100 DM,4 <= ... < 7 years,2,female,none,4,real estate,30,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),radio/television,1411,unknown / no savings account,unemployed,2,female,none,4,building society savings agreement / life insurance,45,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,24,critical account / other credits existing (not at this bank),radio/television,864,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,35,none,own,2,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,7,no credits taken / all credits paid back duly,business,2601,... < 100 DM,... < 1 year,3,male,none,2,real estate,44,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,29,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,49,existing credits paid back duly till now,car (new),3119,unknown / no savings account,... < 1 year,3,male,none,3,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),retraining,10434,unknown / no savings account,... >= 7 years,3,male,none,3,"car or other, not in savings account",35,stores,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),1614,... >= 1000 DM,unemployed,2,male,none,4,"car or other, not in savings account",19,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",48,none,for free,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,1393,unknown / no savings account,4 <= ... < 7 years,3,male,co-applicant,1,real estate,35,bank,rent,1,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,16,critical account / other credits existing (not at this bank),furniture/equipment,7761,unknown / no savings account,... < 1 year,2,male,none,4,"car or other, not in savings account",25,none,rent,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,6,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,34,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,45,existing credits paid back duly till now,furniture/equipment,1622,... < 100 DM,... >= 7 years,3,male,guarantor,2,building society savings agreement / life insurance,35,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,25,all credits at this bank paid back duly,business,4653,... < 100 DM,... < 1 year,1,male,none,2,real estate,41,stores,own,1,skilled employee / official,2,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),1922,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,3,"car or other, not in savings account",28,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,car (new),1346,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,28,no credits taken / all credits paid back duly,business,2112,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),education,1711,... >= 1000 DM,... < 1 year,4,male,none,2,unknown / no property,45,none,own,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,domestic appliances,3222,... < 100 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,8,no credits taken / all credits paid back duly,radio/television,3067,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1705,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,real estate,19,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,2084,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,5,existing credits paid back duly till now,car (new),504,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",28,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,delay in paying off in the past,car (new),250,... < 100 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",32,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (used),680,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,49,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,40,critical account / other credits existing (not at this bank),car (new),610,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,21,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,2279,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,21,no credits taken / all credits paid back duly,car (new),250,100 <= ... < 500 DM,... >= 7 years,3,male,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,23,critical account / other credits existing (not at this bank),car (new),6841,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,female,none,3,unknown / no property,32,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,1190,100 <= ... < 500 DM,... >= 7 years,2,male,none,2,real estate,38,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,retraining,250,100 <= ... < 500 DM,unemployed,3,male,none,3,real estate,38,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,35,existing credits paid back duly till now,radio/television,5300,... < 100 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,61,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,37,delay in paying off in the past,car (new),411,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,real estate,28,bank,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,29,existing credits paid back duly till now,radio/television,3169,... < 100 DM,... < 1 year,2,male,none,1,real estate,35,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,43,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,24,delay in paying off in the past,education,2466,... < 100 DM,... >= 7 years,4,male,none,4,real estate,57,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,3,male,none,4,building society savings agreement / life insurance,29,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,18,existing credits paid back duly till now,car (new),486,unknown / no savings account,... < 1 year,1,male,none,3,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1944,unknown / no savings account,... >= 7 years,2,male,none,4,real estate,24,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,7,existing credits paid back duly till now,car (new),250,... < 100 DM,unemployed,3,male,none,2,"car or other, not in savings account",44,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,radio/television,1508,... < 100 DM,... < 1 year,2,male,none,1,"car or other, not in savings account",26,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,27,delay in paying off in the past,car (new),2445,... < 100 DM,4 <= ... < 7 years,2,male,none,1,unknown / no property,27,bank,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),others,2209,... < 100 DM,... < 1 year,3,male,guarantor,2,real estate,35,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,1595,... < 100 DM,... >= 7 years,1,female,none,3,"car or other, not in savings account",19,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,10,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",30,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,17,existing credits paid back duly till now,car (used),250,... < 100 DM,unemployed,2,male,none,1,"car or other, not in savings account",32,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,56,existing credits paid back duly till now,radio/television,1934,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,38,delay in paying off in the past,radio/television,401,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,real estate,31,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),423,... < 100 DM,... >= 7 years,4,male,none,1,real estate,61,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,7,critical account / other credits existing (not at this bank),business,1728,unknown / no savings account,... < 1 year,3,female,none,4,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,29,existing credits paid back duly till now,car (new),5168,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",26,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,7,critical account / other credits existing (not at this bank),radio/television,6648,... >= 1000 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,33,all credits at this bank paid back duly,furniture/equipment,250,... < 100 DM,... >= 7 years,3,female,none,4,unknown / no property,57,none,rent,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,32,delay in paying off in the past,furniture/equipment,737,100 <= ... < 500 DM,... < 1 year,2,male,none,1,building society savings agreement / life insurance,43,bank,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,10,critical account / other credits existing (not at this bank),car (new),1638,... < 100 DM,1 <= ... < 4 years,2,female,none,3,"car or other, not in savings account",66,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,5,delay in paying off in the past,car (used),2212,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,27,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),250,... < 100 DM,... >= 7 years,4,male,none,2,real estate,75,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,5,existing credits paid back duly till now,furniture/equipment,547,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,43,none,for free,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,5,existing credits paid back duly till now,radio/television,1218,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,24,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,all credits at this bank paid back duly,radio/television,879,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,real estate,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,18,delay in paying off in the past,radio/television,1423,... < 100 DM,... >= 7 years,2,male,none,2,"car or other, not in savings account",25,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,education,2342,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,2,unknown / no property,40,bank,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,559,... < 100 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,26,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,radio/television,250,... < 100 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",30,stores,for free,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,10,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",19,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,46,existing credits paid back duly till now,business,1268,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,75,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,critical account / other credits existing (not at this bank),car (new),463,unknown / no savings account,... >= 7 years,3,female,none,2,real estate,36,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,repairs,1670,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (used),250,100 <= ... < 500 DM,... >= 7 years,4,female,none,3,unknown / no property,55,stores,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,all credits at this bank paid back duly,car (used),250,... < 100 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",61,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),1313,... < 100 DM,... >= 7 years,3,male,none,2,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,68,delay in paying off in the past,radio/television,6217,... < 100 DM,... < 1 year,1,male,none,2,real estate,39,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),furniture/equipment,3228,... < 100 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,education,2283,... < 100 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",61,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),others,1505,... < 100 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,30,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,existing credits paid back duly till now,radio/television,1580,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",41,none,for free,1,unskilled - resident,1,none,no,1,divorced/separated
... < 0 DM,13,existing credits paid back duly till now,radio/television,3440,... >= 1000 DM,... < 1 year,4,male,none,2,real estate,21,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,education,250,... < 100 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,41,none,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,15,existing credits paid back duly till now,car (new),2196,... < 100 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,10,existing credits paid back duly till now,radio/television,3020,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,41,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,26,existing credits paid back duly till now,business,2467,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,55,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,14722,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,35,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,critical account / other credits existing (not at this bank),domestic appliances,2206,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,real estate,32,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,education,3800,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",41,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),car (new),4089,... < 100 DM,... < 1 year,4,female,none,3,unknown / no property,24,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,42,existing credits paid back duly till now,car (used),1417,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,real estate,34,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,car (used),2778,... < 100 DM,1 <= ... < 4 years,2,female,none,1,"car or other, not in savings account",59,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,13,critical account / other credits existing (not at this bank),car (new),3108,... < 100 DM,... < 1 year,1,male,none,2,unknown / no property,45,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),car (new),802,500 <= ... < 1000 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,66,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,delay in paying off in the past,car (new),989,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",44,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,36,delay in paying off in the past,furniture/equipment,1781,... < 100 DM,... < 1 year,2,male,none,2,real estate,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,4456,... < 100 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,6,all credits at this bank paid back duly,business,421,... < 100 DM,1 <= ... < 4 years,3,male,none,3,real estate,45,bank,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),car (new),821,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",41,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,7,existing credits paid back duly till now,car (new),4238,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,real estate,34,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,17,existing credits paid back duly till now,radio/television,2401,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,1,building society savings agreement / life insurance,31,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,42,existing credits paid back duly till now,car (new),9995,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,3,building society savings agreement / life insurance,42,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (new),1304,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",29,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),906,... < 100 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",55,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,46,existing credits paid back duly till now,radio/television,10711,unknown / no savings account,... < 1 year,1,male,none,1,real estate,31,none,for free,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,24,critical account / other credits existing (not at this bank),radio/television,3172,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,32,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),business,3260,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,2151,... < 100 DM,... < 1 year,2,male,none,3,real estate,27,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,67,existing credits paid back duly till now,radio/television,4250,... < 100 DM,... >= 7 years,2,male,none,3,unknown / no property,26,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,car (new),1810,... < 100 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,53,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),363,500 <= ... < 1000 DM,... < 1 year,2,female,none,3,unknown / no property,47,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,car (used),2008,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,none,2,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,54,critical account / other credits existing (not at this bank),furniture/equipment,10909,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",49,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),radio/television,885,unknown / no savings account,4 <= ... < 7 years,1,male,none,3,real estate,34,stores,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,female,none,2,real estate,25,bank,own,2,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,22,no credits taken / all credits paid back duly,radio/television,872,... < 100 DM,... >= 7 years,1,male,none,1,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),545,... < 100 DM,... >= 7 years,1,female,none,3,unknown / no property,50,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,16,existing credits paid back duly till now,furniture/equipment,12352,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,39,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,radio/television,979,unknown / no savings account,1 <= ... < 4 years,3,male,guarantor,2,"car or other, not in savings account",43,none,own,1,skilled employee / official,1,none,no,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,1932,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,37,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
