checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,44,delay in paying off in the past,car (new),4061,unknown / no savings account,unemployed,2,female,none,2,"car or other, not in savings account",35,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,63,existing credits paid back duly till now,domestic appliances,414,... < 100 DM,... < 1 year,3,female,none,4,real estate,46,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (used),1651,... < 100 DM,1 <= ... < 4 years,2,female,none,3,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,30,existing credits paid back duly till now,radio/television,250,... < 100 DM,... >= 7 years,1,female,none,1,"car or other, not in savings account",75,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (used),2233,... < 100 DM,... < 1 year,1,female,none,2,"car or other, not in savings account",27,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,12,existing credits paid back duly till now,business,2844,... < 100 DM,unemployed,1,female,none,4,unknown / no property,43,none,own,4,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),radio/television,3629,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",74,none,own,4,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,2481,... < 100 DM,... >= 7 years,4,female,none,3,real estate,23,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,existing credits paid back duly till now,car (new),2842,... < 100 DM,1 <= ... < 4 years,1,male,co-applicant,3,"car or other, not in savings account",61,bank,own,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,car (new),318,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,2,unknown / no property,33,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,1959,... >= 1000 DM,... >= 7 years,2,male,none,1,real estate,50,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,39,critical account / other credits existing (not at this bank),car (new),575,... < 100 DM,... < 1 year,4,male,none,2,unknown / no property,32,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,48,critical account / other credits existing (not at this bank),car (new),1685,... < 100 DM,4 <= ... < 7 years,4,female,co-applicant,3,building society savings agreement / life insurance,31,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,28,critical account / other credits existing (not at this bank),furniture/equipment,786,... < 100 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,35,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,4,female,none,4,real estate,55,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,23,critical account / other credits existing (not at this bank),car (used),865,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,58,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,28,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,4 <= ... < 7 years,1,male,none,1,"car or other, not in savings account",51,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),car (new),250,unknown / no savings account,... < 1 year,1,female,co-applicant,3,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,72,critical account / other credits existing (not at this bank),others,250,... < 100 DM,... >= 7 years,1,male,none,3,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),radio/television,250,unknown / no savings account,... >= 7 years,4,male,none,2,unknown / no property,47,none,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,27,existing credits paid back duly till now,radio/television,2474,unknown / no savings account,unemployed,2,male,none,2,"car or other, not in savings account",29,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,17,delay in paying off in the past,business,250,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",21,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,14,delay in paying off in the past,education,250,500 <= ... < 1000 DM,... < 1 year,2,male,none,2,real estate,46,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,26,delay in paying off in the past,radio/television,1053,... < 100 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,21,critical account / other credits existing (not at this bank),car (used),250,100 <= ... < 500 DM,... < 1 year,4,female,none,1,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,5262,... < 100 DM,... < 1 year,4,male,guarantor,3,"car or other, not in savings account",39,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,69,critical account / other credits existing (not at this bank),car (new),1020,... < 100 DM,4 <= ... < 7 years,4,female,none,1,real estate,39,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,8,critical account / other credits existing (not at this bank),radio/television,1754,unknown / no savings account,... >= 7 years,4,female,none,3,unknown / no property,47,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),901,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,real estate,50,bank,own,1,unskilled - resident,1,none,yes,1,single
no checking account,12,delay in paying off in the past,car (new),250,... < 100 DM,1 <= ... < 4 years,3,female,none,4,unknown / no property,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,12,existing credits paid back duly till now,radio/television,424,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",28,none,rent,2,unskilled - resident,1,none,yes,1,single
no checking account,24,all credits at this bank paid back duly,education,1058,... < 100 DM,... < 1 year,1,male,none,1,"car or other, not in savings account",55,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,10,all credits at this bank paid back duly,car (new),706,... < 100 DM,... >= 7 years,4,male,none,3,unknown / no property,23,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,6,critical account / other credits existing (not at this bank),car (new),2572,100 <= ... < 500 DM,... >= 7 years,3,male,none,3,building society savings agreement / life insurance,27,bank,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,57,delay in paying off in the past,others,521,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,real estate,44,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),radio/television,1254,unknown / no savings account,... >= 7 years,2,male,none,2,real estate,41,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,65,critical account / other credits existing (not at this bank),car (new),902,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",41,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,53,delay in paying off in the past,furniture/equipment,831,unknown / no savings account,1 <= ... < 4 years,4,female,none,1,building society savings agreement / life insurance,38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,5891,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,1,building society savings agreement / life insurance,59,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,26,existing credits paid back duly till now,car (new),1165,... < 100 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,6,existing credits paid back duly till now,car (new),1173,... < 100 DM,... >= 7 years,4,female,none,1,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,21,critical account / other credits existing (not at this bank),repairs,5089,... < 100 DM,... < 1 year,1,male,co-applicant,2,unknown / no property,42,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,49,critical account / other credits existing (not at this bank),others,2256,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,3,unknown / no property,24,none,rent,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,46,critical account / other credits existing (not at this bank),others,1401,... < 100 DM,... < 1 year,3,male,none,2,building society savings agreement / life insurance,58,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,12,no credits taken / all credits paid back duly,radio/television,1254,unknown / no savings account,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),radio/television,4917,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,58,none,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),education,497,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",62,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),radio/television,1737,100 <= ... < 500 DM,... < 1 year,2,male,none,4,"car or other, not in savings account",75,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,354,100 <= ... < 500 DM,... < 1 year,2,male,none,3,real estate,31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",31,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,67,critical account / other credits existing (not at this bank),radio/television,684,... < 100 DM,... >= 7 years,1,female,none,2,unknown / no property,31,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,27,existing credits paid back duly till now,car (new),1115,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,74,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,68,all credits at this bank paid back duly,furniture/equipment,250,unknown / no savings account,1 <= ... < 4 years,1,male,none,1,building society savings agreement / life insurance,30,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,13,critical account / other credits existing (not at this bank),business,612,... < 100 DM,unemployed,4,male,none,4,real estate,21,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),car (used),300,... < 100 DM,unemployed,4,male,none,4,real estate,58,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),car (used),1390,... < 100 DM,... < 1 year,2,male,none,3,"car or other, not in savings account",25,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,48,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,26,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),business,4396,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",32,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,28,delay in paying off in the past,car (used),250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,building society savings agreement / life insurance,61,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (new),3476,... < 100 DM,... >= 7 years,3,female,none,2,"car or other, not in savings account",54,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,52,critical account / other credits existing (not at this bank),car (used),768,... < 100 DM,... < 1 year,1,male,none,2,real estate,32,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,28,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,real estate,46,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (new),6949,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,1,real estate,35,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",62,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (used),4316,100 <= ... < 500 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,33,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,30,existing credits paid back duly till now,furniture/equipment,454,... < 100 DM,4 <= ... < 7 years,2,female,none,2,"car or other, not in savings account",39,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),repairs,4168,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,4,"car or other, not in savings account",34,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,14,delay in paying off in the past,car (new),250,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),car (used),370,... < 100 DM,... < 1 year,1,female,none,3,unknown / no property,39,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,20,delay in paying off in the past,others,1462,unknown / no savings account,... < 1 year,1,male,co-applicant,1,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,12,critical account / other credits existing (not at this bank),car (new),494,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,27,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,60,critical account / other credits existing (not at this bank),car (new),1999,unknown / no savings account,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,10,no credits taken / all credits paid back duly,car (new),250,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,4,"car or other, not in savings account",32,none,for free,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,16,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,1,female,none,3,"car or other, not in savings account",34,none,rent,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,13,delay in paying off in the past,radio/television,251,unknown / no savings account,... < 1 year,4,male,none,3,building society savings agreement / life insurance,28,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,33,delay in paying off in the past,car (new),250,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,25,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,27,critical account / other credits existing (not at this bank),education,250,... < 100 DM,... < 1 year,1,male,none,3,"car or other, not in savings account",41,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,70,critical account / other credits existing (not at this bank),business,445,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,34,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,8,delay in paying off in the past,car (new),250,100 <= ... < 500 DM,... < 1 year,1,female,none,2,real estate,65,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),radio/television,337,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,3,real estate,55,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,11,critical account / other credits existing (not at this bank),furniture/equipment,400,... < 100 DM,... >= 7 years,2,male,none,3,real estate,24,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),business,5588,unknown / no savings account,... >= 7 years,2,female,none,3,unknown / no property,30,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,469,... < 100 DM,1 <= ... < 4 years,1,female,none,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,26,no credits taken / all credits paid back duly,radio/television,250,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,10,existing credits paid back duly till now,car (new),250,... < 100 DM,unemployed,4,male,none,4,unknown / no property,19,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,66,critical account / other credits existing (not at this bank),business,459,... < 100 DM,unemployed,1,male,none,1,unknown / no property,34,none,rent,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,29,all credits at this bank paid back duly,car (used),371,100 <= ... < 500 DM,... < 1 year,1,male,guarantor,1,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,repairs,250,unknown / no savings account,... < 1 year,4,male,none,1,building society savings agreement / life insurance,23,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),car (new),1045,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,4,real estate,40,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,67,critical account / other credits existing (not at this bank),car (new),2307,100 <= ... < 500 DM,... >= 7 years,4,female,none,2,unknown / no property,27,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),car (new),1952,unknown / no savings account,... < 1 year,2,male,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,36,critical account / other credits existing (not at this bank),car (new),1476,... < 100 DM,... >= 7 years,4,female,none,3,"car or other, not in savings account",30,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,37,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,unknown / no property,34,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,24,no credits taken / all credits paid back duly,radio/television,1002,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,1,real estate,38,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),477,... < 100 DM,1 <= ... < 4 years,4,female,none,2,real estate,27,bank,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,250,... < 100 DM,... < 1 year,4,male,none,3,building society savings agreement / life insurance,27,bank,own,4,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),250,... < 100 DM,1 <= ... < 4 years,3,female,none,4,unknown / no property,34,none,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,21,all credits at this bank paid back duly,repairs,1746,... < 100 DM,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",34,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,existing credits paid back duly till now,car (used),2749,unknown / no savings account,1 <= ... < 4 years,1,female,none,1,building society savings agreement / life insurance,32,bank,own,2,unskilled - resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,6,critical account / other credits existing (not at this bank),car (used),250,unknown / no savings account,... >= 7 years,3,male,none,3,building society savings agreement / life insurance,29,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,12,delay in paying off in the past,furniture/equipment,2782,... < 100 DM,... < 1 year,1,male,none,3,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,23,no credits taken / all credits paid back duly,car (new),1294,... >= 1000 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,72,bank,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,car (new),1259,... < 100 DM,... < 1 year,2,male,none,2,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,furniture/equipment,699,... < 100 DM,... >= 7 years,4,female,none,3,real estate,23,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,17,critical account / other credits existing (not at this bank),business,1956,500 <= ... < 1000 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,47,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,19,delay in paying off in the past,business,250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,33,none,own,2,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,4133,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),radio/television,250,... < 100 DM,... >= 7 years,1,male,none,4,real estate,73,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,furniture/equipment,745,... < 100 DM,... >= 7 years,4,female,co-applicant,4,building society savings agreement / life insurance,52,bank,rent,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... < 0 DM,27,critical account / other credits existing (not at this bank),radio/television,6219,unknown / no savings account,... >= 7 years,4,male,none,1,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,23,existing credits paid back duly till now,radio/television,1154,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,27,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",22,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,42,critical account / other credits existing (not at this bank),business,12652,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",30,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,72,critical account / other credits existing (not at this bank),business,2466,unknown / no savings account,... < 1 year,4,male,none,2,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,17,critical account / other credits existing (not at this bank),education,3570,... < 100 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",47,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,critical account / other credits existing (not at this bank),business,1805,... < 100 DM,4 <= ... < 7 years,2,female,none,3,building society savings agreement / life insurance,26,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),radio/television,250,500 <= ... < 1000 DM,... >= 7 years,1,female,co-applicant,1,"car or other, not in savings account",31,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,3020,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,3,building society savings agreement / life insurance,23,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,65,existing credits paid back duly till now,repairs,318,... < 100 DM,... < 1 year,1,female,none,1,real estate,58,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),car (new),282,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",36,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),radio/television,6917,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,31,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,19,critical account / other credits existing (not at this bank),business,632,100 <= ... < 500 DM,... < 1 year,2,female,none,2,unknown / no property,33,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,all credits at this bank paid back duly,car (new),1755,... >= 1000 DM,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,43,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,8,existing credits paid back duly till now,furniture/equipment,742,... < 100 DM,unemployed,2,male,none,2,"car or other, not in savings account",34,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,24,critical account / other credits existing (not at this bank),car (new),2265,500 <= ... < 1000 DM,... < 1 year,2,female,co-applicant,2,"car or other, not in savings account",51,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,13,critical account / other credits existing (not at this bank),furniture/equipment,1592,... < 100 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,71,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,1127,unknown / no savings account,unemployed,4,male,none,2,real estate,35,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,42,existing credits paid back duly till now,education,973,... < 100 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,31,none,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,63,existing credits paid back duly till now,repairs,250,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,co-applicant,4,unknown / no property,32,stores,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,12,critical account / other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,2,female,none,3,building society savings agreement / life insurance,37,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,12,critical account / other credits existing (not at this bank),business,5074,unknown / no savings account,4 <= ... < 7 years,1,female,none,3,real estate,43,none,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),1903,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,1,single
